POP100,GEOID,CENTLAT,AREAWATER,STATE,BASENAME,OID,LSADC,FUNCSTAT,INTPTLAT,NAME,OBJECTID,TRACT,CENTLON,HU100,AREALAND,INTPTLON,MTFCC,UR,COUNTY,error,lat,lng
4738.0,06025010102,+33.1933474,189009524.0,06,101.02,207903717080836,CT,S,+33.2254028,Census Tract 101.02,53718.0,010102,-115.6164278,1591.0,233852831.0,-115.6086847,G5020,R,025,,,
4738.0,06025010102,+33.1933474,189009524.0,06,101.02,207903717080836,CT,S,+33.2254028,Census Tract 101.02,53718.0,010102,-115.6164278,1591.0,233852831.0,-115.6086847,G5020,R,025,,,
2022.0,45045003705,+34.8532115,162131.0,45,37.05,20790676134832,CT,S,+34.8515148,Census Tract 37.05,19037.0,003705,-082.4707319,873.0,6364068.0,-082.4672029,G5020,U,045,,,
4102.0,45063021039,+34.0350616,179841.0,45,210.39,2079015692428284,CT,S,+34.0434666,Census Tract 210.39,4750.0,021039,-081.1932649,1511.0,14752020.0,-081.2048854,G5020,M,063,,,
3706.0,45081960202,+33.9854038,345407.0,45,9602.02,207903717167757,CT,S,+33.9835560,Census Tract 9602.02,62838.0,960202,-081.7382101,1622.0,145704501.0,-081.7334123,G5020,R,081,,,
4654.0,45081960201,+33.9918942,337187.0,45,9602.01,207903717167750,CT,S,+33.9955697,Census Tract 9602.01,62837.0,960201,-081.8624293,2034.0,271030720.0,-081.8669890,G5020,R,081,,,
4059.0,34007600900,+39.9529342,302570.0,34,6009,20790318476903,CT,S,+39.9533260,Census Tract 6009,56141.0,600900,-075.1014477,1393.0,1787659.0,-075.1015696,G5020,U,007,,,
3634.0,48469001501,+28.9578130,427806.0,48,15.01,20790381300564,CT,S,+28.9586119,Census Tract 15.01,38982.0,001501,-097.0601936,1435.0,285084675.0,-097.0658472,G5020,M,469,,,
2571.0,48241950102,+31.0027573,6807777.0,48,9501.02,2079015503657780,CT,S,+30.9925806,Census Tract 9501.02,25918.0,950102,-094.1490893,1461.0,444058152.0,-094.1324035,G5020,M,241,,,
2853.0,37125950304,+35.3165979,1523744.0,37,9503.04,2079015646587282,CT,S,+35.3162841,Census Tract 9503.04,51550.0,950304,-079.6330583,1367.0,225344221.0,-079.6281541,G5020,R,125,,,
3644.0,23013970500,+44.1771779,5970640.0,23,9705,20790103044423,CT,S,+44.1806036,Census Tract 9705,26799.0,970500,-069.1179837,1969.0,56048967.0,-069.1221093,G5020,M,013,,,
,,,,,,,,,,,,,,,,,,,,400 Client Error:  for url: https://geocoding.geo.census.gov/geocoder/geographies/coordinates?x=nan&y=42.1&benchmark=Public_AR_Census2020&vintage=Census2020_Census2020&format=json,42.1,
4198.0,37163970502,+35.0270043,508789.0,37,9705.02,2079015502446587,CT,S,+35.0336562,Census Tract 9705.02,12615.0,970502,-078.4492674,1836.0,180271339.0,-078.4466198,G5020,R,163,,,
2171.0,48159950102,+33.2732705,5865851.0,48,9501.02,2079015503522841,CT,S,+33.2716030,Census Tract 9501.02,29841.0,950102,-095.2153118,934.0,388515855.0,-095.2241685,G5020,R,159,,,
3117.0,48277000301,+33.5345657,1294840.0,48,3.01,2079015503790444,CT,S,+33.5471276,Census Tract 3.01,17091.0,000301,-095.3750865,1433.0,350779293.0,-095.3715783,G5020,R,277,,,
4163.0,34015500602,+39.7802588,140330.0,34,5006.02,2079015682110989,CT,S,+39.7792533,Census Tract 5006.02,901.0,500602,-075.2546994,1245.0,18739326.0,-075.2447237,G5020,M,015,,,
4912.0,06071000901,+34.1030014,0.0,06,9.01,207903716835774,CT,S,+34.1030014,Census Tract 9.01,65169.0,000901,-117.6395703,1829.0,1826385.0,-117.6395703,G5020,U,071,,,
9722.0,06071000115,+33.9539757,0.0,06,1.15,207903716836604,CT,S,+33.9539757,Census Tract 1.15,54289.0,000115,-117.6693475,3347.0,12358222.0,-117.6693475,G5020,M,071,,,
7237.0,06073021302,+32.6666954,4543821.0,06,213.02,20790676340545,CT,S,+32.6637755,Census Tract 213.02,59274.0,021302,-116.7792162,1669.0,377663943.0,-116.7818510,G5020,R,073,,,
7022.0,06073019701,+33.1868670,0.0,06,197.01,20790676339125,CT,S,+33.1868670,Census Tract 197.01,59164.0,019701,-117.2637885,2689.0,3021731.0,-117.2637885,G5020,U,073,,,
6912.0,06073008510,+32.8083015,0.0,06,85.10,20790676341146,CT,S,+32.8083015,Census Tract 85.10,15415.0,008510,-117.1629348,2891.0,2029578.0,-117.1629348,G5020,U,073,,,
109.0,06073006200,+32.7318242,0.0,06,62,20790676341674,CT,S,+32.7318242,Census Tract 62,52087.0,006200,-117.1920308,52.0,3629217.0,-117.1920308,G5020,U,073,,,
5347.0,06073002801,+32.7755049,0.0,06,28.01,20790676341233,CT,S,+32.7755049,Census Tract 28.01,58484.0,002801,-117.0837585,909.0,2866252.0,-117.0837585,G5020,U,073,,,
3993.0,06037400403,+34.1427332,9188.0,06,4004.03,207903717305035,CT,S,+34.1467828,Census Tract 4004.03,68010.0,400403,-117.7956739,1451.0,13123146.0,-117.8007925,G5020,M,037,,,
3993.0,06037400403,+34.1427332,9188.0,06,4004.03,207903717305035,CT,S,+34.1467828,Census Tract 4004.03,68010.0,400403,-117.7956739,1451.0,13123146.0,-117.8007925,G5020,M,037,,,
4228.0,32031003501,+40.8886221,40548508.0,32,35.01,20790621989847,CT,S,+40.8936359,Census Tract 35.01,56208.0,003501,-119.6606956,1919.0,13330418203.0,-119.6423719,G5020,R,031,,,
2087.0,72087110600,+18.4389049,11071064.0,72,1106,20790131742590,CT,S,+18.4404612,Census Tract 1106,41001.0,110600,-065.9289407,903.0,26826292.0,-065.9388565,G5020,M,087,,,
0.0,06037980022,+34.2986980,867525.0,06,9800.22,2079015903026013,CT,S,+34.3040449,Census Tract 9800.22,6470.0,980022,-118.4851734,0.0,5584581.0,-118.4807217,G5020,U,037,,,
5115.0,06037920102,+34.6326250,12173287.0,06,9201.02,207903717302959,CT,S,+34.6331620,Census Tract 9201.02,41880.0,920102,-118.5974640,2002.0,609673530.0,-118.6001597,G5020,M,037,,,
1328.0,06037920050,+34.5522095,2426006.0,06,9200.50,2079015902970120,CT,S,+34.5455874,Census Tract 9200.50,20432.0,920050,-118.4116760,622.0,230136466.0,-118.4200953,G5020,R,037,,,
1285.0,06037930400,+34.3027377,4805908.0,06,9304,2079015902969266,CT,S,+34.3144808,Census Tract 9304,5727.0,930400,-117.9762642,530.0,1489696833.0,-117.9304341,G5020,M,037,,,
1304.0,06065044521,+33.9727898,0.0,06,445.21,207903717224358,CT,S,+33.9727898,Census Tract 445.21,18156.0,044521,-116.6546180,559.0,169077289.0,-116.6546180,G5020,R,065,,,
3277.0,06065044524,+33.9631584,871170.0,06,445.24,2079015504238233,CT,S,+33.9938092,Census Tract 445.24,38366.0,044524,-116.5339534,1147.0,125490458.0,-116.4945442,G5020,M,065,,,
3277.0,06065044524,+33.9631584,871170.0,06,445.24,2079015504238233,CT,S,+33.9938092,Census Tract 445.24,38366.0,044524,-116.5339534,1147.0,125490458.0,-116.4945442,G5020,M,065,,,
3759.0,08071000100,+37.3134776,102855.0,08,1,20790708082736,CT,S,+37.3139872,Census Tract 1,35569.0,000100,-104.7264715,2160.0,800423489.0,-104.7239281,G5020,M,071,,,
