POP100,GEOID,CENTLAT,AREAWATER,STATE,BASENAME,OID,LSADC,FUNCSTAT,INTPTLAT,NAME,OBJECTID,TRACT,CENTLON,HU100,AREALAND,INTPTLON,MTFCC,UR,COUNTY
0,42003980900,+40.4665925,854869,42,9809,207903717070399,CT,S,+40.4716746,Census Tract 9809,77140,980900,-080.0419474,0,1464152,-080.0433505,G5020,U,003
3973,32510000601,+39.1560919,0,32,6.01,2079015496425818,CT,S,+39.1560919,Census Tract 6.01,39434,000601,-119.7500744,1480,3591863,-119.7500744,G5020,U,510
4889,13127000702,+31.1828569,2109043,13,7.02,2079015488078234,CT,S,+31.1828244,Census Tract 7.02,67580,000702,-081.5103016,2113,10227268,-081.5134068,G5020,M,127
3848,51025930203,+36.7540844,200734,51,9302.03,207903716740521,CT,S,+36.7509727,Census Tract 9302.03,45144,930203,-077.8337847,1993,207087971,-077.8337134,G5020,R,025
3091,23005011205,+43.9138330,593140,23,112.05,2079015665438598,CT,S,+43.9119382,Census Tract 112.05,32477,011205,-069.9505571,1887,3981811,-069.9506110,G5020,M,005
3848,51025930203,+36.7540844,200734,51,9302.03,207903716740521,CT,S,+36.7509727,Census Tract 9302.03,45144,930203,-077.8337847,1993,207087971,-077.8337134,G5020,R,025
2578,37019020306,+33.9529280,7420788,37,203.06,207903717519024,CT,S,+33.9512242,Census Tract 203.06,72973,020306,-077.9989444,1345,26932906,-077.9921571,G5020,M,019
4302,41047010503,+44.9614185,307295,41,105.03,20790446461118,CT,S,+44.9353118,Census Tract 105.03,22347,010503,-122.7918736,1630,101090680,-122.7764678,G5020,M,047
5882,08087000700,+40.2504751,107346,08,7,20790364487017,CT,S,+40.2500032,Census Tract 7,33664,000700,-103.6305661,2361,27487876,-103.6361538,G5020,M,087
2844,41001950100,+44.6196755,14489031,41,9501,20790206509209,CT,S,+44.6150082,Census Tract 9501,48289,950100,-118.1413577,1776,2875398007,-118.1527414,G5020,R,001
4867,39171950600,+41.4708117,82048,39,9506,2079050715342,CT,S,+41.4708331,Census Tract 9506,66295,950600,-084.5341295,2404,9119383,-084.5340451,G5020,M,171
2506,48041000900,+30.6471646,175945,48,9,20790739751937,CT,S,+30.6470422,Census Tract 9,83816,000900,-096.3669785,1001,3184793,-096.3655046,G5020,U,041
4437,13029920103,+32.1461897,575745,13,9201.03,2079015482233509,CT,S,+32.1427025,Census Tract 9201.03,64225,920103,-081.6380533,1828,182383828,-081.6357205,G5020,R,029
4867,39171950600,+41.4708117,82048,39,9506,2079050715342,CT,S,+41.4708331,Census Tract 9506,66295,950600,-084.5341295,2404,9119383,-084.5340451,G5020,M,171
3648,39171950800,+41.4757809,424458,39,9508,2079050715344,CT,S,+41.4787208,Census Tract 9508,66321,950800,-084.6089794,1534,92880941,-084.6032755,G5020,M,171
3842,48377950200,+29.6223974,133247,48,9502,20790363345438,CT,S,+29.6262903,Census Tract 9502,59655,950200,-104.1307450,1817,3188707235,-104.1295422,G5020,R,377
3938,45083021402,+35.0194094,7114,45,214.02,207903717363853,CT,S,+35.0164539,Census Tract 214.02,78346,021402,-081.9260601,1580,17465804,-081.9222548,G5020,M,083
6622,26081014605,+42.7940123,86261,26,146.05,2079015682128292,CT,S,+42.7903925,Census Tract 146.05,7330,014605,-085.7243616,2381,51805234,-085.7333853,G5020,M,081
2598,26021020100,+41.8606638,2533156,26,201,20790257623633,CT,S,+41.8551839,Census Tract 201,39585,020100,-086.4028442,1333,77615000,-086.4073750,G5020,M,021
1782,48299970600,+30.7530433,32810940,48,9706,20790697352252,CT,S,+30.7176817,Census Tract 9706,46539,970600,-098.4375547,1454,54795905,-098.4312976,G5020,M,299
3951,51027010600,+37.1914974,848993,51,106,20790763779596,CT,S,+37.1912863,Census Tract 106,78581,010600,-081.9828458,1623,213253283,-081.9915297,G5020,R,027
4169,37159050901,+35.6560480,21179457,37,509.01,20790164123949,CT,S,+35.6410039,Census Tract 509.01,82587,050901,-080.3341008,2146,75166885,-080.3298884,G5020,M,159
4689,51035080300,+36.7684532,4265466,51,803,20790347126947,CT,S,+36.7681236,Census Tract 803,67190,080300,-080.9255631,2452,200089352,-080.9203532,G5020,R,035
3058,12123950302,+30.0813899,508901,12,9503.02,2079015496830534,CT,S,+30.0803533,Census Tract 9503.02,44358,950302,-083.5558127,1373,25762715,-083.5481855,G5020,M,123
6476,39063000200,+41.0594213,3181503,39,2,20790383588265,CT,S,+41.0590230,Census Tract 2,64931,000200,-083.5263884,2748,227840976,-083.5231082,G5020,M,063
5624,04013050615,+33.4266011,0,04,506.15,2079015682093690,CT,S,+33.4266011,Census Tract 506.15,79528,050615,-112.5727511,1846,9177015,-112.5727511,G5020,M,013
3279,20051073000,+38.9184860,442298,20,730,2079058283370,CT,S,+38.9172384,Census Tract 730,43663,073000,-099.4643507,1532,1076282132,-099.4603541,G5020,R,051
4434,49021110100,+37.8998246,1076902,49,1101,20790476260898,CT,S,+37.9023884,Census Tract 1101,55531,110100,-112.7653472,3128,2267334253,-112.7610373,G5020,R,021
5526,51029930201,+37.5061768,1426405,51,9302.01,207903695966005,CT,S,+37.5051575,Census Tract 9302.01,76404,930201,-078.4208752,1590,248642700,-078.4235283,G5020,R,029
3088,37147001500,+35.3671871,307610,37,15,20790162403706,CT,S,+35.3623020,Census Tract 15,36085,001500,-077.3929767,1388,48855084,-077.3936272,G5020,R,147
3320,42119980800,+40.9518628,0,42,9808,207903716995704,CT,S,+40.9518445,Census Tract 9808,52005,980800,-076.8875747,140,1949252,-076.8872185,G5020,U,119
2564,06063000400,+40.0930191,6994898,06,4,20790368620887,CT,S,+40.0916292,Census Tract 4,13647,000400,-120.9098745,1572,1822619066,-120.9108250,G5020,R,063
4944,23009965300,+44.6397735,12912929,23,9653,20790100936720,CT,S,+44.6420210,Census Tract 9653,39221,965300,-068.7489951,2526,133508934,-068.7596645,G5020,R,009
4821,48371950500,+30.6831197,171946,48,9505,20790362502464,CT,S,+30.6781932,Census Tract 9505,31676,950500,-102.8025090,1513,8817329748,-102.7986785,G5020,M,371
2707,48143950204,+32.3050146,1638292,48,9502.04,2079015488640216,CT,S,+32.2934797,Census Tract 9502.04,11842,950204,-098.3725063,1216,320776781,-098.3818692,G5020,M,143
6349,37159050903,+35.5992150,1407652,37,509.03,207903717429062,CT,S,+35.6042106,Census Tract 509.03,77659,050903,-080.3775486,2704,74644390,-080.3808197,G5020,M,159
6585,35035000903,+32.0526634,0,35,9.03,2079015503324543,CT,S,+32.0526634,Census Tract 9.03,66044,000903,-106.3334818,1628,55749830,-106.3334818,G5020,R,035
1293,06013304002,+37.8458798,11433541,06,3040.02,207903717106383,CT,S,+37.8583363,Census Tract 3040.02,61263,304002,-121.6180621,434,85051380,-121.6220116,G5020,M,013
1460,40059952100,+36.8002844,2435406,40,9521,20790132238339,CT,S,+36.8048199,Census Tract 9521,11832,952100,-099.5254364,782,1521795430,-099.5214044,G5020,R,059
4053,56029965302,+44.1684190,39666427,56,9653.02,2079015502935763,CT,S,+44.1865391,Census Tract 9653.02,58786,965302,-109.2408301,2044,6107359810,-109.2234852,G5020,M,029
3137,19131560100,+43.3581355,111329,19,5601,20790495330027,CT,S,+43.3556912,Census Tract 5601,19477,560100,-092.6775438,1363,638440389,-092.6796502,G5020,R,131
3780,20081463100,+37.5621854,910409,20,4631,20790107120490,CT,S,+37.5549790,Census Tract 4631,29663,463100,-100.8711915,1545,1495772609,-100.8799515,G5020,R,081
2603,48353950500,+32.2612449,1516728,48,9505,20790703678125,CT,S,+32.2671635,Census Tract 9505,41215,950500,-100.4322885,1275,1834541289,-100.4183080,G5020,M,353
2581,48441013602,+32.3937943,422010,48,136.02,2079015503908800,CT,S,+32.3991003,Census Tract 136.02,231,013602,-100.0162528,1213,665184779,-100.0146292,G5020,R,441
2581,48441013602,+32.3937943,422010,48,136.02,2079015503908800,CT,S,+32.3991003,Census Tract 136.02,231,013602,-100.0162528,1213,665184779,-100.0146292,G5020,R,441
3065,27161790300,+44.0475555,8581505,27,7903,20790282267162,CT,S,+44.0436421,Census Tract 7903,64469,790300,-093.5484652,1257,513906272,-093.5569938,G5020,M,161
2614,27129790100,+44.8044711,8900433,27,7901,20790250776875,CT,S,+44.7973476,Census Tract 7901,66069,790100,-094.6250359,1303,382556120,-094.6151999,G5020,R,129
1485,47001020700,+36.1665025,0,47,207,20790262647108,CT,S,+36.1665025,Census Tract 207,23091,020700,-084.3050926,697,228414193,-084.3050926,G5020,R,001
1485,47001020700,+36.1665025,0,47,207,20790262647108,CT,S,+36.1665025,Census Tract 207,23091,020700,-084.3050926,697,228414193,-084.3050926,G5020,R,001
2673,36029000110,+42.8442778,1313301,36,1.10,207903716949837,CT,S,+42.8474559,Census Tract 1.10,70324,000110,-078.8452366,1261,8373929,-078.8466675,G5020,M,029
4500,46011958600,+44.3696239,6347395,46,9586,20790209956624,CT,S,+44.3767751,Census Tract 9586,82643,958600,-096.6048120,1872,933973682,-096.5957541,G5020,M,011
4500,46011958600,+44.3696239,6347395,46,9586,20790209956624,CT,S,+44.3767751,Census Tract 9586,82643,958600,-096.6048120,1872,933973682,-096.5957541,G5020,M,011
2944,27081201001,+44.4758170,18698197,27,2010.01,207903143924693,CT,S,+44.4822042,Census Tract 2010.01,53563,201001,-096.2649544,1624,983064943,-096.2712034,G5020,R,081
3167,13117130507,+34.1808267,3596377,13,1305.07,207903717296921,CT,S,+34.1839445,Census Tract 1305.07,70002,130507,-084.0866722,1390,6355498,-084.0827934,G5020,U,117
110,06037980034,+33.9004648,96643,06,9800.34,2079015902969893,CT,S,+33.8977271,Census Tract 9800.34,17676,980034,-118.0439547,5,6363965,-118.0397946,G5020,U,037
110,06037980034,+33.9004648,96643,06,9800.34,2079015902969893,CT,S,+33.8977271,Census Tract 9800.34,17676,980034,-118.0439547,5,6363965,-118.0397946,G5020,U,037
110,06037980034,+33.9004648,96643,06,9800.34,2079015902969893,CT,S,+33.8977271,Census Tract 9800.34,17676,980034,-118.0439547,5,6363965,-118.0397946,G5020,U,037
631,48033950100,+32.7436084,22297606,48,9501,20790700880039,CT,S,+32.7385899,Census Tract 9501,80494,950100,-101.4317487,359,2324366072,-101.4391990,G5020,R,033
1885,23009965100,+44.8890098,155118012,23,9651,20790100936714,CT,S,+44.9539498,Census Tract 9651,39016,965100,-068.2190891,2162,1942866121,-068.1650816,G5020,R,009
3509,47001021304,+36.0160089,1732176,47,213.04,2079015501406450,CT,S,+36.0143179,Census Tract 213.04,3464,021304,-084.1259638,1499,23460800,-084.1249296,G5020,M,001
4236,05005950801,+36.4277315,5645866,05,9508.01,2079015482333248,CT,S,+36.4282289,Census Tract 9508.01,21670,950801,-092.4765953,2420,162839731,-092.4851700,G5020,R,005
3359,45075011400,+33.5011659,0,45,114,20790240730490,CT,S,+33.5011659,Census Tract 114,77164,011400,-080.8687973,1902,5023699,-080.8687973,G5020,M,075
1611,19001960200,+41.2402688,1098841,19,9602,20790328763062,CT,S,+41.2403358,Census Tract 9602,37019,960200,-094.4593481,801,666068486,-094.4634803,G5020,R,001
2703,13301970400,+33.3595994,2215836,13,9704,20790421339546,CT,S,+33.3642511,Census Tract 9704,17006,970400,-082.5778042,1254,223963396,-082.5741991,G5020,R,301
3967,24033800507,+38.8995664,266564,24,8005.07,20790286337877,CT,S,+38.9064512,Census Tract 8005.07,82776,800507,-076.7055124,1611,40411114,-076.7062714,G5020,M,033
4361,26059050500,+41.9757345,658270,26,505,20790179362321,CT,S,+41.9748335,Census Tract 505,83744,050500,-084.6499920,1857,80892517,-084.6521443,G5020,M,059
5189,36029015001,+42.8251396,97287,36,150.01,20790115763557,CT,S,+42.8244913,Census Tract 150.01,28740,015001,-078.5321976,2258,71238508,-078.5283307,G5020,M,029
6625,36065026200,+43.1734675,1108720,36,262,207903717056681,CT,S,+43.1726112,Census Tract 262,58736,026200,-075.2650537,2491,82586606,-075.2677403,G5020,M,065
6245,13031110302,+32.4032677,1223161,13,1103.02,2079015481914291,CT,S,+32.3994471,Census Tract 1103.02,19915,110302,-081.8290739,1929,52369336,-081.8289403,G5020,M,031
6245,13031110302,+32.4032677,1223161,13,1103.02,2079015481914291,CT,S,+32.3994471,Census Tract 1103.02,19915,110302,-081.8290739,1929,52369336,-081.8289403,G5020,M,031
3343,13031110702,+32.3800265,324233,13,1107.02,2079015481914301,CT,S,+32.3792953,Census Tract 1107.02,20262,110702,-081.7113603,1271,45508025,-081.7122797,G5020,M,031
4296,25005617102,+41.7601858,2057134,25,6171.02,20790406288246,CT,S,+41.7509280,Census Tract 6171.02,67253,617102,-070.9620416,1678,35318266,-070.9645589,G5020,M,005
3925,37181960100,+36.4248737,16961692,37,9601,20790164930123,CT,S,+36.4276144,Census Tract 9601,36241,960100,-078.3425561,1928,112722147,-078.3449351,G5020,R,181
5990,09005253500,+41.6444777,529044,09,2535,20790347532370,CT,S,+41.6465736,Census Tract 2535,72062,253500,-073.4246476,2465,68802186,-073.4230567,G5020,M,005
3211,09005260200,+42.0223004,268569,09,2602,20790347532459,CT,S,+42.0205944,Census Tract 2602,50970,260200,-073.2935639,1582,50176807,-073.2962455,G5020,R,005
5246,18001030300,+40.8153229,52005,18,303,2079053463578,CT,S,+40.8151602,Census Tract 303,40160,030300,-084.9115242,2331,24641572,-084.9116931,G5020,M,001
3527,17195000100,+41.8525790,1335033,17,1,20790373685981,CT,S,+41.8511206,Census Tract 1,80702,000100,-089.7710321,1541,289736131,-089.7731155,G5020,M,195
4497,37085070600,+35.2958308,1068843,37,706,2079019000781,CT,S,+35.2977993,Census Tract 706,41529,070600,-078.7810973,1975,130912954,-078.7851793,G5020,R,085
2268,37141920401,+34.5127388,15209,37,9204.01,207903717428031,CT,S,+34.5055979,Census Tract 9204.01,67772,920401,-077.9507524,1065,75714402,-077.9462191,G5020,R,141
4135,33007950600,+44.4900076,754835,33,9506,20790298522527,CT,S,+44.4896968,Census Tract 9506,56442,950600,-071.1561628,1841,17842467,-071.1568117,G5020,M,007
2201,38013953300,+48.7909397,65734594,38,9533,207903690197844,CT,S,+48.7864534,Census Tract 9533,46981,953300,-102.5183298,1378,2858360401,-102.5200874,G5020,R,013
2412,16031950600,+42.2305787,5235734,16,9506,20790347842976,CT,S,+42.2248436,Census Tract 9506,81809,950600,-114.0255495,851,2150700950,-114.0154675,G5020,R,031
2837,20139010200,+38.8042549,1194909,20,102,20790356592360,CT,S,+38.7957512,Census Tract 102,79862,010200,-095.8352106,1296,278886970,-095.8395283,G5020,R,139
4478,08063962100,+39.3087281,889659,08,9621,20790349143845,CT,S,+39.3072974,Census Tract 9621,63831,962100,-102.2380032,2068,1909599565,-102.2113119,G5020,R,063
2636,19057001200,+40.7913926,6383074,19,12,2079067518289,CT,S,+40.7942385,Census Tract 12,3156,001200,-091.2520504,1160,204684688,-091.2445514,G5020,M,057
2953,20031966300,+38.1839846,986903,20,9663,20790175409595,CT,S,+38.1793347,Census Tract 9663,25433,966300,-095.7697770,1450,62498582,-095.7725454,G5020,R,031
5497,34005701303,+40.0915288,111641,34,7013.03,207901408399994,CT,S,+40.0951419,Census Tract 7013.03,45614,701303,-074.7859044,2138,20169253,-074.7866089,G5020,M,005
2906,50007001000,+44.4699820,1493974,50,10,20790486949319,CT,S,+44.4715710,Census Tract 10,49802,001000,-073.2207367,1641,1737847,-073.2196442,G5020,U,007
5285,09003410101,+41.7425463,588924,09,4101.01,207903716535147,CT,S,+41.7420042,Census Tract 4101.01,54895,410101,-072.9624791,2008,43821488,-072.9622740,G5020,M,003
4154,06089012701,+40.8762813,7394358,06,127.01,20790681809902,CT,S,+40.8708919,Census Tract 127.01,24600,012701,-121.6435522,2134,1004502270,-121.6257424,G5020,R,089
4154,06089012701,+40.8762813,7394358,06,127.01,20790681809902,CT,S,+40.8708919,Census Tract 127.01,24600,012701,-121.6435522,2134,1004502270,-121.6257424,G5020,R,089
2057,24005404800,+39.4552985,1207650,24,4048,20790148022163,CT,S,+39.4544420,Census Tract 4048,75866,404800,-076.8604267,783,22400568,-076.8550132,G5020,M,005
3464,36055014805,+43.2809278,0,36,148.05,2079015672796432,CT,S,+43.2809278,Census Tract 148.05,63108,014805,-077.7880435,1580,7806625,-077.7880435,G5020,M,055
4503,36065023400,+43.0996595,0,36,234,20790717685340,CT,S,+43.0996595,Census Tract 234,75964,023400,-075.2886536,2414,6307089,-075.2886536,G5020,U,065
2552,31021963300,+41.7976404,5707299,31,9633,20790682767715,CT,S,+41.7931915,Census Tract 9633,17267,963300,-096.2188432,1263,485930059,-096.2078305,G5020,R,021
1081,13241970304,+34.8135819,11365100,13,9703.04,2079015496778540,CT,S,+34.8758508,Census Tract 9703.04,39511,970304,-083.5501786,1961,138173684,-083.6196041,G5020,R,241
1813,31071973200,+41.9142799,5321553,31,9732,2079072681406,CT,S,+41.9068675,Census Tract 9732,41273,973200,-098.9913844,1053,1474558344,-098.9512310,G5020,R,071
1753,08055960901,+37.7499217,4537858,08,9609.01,2079015673286880,CT,S,+37.7487572,Census Tract 9609.01,27152,960901,-104.9697163,1253,3095878817,-104.9714073,G5020,R,055
1753,08055960901,+37.7499217,4537858,08,9609.01,2079015673286880,CT,S,+37.7487572,Census Tract 9609.01,27152,960901,-104.9697163,1253,3095878817,-104.9714073,G5020,R,055
3454,17109010100,+40.5852599,34333,17,101,20790351891842,CT,S,+40.5805117,Census Tract 101,10634,010100,-090.5032024,1669,93870054,-090.4984189,G5020,R,109
4470,29013070300,+38.2604155,422941,29,703,20790693855342,CT,S,+38.2603479,Census Tract 703,74064,070300,-094.3363194,2031,29724070,-094.3363133,G5020,R,013
9216,12001001522,+29.6316237,12648,12,15.22,2079015500882253,CT,S,+29.6316915,Census Tract 15.22,28215,001522,-082.3829735,4620,4466864,-082.3830213,G5020,U,001
4033,55027961400,+43.4275948,4261022,55,9614,207901917046428,CT,S,+43.4231804,Census Tract 9614,63560,961400,-088.5080360,1702,219561533,-088.5146226,G5020,R,027
1900,13269950301,+32.4999102,1792585,13,9503.01,2079015482647550,CT,S,+32.4858923,Census Tract 9503.01,43995,950301,-084.3266203,1031,393280157,-084.3278467,G5020,R,269
4470,29013070300,+38.2604155,422941,29,703,20790693855342,CT,S,+38.2603479,Census Tract 703,74064,070300,-094.3363194,2031,29724070,-094.3363133,G5020,R,013
1900,13269950301,+32.4999102,1792585,13,9503.01,2079015482647550,CT,S,+32.4858923,Census Tract 9503.01,43995,950301,-084.3266203,1031,393280157,-084.3278467,G5020,R,269
5205,41071030502,+45.1411744,77711,41,305.02,20790450156302,CT,S,+45.1374943,Census Tract 305.02,84309,030502,-123.6206702,2055,391944921,-123.6230807,G5020,M,071
4754,37051002600,+35.1538283,2420341,37,26,2079018794641,CT,S,+35.1539086,Census Tract 26,50651,002600,-078.7673883,2168,144576909,-078.7702374,G5020,M,051
1780,06063000502,+40.2374760,109205907,06,5.02,207903717047381,CT,S,+40.2383156,Census Tract 5.02,55788,000502,-121.1967033,3518,777538018,-121.1980772,G5020,R,063
1799,06007002200,+39.6773551,32728,06,22,20790417278543,CT,S,+39.6742656,Census Tract 22,84270,002200,-121.6740725,817,136834445,-121.6828433,G5020,R,007
4892,41059950500,+45.6177509,0,41,9505,20790448396577,CT,S,+45.6177509,Census Tract 9505,55719,950500,-119.1129573,2051,1073211597,-119.1129573,G5020,M,059
2625,37061090804,+34.8376831,434469,37,908.04,2079015501858513,CT,S,+34.8385192,Census Tract 908.04,9241,090804,-078.0088341,1234,56141954,-078.0062914,G5020,R,061
4827,40013796102,+33.9966461,0,40,7961.02,2079015682166218,CT,S,+33.9966461,Census Tract 7961.02,19351,796102,-096.4296744,2008,32608948,-096.4296744,G5020,M,013
4272,37055970502,+35.4134398,38790283,37,9705.02,207903717388321,CT,S,+35.2630863,Census Tract 9705.02,58612,970502,-075.5408640,5994,86165088,-075.5715743,G5020,R,055
3774,27037061402,+44.5786746,3588573,27,614.02,20790516866478,CT,S,+44.5716298,Census Tract 614.02,83305,061402,-092.9229071,1461,212161826,-092.9238254,G5020,R,037
4689,51035080300,+36.7684532,4265466,51,803,20790347126947,CT,S,+36.7681236,Census Tract 803,67190,080300,-080.9255631,2452,200089352,-080.9203532,G5020,R,035
3273,16053970100,+42.6734717,8902816,16,9701,20790349883482,CT,S,+42.6774188,Census Tract 9701,79998,970100,-114.1418072,1248,968997045,-114.1419080,G5020,R,053
6512,48039662800,+29.0185423,1223414,48,6628,20790288388638,CT,S,+29.0066474,Census Tract 6628,44477,662800,-095.6976498,2856,134034567,-095.6769837,G5020,R,039
3846,26081010902,+43.0732750,7555005,26,109.02,20790188515027,CT,S,+43.0781728,Census Tract 109.02,71221,010902,-085.3725665,1724,89351228,-085.3761757,G5020,R,081
2588,17141961302,+42.0920042,2116719,17,9613.02,2079015682259119,CT,S,+42.0898548,Census Tract 9613.02,11031,961302,-089.2232676,1060,156322050,-089.2173256,G5020,M,141
1293,06013304002,+37.8458798,11433541,06,3040.02,207903717106383,CT,S,+37.8583363,Census Tract 3040.02,61263,304002,-121.6180621,434,85051380,-121.6220116,G5020,M,013
7371,12105011502,+28.0922334,12922795,12,115.02,207903717476571,CT,S,+28.0928068,Census Tract 115.02,66589,011502,-081.9256007,3427,17567280,-081.9245697,G5020,U,105
3792,16073950200,+42.5679601,69581656,16,9502,20790388297485,CT,S,+42.5728508,Census Tract 9502,8632,950200,-116.1580366,1752,19610254952,-116.1896903,G5020,R,073
2350,48227950100,+32.4081893,1790652,48,9501,20790712474275,CT,S,+32.4114170,Census Tract 9501,58523,950100,-101.4909297,1142,1030061389,-101.4996299,G5020,M,227
4818,31079001000,+40.9268503,283769,31,10,20790108156201,CT,S,+40.9259624,Census Tract 10,22740,001000,-098.3055768,1931,12832802,-098.3042263,G5020,M,079
3728,26101000500,+44.2997114,6469839,26,5,20790103925719,CT,S,+44.3017916,Census Tract 5,74903,000500,-086.0233583,1792,363091934,-086.0259971,G5020,R,101
6579,18063210300,+39.8648693,34173,18,2103,20790265377479,CT,S,+39.8649433,Census Tract 2103,52447,210300,-086.4701254,2512,79426610,-086.4695997,G5020,M,063
3202,06013357000,+38.0423081,2437800,06,3570,20790146186484,CT,S,+38.0407401,Census Tract 3570,54948,357000,-122.2011385,1650,11165471,-122.1962349,G5020,M,013
