POP100,GEOID,CENTLAT,AREAWATER,STATE,BASENAME,OID,LSADC,FUNCSTAT,INTPTLAT,NAME,OBJECTID,TRACT,CENTLON,HU100,AREALAND,INTPTLON,MTFCC,UR,COUNTY
12283,24003730102,+39.1799298,4203009,24,7301.02,2079015484997092,CT,S,+39.1801207,Census Tract 7301.02,29315,730102,-076.5524621,4813,19456267,-076.5569878,G5020,U,003
4407,24017851302,+38.5175146,498341,24,8513.02,207903716764492,CT,S,+38.5203189,Census Tract 8513.02,61735,851302,-076.8487689,1554,71525812,-076.8591522,G5020,R,017
2156,20041084600,+38.6747473,28912,20,846,207903225927771,CT,S,+38.6776578,Census Tract 846,26597,084600,-096.9492450,1286,14969734,-096.9493885,G5020,R,041
1630,26041970100,+45.7679241,794490744,26,9701,20790298292044,CT,S,+45.7241535,Census Tract 9701,35828,970100,-086.6583423,1554,822268794,-086.6532555,G5020,R,041
5799,36043011200,+43.0426351,318658,36,112,20790720770994,CT,S,+43.0456953,Census Tract 112,76096,011200,-075.0142968,2664,25706815,-075.0278155,G5020,M,043
6570,41059951100,+45.7964161,99014,41,9511,20790448396581,CT,S,+45.7983412,Census Tract 9511,55648,951100,-119.3593421,2425,54564836,-119.3644400,G5020,M,059
3824,41059951300,+45.7926375,6023391,41,9513,20790448396588,CT,S,+45.7951439,Census Tract 9513,55650,951300,-119.1763754,1524,226636348,-119.1838090,G5020,M,059
1929,55025011407,+43.0587831,56815,55,114.07,2079015482544115,CT,S,+43.0579078,Census Tract 114.07,9511,011407,-089.2617076,1052,15520305,-089.2633050,G5020,M,025
3030,12053040602,+28.6000081,2873688,12,406.02,207903717298937,CT,S,+28.5684400,Census Tract 406.02,51640,040602,-082.4527215,1428,92597041,-082.4320903,G5020,M,053
6312,18073101000,+41.0899818,544866,18,1010,20790329496335,CT,S,+41.0819618,Census Tract 1010,55942,101000,-087.1728214,2391,304117006,-087.1648521,G5020,R,073
2656,36045060902,+44.0129570,1369290,36,609.02,2079015482476125,CT,S,+44.0034073,Census Tract 609.02,21524,060902,-075.6369324,1250,18426311,-075.6290531,G5020,M,045
3891,36083051901,+42.8999952,4546340,36,519.01,20790309557376,CT,S,+42.8995654,Census Tract 519.01,42072,051901,-073.6074228,1664,104230176,-073.6079647,G5020,M,083
3654,37143920202,+36.0907144,136960611,37,9202.02,207903717420402,CT,S,+36.0946746,Census Tract 9202.02,77582,920202,-076.3697504,2293,109375005,-076.3650786,G5020,R,143
3362,37091950401,+36.2703870,0,37,9504.01,207903716864331,CT,S,+36.2703870,Census Tract 9504.01,39501,950401,-077.0085834,1483,53876181,-077.0085834,G5020,M,091
3832,27145011000,+45.3717997,11560345,27,110,20790422042476,CT,S,+45.3714776,Census Tract 110,35572,011000,-094.7024413,2029,84297059,-094.6892021,G5020,R,145
4386,06071010009,+34.4488261,0,06,100.09,207901321960491,CT,S,+34.4488261,Census Tract 100.09,14247,010009,-117.3822355,1480,17179133,-117.3822355,G5020,M,071
4158,36089491700,+44.6294648,14771516,36,4917,20790698127994,CT,S,+44.6301791,Census Tract 4917,43738,491700,-075.4816817,1927,169642767,-075.4907059,G5020,M,089
3614,37165010200,+34.7905250,21615,37,102,2079019673747,CT,S,+34.7918008,Census Tract 102,51195,010200,-079.4640899,1697,19203901,-079.4629440,G5020,M,165
4456,36089491000,+44.6995043,3385189,36,4910,20790698128002,CT,S,+44.7004231,Census Tract 4910,43822,491000,-075.0695109,2121,151010119,-075.0721958,G5020,M,089
5189,13121011640,+34.0769142,14543,13,116.40,2079015709991074,CT,S,+34.0769205,Census Tract 116.40,30956,011640,-084.2787002,2697,3609609,-084.2789308,G5020,U,121
5495,72005400100,+18.4977798,444514,72,4001,2079082389317,CT,S,+18.4986821,Census Tract 4001,81599,400100,-067.1036967,2699,7870452,-067.1018932,G5020,U,005
7992,25009254402,+42.6634175,1839066,25,2544.02,20790206510478,CT,S,+42.6687191,Census Tract 2544.02,24269,254402,-071.2093558,2900,27274089,-071.2088367,G5020,M,009
4445,27131070300,+44.2971677,27726304,27,703,20790400278435,CT,S,+44.2455781,Census Tract 703,22816,070300,-093.4301896,2277,244412091,-093.4698721,G5020,M,131
2526,27137012300,+47.4261086,0,27,123,20790464262813,CT,S,+47.4261086,Census Tract 123,18158,012300,-092.9316948,1399,1638034,-092.9316948,G5020,U,137
906,12099007850,+26.7538191,361841,12,78.50,2079019627634060,CT,S,+26.7535385,Census Tract 78.50,2188,007850,-080.2858915,331,10837132,-080.2875430,G5020,M,099
4990,06099002901,+37.5992471,13846924,06,29.01,20790156519178,CT,S,+37.6014201,Census Tract 29.01,39442,002901,-120.6535317,1741,310481228,-120.6513244,G5020,M,099
2840,37061090706,+34.7702469,81648,37,907.06,2079015501858356,CT,S,+34.7708787,Census Tract 907.06,9492,090706,-078.0086345,1389,41711053,-078.0075400,G5020,R,061
3063,36015010701,+42.1863182,32413,36,107.01,2079015482303707,CT,S,+42.1899250,Census Tract 107.01,32145,010701,-076.8445949,1149,8897940,-076.8481382,G5020,M,015
3063,36015010701,+42.1863182,32413,36,107.01,2079015482303707,CT,S,+42.1899250,Census Tract 107.01,32145,010701,-076.8445949,1149,8897940,-076.8481382,G5020,M,015
2664,13205090300,+31.2909171,45673,13,903,2079091701288,CT,S,+31.2933945,Census Tract 903,83967,090300,-084.2209775,1167,138623012,-084.2230289,G5020,M,205
2270,13089023444,+33.6736070,134230,13,234.44,2079015504613364,CT,S,+33.6598420,Census Tract 234.44,31693,023444,-084.3197963,1338,15148263,-084.3294527,G5020,U,089
2423,42073011200,+40.9766650,972948,42,112,20790275414850,CT,S,+40.9768138,Census Tract 112,47650,011200,-080.4674614,1069,36085408,-080.4678574,G5020,M,073
3263,45069960100,+34.7394542,4167355,45,9601,20790140247469,CT,S,+34.7356419,Census Tract 9601,62726,960100,-079.8109633,1667,255238178,-079.8138182,G5020,M,069
4657,48215023516,+26.3646305,715970,48,235.16,2079015497324110,CT,S,+26.3600810,Census Tract 235.16,25085,023516,-098.1680835,1345,23512631,-098.1714262,G5020,M,215
1602,48215024301,+26.6164094,527954,48,243.01,20790692090482,CT,S,+26.6175624,Census Tract 243.01,33423,024301,-098.1884258,663,1426817162,-098.1948738,G5020,R,215
6000,48215024212,+26.3879728,81253,48,242.12,2079015497324723,CT,S,+26.3929172,Census Tract 242.12,66892,024212,-098.4580080,1632,266390227,-098.4408350,G5020,M,215
5974,16001010102,+43.7255302,95265,16,101.02,2079015682247930,CT,S,+43.7278467,Census Tract 101.02,66119,010102,-116.2445367,2209,83587837,-116.2477970,G5020,M,001
4843,18073100800,+41.1187085,2801155,18,1008,20790329496324,CT,S,+41.1187916,Census Tract 1008,14833,100800,-087.0045809,1964,328774106,-086.9998774,G5020,R,073
1615,32003005703,+35.5567288,59123631,32,57.03,20790679601528,CT,S,+35.5658951,Census Tract 57.03,44241,005703,-114.9291824,1475,3643492570,-114.9274382,G5020,R,003
3532,29107090401,+39.0454409,2771357,29,904.01,2079015487584830,CT,S,+39.0480347,Census Tract 904.01,6706,090401,-093.6658356,1573,360307025,-093.6761498,G5020,M,107
3532,29107090401,+39.0454409,2771357,29,904.01,2079015487584830,CT,S,+39.0480347,Census Tract 904.01,6706,090401,-093.6658356,1573,360307025,-093.6761498,G5020,M,107
2853,36055011709,+43.1018221,190739,36,117.09,2079015672796361,CT,S,+43.1016865,Census Tract 117.09,63742,011709,-077.3877729,991,11558717,-077.3926093,G5020,M,055
1072,20157978100,+39.8294909,1809658,20,9781,2079068675757,CT,S,+39.8320565,Census Tract 9781,83444,978100,-097.5115282,662,933533234,-097.5124498,G5020,R,157
2781,27123036000,+44.9351040,408787,27,360,20790306316666,CT,S,+44.9316885,Census Tract 360,68614,036000,-093.1075201,1674,1419557,-093.1116748,G5020,M,123
3803,36075021603,+43.4395644,258262,36,216.03,20790695186873,CT,S,+43.4416712,Census Tract 216.03,82718,021603,-076.5035921,1793,4206474,-076.5022224,G5020,M,075
3953,06071980200,+34.5899226,0,06,9802,207901321972705,CT,S,+34.5899226,Census Tract 9802,16979,980200,-117.3731621,1,23107654,-117.3731621,G5020,M,071
3301,55075960700,+45.2698333,18889844,55,9607,20790231312056,CT,S,+45.2766719,Census Tract 9607,51600,960700,-088.1789911,4599,473630361,-088.1707438,G5020,R,075
2580,36049950101,+43.9703254,4173393,36,9501.01,2079015681774028,CT,S,+43.9614958,Census Tract 9501.01,12342,950101,-075.3136025,1438,336339670,-075.3021582,G5020,R,049
5702,36019103800,+44.5766846,13263443,36,1038,2079015682487447,CT,S,+44.5617225,Census Tract 1038,53547,103800,-073.7866798,3043,709544502,-073.7806792,G5020,R,019
2055,35057963700,+34.5413129,673409,35,9637,207903717357042,CT,S,+34.4898709,Census Tract 9637,826,963700,-105.7679251,1150,5509124814,-105.7622089,G5020,R,057
1089,48461950100,+31.3863977,464148,48,9501,20790706459580,CT,S,+31.3821439,Census Tract 9501,48532,950100,-101.9581613,494,2146653589,-101.9606010,G5020,R,461
4156,16083001600,+42.3089875,9856292,16,16,2079015482174221,CT,S,+42.3062429,Census Tract 16,6686,001600,-114.6750633,1553,4059030933,-114.6702624,G5020,R,083
2157,56001963900,+41.6750769,78979114,56,9639,20790229506319,CT,S,+41.6655141,Census Tract 9639,33538,963900,-105.7310184,1963,10371823047,-105.7218826,G5020,R,001
3841,17177000300,+42.4464787,177121,17,3,20790135797949,CT,S,+42.4520097,Census Tract 3,77483,000300,-089.8489805,1774,175352850,-089.8574304,G5020,R,177
1225,37081014501,+35.9256423,7386,37,145.01,20790320920499,CT,S,+35.9297773,Census Tract 145.01,49040,014501,-080.0096314,557,7396534,-080.0020003,G5020,U,081
3435,37081014503,+35.9601163,25908,37,145.03,20790320918523,CT,S,+35.9598744,Census Tract 145.03,48973,014503,-079.9630807,1420,4717918,-079.9634463,G5020,U,081
2511,37081014406,+35.9810699,34088,37,144.06,20790320918790,CT,S,+35.9809620,Census Tract 144.06,49098,014406,-079.9609615,1018,4566420,-079.9628057,G5020,U,081
2150,29197470200,+40.4536253,1135184,29,4702,2079077814237,CT,S,+40.4636174,Census Tract 4702,82653,470200,-092.5948405,983,425520608,-092.5965665,G5020,R,197
4525,37057062001,+35.6041075,10142076,37,620.01,207903716995916,CT,S,+35.6117602,Census Tract 620.01,3254,062001,-080.1558720,2573,207702961,-080.1610004,G5020,R,057
3650,36121970400,+42.7381445,277124,36,9704,20790109410802,CT,S,+42.7484105,Census Tract 9704,58439,970400,-078.3271252,1757,214732557,-078.3230019,G5020,R,121
2924,13211010100,+33.7176784,1867630,13,101,20790508748697,CT,S,+33.7211631,Census Tract 101,14667,010100,-083.4871079,1145,178233469,-083.4880238,G5020,R,211
2337,37071030301,+35.3813854,478803,37,303.01,207903717544979,CT,S,+35.3793266,Census Tract 303.01,83975,030301,-081.1845616,1060,33310306,-081.1865121,G5020,M,071
4131,37071030401,+35.3724895,280191,37,304.01,207903717544937,CT,S,+35.3760185,Census Tract 304.01,68301,030401,-081.2362102,1760,37190602,-081.2291835,G5020,R,071
8786,06035040400,+40.4001094,6213500,06,404,20790360385847,CT,S,+40.4421390,Census Tract 404,6122,040400,-120.3950069,546,391664039,-120.3654057,G5020,R,035
2726,06029005103,+35.4825914,774185,06,51.03,207901065625007,CT,S,+35.4843580,Census Tract 51.03,52231,005103,-118.9840264,1176,189409640,-118.9832964,G5020,M,029
5548,12001001818,+29.7790078,187670,12,18.18,2079015500882323,CT,S,+29.7814576,Census Tract 18.18,28324,001818,-082.6116199,2270,101744174,-082.6110352,G5020,R,001
5889,25009223300,+42.6804761,746872,25,2233,20790206511077,CT,S,+42.6725193,Census Tract 2233,64859,223300,-070.8912458,2470,34702126,-070.8908183,G5020,M,009
2037,17113005602,+40.4523666,809593,17,56.02,20790353871111,CT,S,+40.4534146,Census Tract 56.02,21300,005602,-088.6443749,920,343198843,-088.6422181,G5020,R,113
4637,06095253502,+38.1314595,11633503,06,2535.02,2079015495961579,CT,S,+38.1311499,Census Tract 2535.02,247,253502,-121.8042615,1936,209950826,-121.8217361,G5020,M,095
5514,37069060301,+36.1189708,248889,37,603.01,207903717165318,CT,S,+36.1250524,Census Tract 603.01,79885,060301,-078.2670859,2287,107168943,-078.2667268,G5020,R,069
3472,50011010101,+44.9655749,23347411,50,101.01,2079015500893540,CT,S,+44.9631977,Census Tract 101.01,27986,010101,-073.0561740,1600,132245625,-073.0598568,G5020,R,011
3646,17119403601,+38.7565088,1459069,17,4036.01,20790149984823,CT,S,+38.7550626,Census Tract 4036.01,43291,403601,-089.6872618,1619,24437379,-089.6871894,G5020,M,119
2509,42021013100,+40.3534646,1752342,42,131,20790216672412,CT,S,+40.3510461,Census Tract 131,52141,013100,-078.6904927,1110,75742488,-078.6910112,G5020,R,021
5445,34023001200,+40.5006431,0,34,12,20790423989781,CT,S,+40.5006431,Census Tract 12,58888,001200,-074.4182111,2269,1296681,-074.4182111,G5020,U,023
4520,37107010100,+35.3506209,780263,37,101,20790155942676,CT,S,+35.3572404,Census Tract 101,23769,010100,-077.4966828,2113,118195410,-077.4994816,G5020,M,107
3859,19141490200,+43.1194820,14819,19,4902,20790144330297,CT,S,+43.1180526,Census Tract 4902,62501,490200,-095.7406526,1729,548078471,-095.7345362,G5020,M,141
5768,51177020407,+38.2402520,1554424,51,204.07,207903715387087,CT,S,+38.2385589,Census Tract 204.07,55646,020407,-077.7327532,2170,125432109,-077.7325098,G5020,R,177
6602,37191000102,+35.4620176,49131,37,1.02,207903717469688,CT,S,+35.4623005,Census Tract 1.02,57862,000102,-078.0104992,2654,35863965,-078.0087882,G5020,M,191
7316,48181001901,+33.5043901,1964047,48,19.01,2079015496834504,CT,S,+33.5026140,Census Tract 19.01,10073,001901,-096.7274883,2576,360176309,-096.7294982,G5020,M,181
3421,36089492301,+44.5763714,6328008,36,4923.01,2079015773723616,CT,S,+44.5806646,Census Tract 4923.01,76768,492301,-074.8788726,1976,217235603,-074.8859590,G5020,R,089
2069,02198000100,+55.7312262,14168401810,02,1,2079051388107,CT,S,+55.6827733,Census Tract 1,182,000100,-133.2859443,1474,12438265656,-133.1623885,G5020,R,198
4117,12121970602,+29.9858394,926009,12,9706.02,2079015501402626,CT,S,+29.9950768,Census Tract 9706.02,3194,970602,-082.8458254,1966,192441119,-082.8519840,G5020,R,121
550,49011980000,+41.1277468,52503,49,9800,2079015503778689,CT,S,+41.1291265,Census Tract 9800,17383,980000,-111.9898269,80,23460776,-111.9919303,G5020,M,011
2415,20065952300,+39.3496073,599356,20,9523,2079015620768865,CT,S,+39.3549716,Census Tract 9523,23666,952300,-099.8832572,1422,2327173854,-099.8798939,G5020,R,065
5364,42059970102,+39.8748966,631975,42,9701.02,2079015496789544,CT,S,+39.8753066,Census Tract 9701.02,2808,970102,-080.0012137,2578,65357719,-080.0096788,G5020,R,059
3988,01123962000,+33.0410880,836439,01,9620,207903716827711,CT,S,+33.0469464,Census Tract 9620,68128,962000,-085.9448060,1862,160837982,-085.9450939,G5020,M,123
930,36087011800,+41.1263650,45880,36,118,20790697068650,CT,S,+41.1271770,Census Tract 118,15149,011800,-074.1705317,326,5792045,-074.1705027,G5020,M,087
1968,08031004004,+39.6475693,0,08,40.04,20790703828873,CT,S,+39.6475693,Census Tract 40.04,56775,004004,-104.9218529,868,1428118,-104.9218529,G5020,U,031
4818,39015951202,+39.0953797,68146,39,9512.02,207903702329188,CT,S,+39.0977803,Census Tract 9512.02,44010,951202,-083.9319644,1994,136410013,-083.9328436,G5020,R,015
4570,41039001500,+43.7035564,41641005,41,15,20790443727441,CT,S,+43.7032872,Census Tract 15,23759,001500,-122.2883315,2307,2213137846,-122.3011556,G5020,R,039
1697,38097970400,+47.4121339,0,38,9704,207903693859280,CT,S,+47.4121339,Census Tract 9704,74337,970400,-097.0448312,793,12150281,-097.0448312,G5020,R,097
2002,12057012211,+27.9589545,126831,12,122.11,207903717523353,CT,S,+27.9617855,Census Tract 122.11,75151,012211,-082.3450883,67,9679178,-082.3442931,G5020,U,057
3060,33011025501,+43.1600261,231415,33,255.01,2079015681765153,CT,S,+43.1757694,Census Tract 255.01,71531,025501,-071.9114310,1404,44222077,-071.9336651,G5020,R,011
4928,26059050900,+41.8706234,4911421,26,509,20790179362304,CT,S,+41.8644753,Census Tract 509,83822,050900,-084.6497754,2387,116239848,-084.6424093,G5020,M,059
1624,27117460400,+43.9318459,944476,27,4604,20790249078183,CT,S,+43.9325719,Census Tract 4604,84434,460400,-096.3262933,747,373325499,-096.3210585,G5020,R,117
5069,17107953500,+40.0398015,819995,17,9535,20790137953850,CT,S,+40.0432095,Census Tract 9535,81744,953500,-089.4418013,1135,501736003,-089.4394847,G5020,R,107
3106,45013010800,+32.2404268,7691087,45,108,20790214313563,CT,S,+32.2397676,Census Tract 108,18698,010800,-080.6866689,1452,6621051,-080.6876677,G5020,M,013
3106,45013010800,+32.2404268,7691087,45,108,20790214313563,CT,S,+32.2397676,Census Tract 108,18698,010800,-080.6866689,1452,6621051,-080.6876677,G5020,M,013
2454,28049010203,+32.3796874,1762558,28,102.03,20790264990686,CT,S,+32.3792287,Census Tract 102.03,42932,010203,-090.2221594,1071,24658433,-090.2177112,G5020,M,049
2086,12105015900,+27.7878779,14943653,12,159,20790369672340,CT,S,+27.7921013,Census Tract 159,40403,015900,-081.7959272,839,156948435,-081.7961544,G5020,M,105
3962,36061013100,+40.7623458,0,36,131,20790460875590,CT,S,+40.7623458,Census Tract 131,17045,013100,-073.9823535,2792,174135,-073.9823535,G5020,U,061
1919,25003932300,+42.4348191,2502365,25,9323,20790225532336,CT,S,+42.4358274,Census Tract 9323,81716,932300,-073.1133802,1126,53689955,-073.1128124,G5020,M,003
3227,27141030302,+45.4462873,11269922,27,303.02,2079015482047238,CT,S,+45.4465337,Census Tract 303.02,4538,030302,-094.0036208,1330,114800349,-094.0041793,G5020,R,141
5284,40015161601,+35.4694921,437205,40,1616.01,2079015682166208,CT,S,+35.4712988,Census Tract 1616.01,6413,161601,-098.3466982,876,110845266,-098.3460313,G5020,R,015
3209,23017966900,+43.8528960,6895544,23,9669,20790202472589,CT,S,+43.8489972,Census Tract 9669,53629,966900,-070.8785416,1730,178888512,-070.8307642,G5020,R,017
1872,37039930603,+35.1048435,13597769,37,9306.03,2079015497350739,CT,S,+35.1040991,Census Tract 9306.03,27532,930603,-084.1812182,1587,124067477,-084.1844493,G5020,R,039
6450,06059063603,+33.6315655,0,06,636.03,207901136827590,CT,S,+33.6315655,Census Tract 636.03,39931,063603,-117.9427058,3290,3749349,-117.9427058,G5020,U,059
2644,36069051400,+42.8330792,0,36,514,20790105673974,CT,S,+42.8330792,Census Tract 514,55887,051400,-077.0737695,1110,130313555,-077.0737695,G5020,R,069
6630,18089042200,+41.5280165,627726,18,422,20790271953743,CT,S,+41.5269162,Census Tract 422,3707,042200,-087.2951476,2536,14082028,-087.2889130,G5020,M,089
4996,35025000702,+32.6309349,371391,35,7.02,207903717348591,CT,S,+32.6402268,Census Tract 7.02,32578,000702,-103.3453412,1244,1184164893,-103.3471675,G5020,M,025
3151,13033950200,+33.2028404,1557406,13,9502,20790356340135,CT,S,+33.2038865,Census Tract 9502,62525,950200,-082.1777839,1271,238639721,-082.1753519,G5020,R,033
2944,55085970400,+45.6092351,9771888,55,9704,20790455121537,CT,S,+45.6110798,Census Tract 9704,52558,970400,-089.3666208,1825,85736680,-089.3710535,G5020,M,085
2695,26165380300,+44.2722625,7353608,26,3803,20790100139307,CT,S,+44.2680572,Census Tract 3803,1614,380300,-085.7053618,1874,452081075,-085.7075097,G5020,R,165
5277,48389950600,+31.3225401,17396672,48,9506,2079015503868123,CT,S,+31.3083660,Census Tract 9506,4374,950600,-103.6931102,1112,6812006616,-103.7127060,G5020,M,389
5433,17089854900,+42.0127354,395537,17,8549,207903716849641,CT,S,+42.0135258,Census Tract 8549,59333,854900,-088.2997130,2032,7089477,-088.2972755,G5020,U,089
3746,34031124403,+40.8429824,0,34,1244.03,2079015682071971,CT,S,+40.8429824,Census Tract 1244.03,8282,124403,-074.1510650,1147,2205554,-074.1510650,G5020,U,031
1477,01097003800,+30.8246705,12743659,01,38,20790543360626,CT,S,+30.8356498,Census Tract 38,53921,003800,-088.0149161,756,98912374,-088.0059269,G5020,M,097
3620,39065000300,+40.7597464,200113,39,3,20790298388679,CT,S,+40.7544148,Census Tract 3,21262,000300,-083.7018106,1527,272988309,-083.6998927,G5020,R,065
3087,20009971300,+38.5009661,938940,20,9713,2079051495724,CT,S,+38.5000388,Census Tract 9713,22742,971300,-098.7856881,1537,92425092,-098.7877126,G5020,R,009
3076,26103001500,+46.5591658,7444385,26,15,20790305286992,CT,S,+46.5560465,Census Tract 15,17856,001500,-087.5912502,1390,126416960,-087.6030066,G5020,R,103
4496,20055960100,+38.0527325,1294016,20,9601,20790263129703,CT,S,+38.0498075,Census Tract 9601,60582,960100,-100.7247826,1572,3063169348,-100.7399674,G5020,R,055
3705,48283950302,+28.3447152,19393918,48,9503.02,2079015503790488,CT,S,+28.3510976,Census Tract 9503.02,29096,950302,-099.0993702,1215,3841556615,-099.0967743,G5020,R,283
5103,51009010100,+37.6639407,5707740,51,101,20790744624995,CT,S,+37.6660454,Census Tract 101,36304,010100,-079.1991240,2562,690943848,-079.2039891,G5020,R,009
3404,55017011001,+45.1079823,6291318,55,110.01,2079015501976824,CT,S,+45.1112756,Census Tract 110.01,14059,011001,-091.1687494,1569,266723515,-091.1804553,G5020,R,017
5259,29101960200,+38.7409675,1397011,29,9602,20790700473523,CT,S,+38.7476632,Census Tract 9602,45819,960200,-094.0231670,2265,234089022,-094.0256203,G5020,R,101
4821,31109010202,+40.9355905,10535595,31,102.02,207903716675334,CT,S,+40.9363947,Census Tract 102.02,42045,010202,-096.8115114,1850,431582718,-096.8058596,G5020,M,109
4000,25013813002,+42.1258658,3500767,25,8130.02,2079015489673462,CT,S,+42.1311800,Census Tract 8130.02,72980,813002,-072.8789540,1710,193578178,-072.8850695,G5020,R,013
3463,17173959500,+39.2827939,1590197,17,9595,20790159571997,CT,S,+39.2808201,Census Tract 9595,31808,959500,-088.6413934,1517,430033557,-088.6472581,G5020,R,173
