POP100,GEOID,CENTLAT,AREAWATER,STATE,BASENAME,OID,LSADC,FUNCSTAT,INTPTLAT,NAME,OBJECTID,TRACT,CENTLON,HU100,AREALAND,INTPTLON,MTFCC,UR,COUNTY
5817,48201324000,+29.6418575,57452,48,3240,20790326051382,CT,S,+29.6526201,Census Tract 3240,20793,324000,-095.1720086,2116,7924825,-095.1668761,G5020,U,201
6535,48201542402,+29.7927912,0,48,5424.02,2079015701746255,CT,S,+29.7927912,Census Tract 5424.02,54771,542402,-095.7388598,2322,4419544,-095.7388598,G5020,U,201
4288,48201454305,+29.7269102,0,48,4543.05,2079015702072621,CT,S,+29.7269102,Census Tract 4543.05,51616,454305,-095.6489919,1816,1682946,-095.6489919,G5020,U,201
1946,48249950303,+27.7721466,14524,48,9503.03,2079015503678871,CT,S,+27.7740216,Census Tract 9503.03,31496,950303,-098.0534184,768,4244276,-098.0481422,G5020,M,249
6895,48201241302,+30.0538133,62728,48,2413.02,2079015701700374,CT,S,+30.0584637,Census Tract 2413.02,45515,241302,-095.4189823,2581,9525933,-095.4162491,G5020,U,201
2853,48039660401,+29.5828918,0,48,6604.01,2079015489609491,CT,S,+29.5828918,Census Tract 6604.01,20417,660401,-095.2790685,1032,4517197,-095.2790685,G5020,U,039
4264,48113016410,+32.6665334,0,48,164.10,20790555945139,CT,S,+32.6665334,Census Tract 164.10,80804,016410,-097.0264192,1399,4234709,-097.0264192,G5020,U,113
4323,48371950400,+30.8914754,0,48,9504,20790362502446,CT,S,+30.8914754,Census Tract 9504,31675,950400,-102.8981937,1800,7827066,-102.8981937,G5020,M,371
2585,48439110600,+32.7598625,27729,48,1106,2079015922201271,CT,S,+32.7619450,Census Tract 1106,49001,110600,-097.4238248,1233,5369789,-097.4232569,G5020,U,439
4583,48181000904,+33.6843216,0,48,9.04,2079015496834560,CT,S,+33.6843216,Census Tract 9.04,15598,000904,-096.6278508,2256,17227227,-096.6278508,G5020,M,181
4711,48439110401,+32.8129722,0,48,1104.01,2079015922201251,CT,S,+32.8129722,Census Tract 1104.01,45044,110401,-097.4305479,1814,6382875,-097.4305479,G5020,U,439
4606,34041031601,+40.8217747,1387592,34,316.01,20790702327233,CT,S,+40.8211975,Census Tract 316.01,1924,031601,-075.0414142,2317,70878257,-075.0305025,G5020,R,041
3873,27149480200,+45.6379423,1394770,27,4802,20790410258381,CT,S,+45.6223148,Census Tract 4802,56233,480200,-095.9279063,1666,83759588,-095.9313842,G5020,M,149
3131,34017010300,+40.6722520,802310,34,103,20790460504516,CT,S,+40.6722357,Census Tract 103,6700,010300,-074.0819873,1260,969841,-074.0804662,G5020,U,017
3439,25027760100,+42.1936349,2736395,25,7601,20790515417413,CT,S,+42.1808069,Census Tract 7601,5266,760100,-072.1044154,1523,40215007,-072.1078882,G5020,M,027
1894,44003020701,+41.6913460,1727652,44,207.01,20790226861711,CT,S,+41.6902987,Census Tract 207.01,58445,020701,-071.7423896,701,56952856,-071.7440319,G5020,R,003
1894,44003020701,+41.6913460,1727652,44,207.01,20790226861711,CT,S,+41.6902987,Census Tract 207.01,58445,020701,-071.7423896,701,56952856,-071.7440319,G5020,R,003
1894,44003020701,+41.6913460,1727652,44,207.01,20790226861711,CT,S,+41.6902987,Census Tract 207.01,58445,020701,-071.7423896,701,56952856,-071.7440319,G5020,R,003
1894,44003020701,+41.6913460,1727652,44,207.01,20790226861711,CT,S,+41.6902987,Census Tract 207.01,58445,020701,-071.7423896,701,56952856,-071.7440319,G5020,R,003
1894,44003020701,+41.6913460,1727652,44,207.01,20790226861711,CT,S,+41.6902987,Census Tract 207.01,58445,020701,-071.7423896,701,56952856,-071.7440319,G5020,R,003
1894,44003020701,+41.6913460,1727652,44,207.01,20790226861711,CT,S,+41.6902987,Census Tract 207.01,58445,020701,-071.7423896,701,56952856,-071.7440319,G5020,R,003
1894,44003020701,+41.6913460,1727652,44,207.01,20790226861711,CT,S,+41.6902987,Census Tract 207.01,58445,020701,-071.7423896,701,56952856,-071.7440319,G5020,R,003
6742,44007011500,+41.9524728,376790,44,115,20790251211027,CT,S,+41.9531970,Census Tract 115,82554,011500,-071.4693392,3084,10984132,-071.4692380,G5020,U,007
5398,44007012500,+41.7977757,434085,44,125,20790251210979,CT,S,+41.7968448,Census Tract 125,81458,012500,-071.5035678,2551,6967620,-071.5029312,G5020,U,007
8020,44009050600,+41.4982946,1119929,44,506,2079019653491630,CT,S,+41.4947074,Census Tract 506,28225,050600,-071.6607470,3173,104433008,-071.6693091,G5020,R,009
8020,44009050600,+41.4982946,1119929,44,506,2079019653491630,CT,S,+41.4947074,Census Tract 506,28225,050600,-071.6607470,3173,104433008,-071.6693091,G5020,R,009
4852,44009050301,+41.5743070,800418,44,503.01,20790467904863,CT,S,+41.5721098,Census Tract 503.01,66388,050301,-071.4871839,1926,16565294,-071.4844938,G5020,M,009
7445,44007012200,+41.8283089,1575178,44,122,20790251210845,CT,S,+41.8317258,Census Tract 122,81534,012200,-071.5376265,2918,35350862,-071.5454334,G5020,M,007
5398,44007012500,+41.7977757,434085,44,125,20790251210979,CT,S,+41.7968448,Census Tract 125,81458,012500,-071.5035678,2551,6967620,-071.5029312,G5020,U,007
7445,44007012200,+41.8283089,1575178,44,122,20790251210845,CT,S,+41.8317258,Census Tract 122,81534,012200,-071.5376265,2918,35350862,-071.5454334,G5020,M,007
5968,44005040102,+41.5611384,3185447,44,401.02,20790244585484,CT,S,+41.5594015,Census Tract 401.02,43383,040102,-071.2440333,2601,15313983,-071.2414337,G5020,M,005
7445,44007012200,+41.8283089,1575178,44,122,20790251210845,CT,S,+41.8317258,Census Tract 122,81534,012200,-071.5376265,2918,35350862,-071.5454334,G5020,M,007
7445,44007012200,+41.8283089,1575178,44,122,20790251210845,CT,S,+41.8317258,Census Tract 122,81534,012200,-071.5376265,2918,35350862,-071.5454334,G5020,M,007
7445,44007012200,+41.8283089,1575178,44,122,20790251210845,CT,S,+41.8317258,Census Tract 122,81534,012200,-071.5376265,2918,35350862,-071.5454334,G5020,M,007
8020,44009050600,+41.4982946,1119929,44,506,2079019653491630,CT,S,+41.4947074,Census Tract 506,28225,050600,-071.6607470,3173,104433008,-071.6693091,G5020,R,009
3337,40015162102,+35.0872602,471082,40,1621.02,2079015682166202,CT,S,+35.0874718,Census Tract 1621.02,6715,162102,-098.2107615,1491,47648577,-098.2082326,G5020,M,015
2113,10003001902,+39.7188379,2170072,10,19.02,207903716847708,CT,S,+39.7198139,Census Tract 19.02,48876,001902,-075.5326378,1045,4762699,-075.5313619,G5020,U,003
6495,41047001401,+45.0049944,479826,41,14.01,207903716962805,CT,S,+45.0054126,Census Tract 14.01,27133,001401,-123.0499145,2647,8012787,-123.0500324,G5020,M,047
1259,11001007401,+38.8643772,200980,11,74.01,20790331304433,CT,S,+38.8675208,Census Tract 74.01,70970,007401,-076.9969991,644,1209113,-076.9991203,G5020,U,001
4107,24033801809,+38.8434318,0,24,8018.09,2079015682040970,CT,S,+38.8434318,Census Tract 8018.09,17081,801809,-076.9570032,1855,1488957,-076.9570032,G5020,U,033
4557,24033801807,+38.8367030,8754,24,8018.07,20790286339196,CT,S,+38.8364528,Census Tract 8018.07,83638,801807,-076.9718561,2177,2950589,-076.9705827,G5020,U,033
930,35013001900,+32.5915352,7922009,35,19,20790292036109,CT,S,+32.5985684,Census Tract 19,43546,001900,-106.5081611,354,2417781756,-106.5099348,G5020,R,013
2461,11001009810,+38.8272004,14058,11,98.10,207903711022114,CT,S,+38.8260370,Census Tract 98.10,77562,009810,-077.0045793,1243,398419,-077.0037886,G5020,U,001
2371,08045952003,+39.6151391,4550592,08,9520.03,2079015487695375,CT,S,+39.6694299,Census Tract 9520.03,10163,952003,-107.8039826,824,1057352470,-107.8585608,G5020,M,045
6121,06001401700,+37.8206486,5771096,06,4017,20790141323856,CT,S,+37.8211635,Census Tract 4017,69382,401700,-122.3141643,1947,5751454,-122.3187951,G5020,M,001
6156,25013810100,+42.1889960,500228,25,8101,20790249212386,CT,S,+42.1820762,Census Tract 8101,35636,810100,-072.2881396,2876,50694356,-072.2759715,G5020,M,013
6156,25013810100,+42.1889960,500228,25,8101,20790249212386,CT,S,+42.1820762,Census Tract 8101,35636,810100,-072.2881396,2876,50694356,-072.2759715,G5020,M,013
2834,27157490100,+44.3600062,4713606,27,4901,20790693208630,CT,S,+44.3576099,Census Tract 4901,33002,490100,-092.0522834,1484,57678081,-092.0492313,G5020,R,157
2834,27157490100,+44.3600062,4713606,27,4901,20790693208630,CT,S,+44.3576099,Census Tract 4901,33002,490100,-092.0522834,1484,57678081,-092.0492313,G5020,R,157
8441,25027713100,+42.4816996,1336278,25,7131,20790515417565,CT,S,+42.4835693,Census Tract 7131,40934,713100,-071.6808315,2788,71143965,-071.6755848,G5020,M,027
4841,37045950301,+35.3532510,2285131,37,9503.01,207903717267959,CT,S,+35.3533172,Census Tract 9503.01,78995,950301,-081.4429562,2105,63338176,-081.4436889,G5020,M,045
5823,04013040535,+33.8324863,3210055,04,405.35,2079015682094114,CT,S,+33.8465824,Census Tract 405.35,71035,040535,-112.3606986,2527,223254885,-112.3603756,G5020,M,013
1411,37007920200,+35.0992954,1173904,37,9202,20790142438554,CT,S,+35.0996781,Census Tract 9202,1468,920200,-080.1051998,676,176905222,-080.1049893,G5020,R,007
2475,37007920400,+35.0114196,71786,37,9204,20790142438557,CT,S,+35.0150268,Census Tract 9204,1453,920400,-080.0796585,1201,106275528,-080.0839315,G5020,M,007
2475,37007920400,+35.0114196,71786,37,9204,20790142438557,CT,S,+35.0150268,Census Tract 9204,1453,920400,-080.0796585,1201,106275528,-080.0839315,G5020,M,007
2475,37007920400,+35.0114196,71786,37,9204,20790142438557,CT,S,+35.0150268,Census Tract 9204,1453,920400,-080.0796585,1201,106275528,-080.0839315,G5020,M,007
2475,37007920400,+35.0114196,71786,37,9204,20790142438557,CT,S,+35.0150268,Census Tract 9204,1453,920400,-080.0796585,1201,106275528,-080.0839315,G5020,M,007
4141,06011000301,+39.1276564,0,06,3.01,2079015482209541,CT,S,+39.1276564,Census Tract 3.01,6247,000301,-122.1035128,1436,105502076,-122.1035128,G5020,M,011
4330,36103158402,+40.9580938,4292644,36,1584.02,20790498691314,CT,S,+40.9589525,Census Tract 1584.02,68809,158402,-072.8827625,1511,9952548,-072.8909810,G5020,M,103
4509,39103417001,+41.0317979,0,39,4170.01,2079015485134238,CT,S,+41.0317979,Census Tract 4170.01,3203,417001,-081.7504446,1905,5498862,-081.7504446,G5020,M,103
7046,39103406000,+41.0991638,128188,39,4060,20790347838049,CT,S,+41.0974232,Census Tract 4060,77539,406000,-081.7362300,2548,67313168,-081.7369696,G5020,M,103
3277,06065044524,+33.9631584,871170,06,445.24,2079015504238233,CT,S,+33.9938092,Census Tract 445.24,38366,044524,-116.5339534,1147,125490458,-116.4945442,G5020,M,065
3165,41049970200,+45.3532386,1225618,41,9702,20790207283925,CT,S,+45.3524471,Census Tract 9702,82409,970200,-119.5529948,1636,4462617793,-119.5528987,G5020,R,049
6374,37145920200,+36.4720871,18837808,37,9202,20790533411770,CT,S,+36.4670827,Census Tract 9202,11411,920200,-079.0398126,3442,285718153,-079.0443991,G5020,M,145
6637,48039662000,+29.2295197,23552771,48,6620,20790288388581,CT,S,+29.2270117,Census Tract 6620,44940,662000,-095.6851035,3039,382683847,-095.6827862,G5020,M,039
5230,31155968300,+41.2135823,1487349,31,9683,20790422032949,CT,S,+41.2144849,Census Tract 9683,43222,968300,-096.6129349,2160,62307065,-096.6129328,G5020,M,155
2664,15003008001,+21.3871135,819898,15,80.01,2079047648168,CT,S,+21.3884616,Census Tract 80.01,54617,008001,-157.9637718,1059,1107725,-157.9605820,G5020,U,003
2035,15001020202,+19.6695436,1275028,15,202.02,207903716721708,CT,S,+19.6598098,Census Tract 202.02,42112,020202,-155.2530096,721,634667975,-155.2324728,G5020,M,001
3224,15003008931,+21.4609026,0,15,89.31,207903716774268,CT,S,+21.4609026,Census Tract 89.31,48904,008931,-157.9445959,835,71979418,-157.9445959,G5020,M,003
2936,15003008940,+21.4666163,0,15,89.40,2079015504960887,CT,S,+21.4666163,Census Tract 89.40,42103,008940,-158.0135278,882,1248797,-158.0135278,G5020,U,003
2936,15003008940,+21.4666163,0,15,89.40,2079015504960887,CT,S,+21.4666163,Census Tract 89.40,42103,008940,-158.0135278,882,1248797,-158.0135278,G5020,U,003
4365,15001020801,+19.6832783,1492,15,208.01,2079092140121,CT,S,+19.6860853,Census Tract 208.01,47615,020801,-155.1415697,1625,30252027,-155.1257923,G5020,M,001
6366,15001021705,+20.0584765,31425,15,217.05,2079015665043800,CT,S,+20.0807905,Census Tract 217.05,44517,021705,-155.6930553,2513,107768836,-155.7062179,G5020,R,001
1557,15007040104,+22.1601992,14670824,15,401.04,207903716737921,CT,S,+22.1312495,Census Tract 401.04,56634,040104,-159.5472064,791,202675044,-159.5209723,G5020,M,007
31,15003982200,+21.3669747,5954400,15,9822,2079015504969269,CT,S,+21.3684000,Census Tract 9822,38964,982200,-157.9888650,1,8329938,-157.9938605,G5020,R,003
3224,15003008931,+21.4609026,0,15,89.31,207903716774268,CT,S,+21.4609026,Census Tract 89.31,48904,008931,-157.9445959,835,71979418,-157.9445959,G5020,M,003
3173,37183053432,+35.6847767,0,37,534.32,2079015780204145,CT,S,+35.6847767,Census Tract 534.32,27820,053432,-078.8531823,1207,17659472,-078.8531823,G5020,M,183
7537,37183054221,+35.9612627,232200,37,542.21,2079015495899894,CT,S,+35.9630049,Census Tract 542.21,14836,054221,-078.4515972,2560,27128990,-078.4488275,G5020,M,183
1926,48107950100,+33.6379938,3813785,48,9501,20790172963391,CT,S,+33.6331748,Census Tract 9501,7357,950100,-101.1626050,1167,1056088719,-101.1785157,G5020,R,107
6906,27145011302,+45.4565632,4883909,27,113.02,20790422042305,CT,S,+45.4564620,Census Tract 113.02,35648,011302,-094.4347201,2956,94353419,-094.4337887,G5020,M,145
84,34023980100,+40.5106013,1274625,34,9801,2079015682382090,CT,S,+40.5113987,Census Tract 9801,9875,980100,-074.3182181,32,4720182,-074.3184962,G5020,U,023
3216,31051977800,+42.3669458,1178299,31,9778,207903716676407,CT,S,+42.3682083,Census Tract 9778,27184,977800,-096.8703186,1400,546526368,-096.8664249,G5020,R,051
3635,37183054306,+35.8105334,225318,37,543.06,2079015495900396,CT,S,+35.8112037,Census Tract 543.06,5671,054306,-078.3046393,1415,28157300,-078.2924393,G5020,M,183
3294,35051962200,+33.1429839,0,35,9622,207901051447335,CT,S,+33.1429839,Census Tract 9622,51165,962200,-107.2407966,2219,8678680,-107.2407966,G5020,M,051
4315,27131070400,+44.2731198,6909644,27,704,20790400278282,CT,S,+44.2763450,Census Tract 704,22817,070400,-093.1918547,1785,423269087,-093.2026288,G5020,M,131
2570,36071010701,+41.5626044,89407,36,107.01,2079015503777610,CT,S,+41.5627492,Census Tract 107.01,61931,010701,-074.1980303,945,1339003,-074.1980021,G5020,U,071
3772,36071010602,+41.5526056,851261,36,106.02,2079015503777658,CT,S,+41.5528673,Census Tract 106.02,62230,010602,-074.1535721,1492,33938273,-074.1508134,G5020,M,071
7643,06113011208,+38.6752807,766473,06,112.08,2079015504474714,CT,S,+38.6753320,Census Tract 112.08,2311,011208,-121.6988122,2489,173344358,-121.6910474,G5020,M,113
2873,18141012200,+41.4792434,136177,18,122,20790345974222,CT,S,+41.4819694,Census Tract 122,23272,012200,-086.4864892,1128,57837134,-086.4865554,G5020,R,141
2673,37061090705,+34.7396038,420712,37,907.05,2079015501858614,CT,S,+34.7400900,Census Tract 907.05,9246,090705,-077.9713869,1203,21957954,-077.9711159,G5020,R,061
6010,13141480400,+33.3127329,6130579,13,4804,207903717310626,CT,S,+33.3096030,Census Tract 4804,64499,480400,-082.9440422,2530,784373849,-082.9476794,G5020,R,141
1467,42103950303,+41.4182337,1467144,42,9503.03,2079015504453386,CT,S,+41.4118364,Census Tract 9503.03,53244,950303,-075.1832704,1411,49248707,-075.1941201,G5020,M,103
2347,27133570100,+43.7304214,329775,27,5701,20790252418246,CT,S,+43.7271278,Census Tract 5701,35989,570100,-096.2721444,984,807436468,-096.2709381,G5020,M,133
4444,09009175400,+41.4713800,310632,09,1754,20790338970178,CT,S,+41.4726268,Census Tract 1754,50295,175400,-072.8222594,2096,10522379,-072.8221055,G5020,U,009
4444,09009175400,+41.4713800,310632,09,1754,20790338970178,CT,S,+41.4726268,Census Tract 1754,50295,175400,-072.8222594,2096,10522379,-072.8221055,G5020,U,009
2076,41063960100,+45.5215016,10253082,41,9601,20790463143306,CT,S,+45.5279102,Census Tract 9601,46634,960100,-116.9314735,1360,4543588624,-116.9128676,G5020,R,063
3270,04021001500,+32.8663024,0,04,15,207901260231957,CT,S,+32.8663024,Census Tract 15,83792,001500,-111.7809956,1222,30115315,-111.7809956,G5020,M,021
4996,06099003700,+37.4647927,0,06,37,20790156519208,CT,S,+37.4647927,Census Tract 37,15566,003700,-120.8836061,1468,40414117,-120.8836061,G5020,M,099
623,06037980035,+34.0124049,329041,06,9800.35,2079015902976627,CT,S,+34.0105697,Census Tract 9800.35,5661,980035,-117.9433705,167,15616700,-117.9354578,G5020,U,037
4996,06099003700,+37.4647927,0,06,37,20790156519208,CT,S,+37.4647927,Census Tract 37,15566,003700,-120.8836061,1468,40414117,-120.8836061,G5020,M,099
2756,28079040402,+32.6367428,19127,28,404.02,2079015502382151,CT,S,+32.6318667,Census Tract 404.02,74438,040402,-089.4420430,1107,109104793,-089.4425693,G5020,R,079
3231,17011964800,+41.4946485,306374,17,9648,20790334256890,CT,S,+41.4918296,Census Tract 9648,16306,964800,-089.6979928,1484,538630803,-089.6937415,G5020,R,011
4197,48035950100,+32.0276379,15502693,48,9501,20790236331078,CT,S,+32.0373257,Census Tract 9501,46032,950100,-097.7348115,2183,1053988703,-097.7283456,G5020,R,035
3549,06037403402,+34.0180144,0,06,4034.02,207901115291797,CT,S,+34.0180144,Census Tract 4034.02,56918,403402,-117.8559099,1095,1737142,-117.8559099,G5020,U,037
2930,19155021502,+41.4607920,1113883,19,215.02,20790387675716,CT,S,+41.4566794,Census Tract 215.02,74649,021502,-095.3057182,1347,251526531,-095.2999093,G5020,R,155
4665,25021411101,+42.1124700,140901,25,4111.01,2079015677894557,CT,S,+42.1116290,Census Tract 4111.01,66516,411101,-071.2630783,1571,10364924,-071.2626198,G5020,U,021
3333,11001010900,+38.8116219,2933566,11,109,20790331305634,CT,S,+38.8132364,Census Tract 109,56942,010900,-077.0248855,1378,2381015,-077.0238475,G5020,U,001
18071,12095017111,+28.3918002,8683413,12,171.11,2079015768282176,CT,S,+28.3938692,Census Tract 171.11,12380,017111,-081.6033761,7308,102925704,-081.5982623,G5020,M,095
4317,01051030802,+32.5629960,3911185,01,308.02,2079015481957122,CT,S,+32.5610711,Census Tract 308.02,16929,030802,-086.2519111,1870,47474657,-086.2497127,G5020,M,051
2799,39025041506,+39.0125846,621551,39,415.06,2079015503362256,CT,S,+39.0132368,Census Tract 415.06,1648,041506,-084.2752849,1208,32672314,-084.2737458,G5020,M,025
2848,13061960300,+31.6262293,56546964,13,9603,207903708835747,CT,S,+31.6198309,Census Tract 9603,64457,960300,-084.9800249,1961,506093894,-084.9925826,G5020,R,061
3732,19155031900,+41.1935941,5642824,19,319,207903694933587,CT,S,+41.1983580,Census Tract 319,49857,031900,-095.7916216,1563,75057790,-095.7857392,G5020,M,155
3811,37087920101,+35.6433629,1212767,37,9201.01,207903717117682,CT,S,+35.6524800,Census Tract 9201.01,51989,920101,-083.0439650,2594,140280144,-083.0287986,G5020,M,087
3098,37155961602,+34.4330703,392294,37,9616.02,207903717418699,CT,S,+34.4266198,Census Tract 9616.02,76646,961602,-079.0424047,1427,231751671,-079.0452961,G5020,R,155
5232,41039000100,+44.1003202,15791757,41,1,20790443727452,CT,S,+44.0735674,Census Tract 1,24033,000100,-122.1931507,2798,2170587509,-122.1595290,G5020,M,039
3589,21117063701,+38.8372869,834038,21,637.01,20790113396900,CT,S,+38.8373811,Census Tract 637.01,29121,063701,-084.5645141,1379,78999093,-084.5653670,G5020,M,117
3589,21117063701,+38.8372869,834038,21,637.01,20790113396900,CT,S,+38.8373811,Census Tract 637.01,29121,063701,-084.5645141,1379,78999093,-084.5653670,G5020,M,117
5231,13087970400,+30.9199876,577815,13,9704,2079091459065,CT,S,+30.9249985,Census Tract 9704,32993,970400,-084.5251918,2336,31534817,-084.5181350,G5020,M,087
3381,13297110301,+33.8132613,182878,13,1103.01,2079015503896118,CT,S,+33.8158693,Census Tract 1103.01,68138,110301,-083.6847765,1520,19417174,-083.6863671,G5020,M,297
8883,01081042002,+32.5284091,706786,01,420.02,20790356928257,CT,S,+32.5241953,Census Tract 420.02,36282,042002,-085.0504697,3749,27437886,-085.0510953,G5020,M,081
7399,29187950902,+37.7741156,0,29,9509.02,207903143952347,CT,S,+37.7741156,Census Tract 9509.02,52941,950902,-090.4323841,2107,7966131,-090.4323841,G5020,M,187
5991,20149000200,+39.1987767,2057018,20,2,20790165033174,CT,S,+39.1971773,Census Tract 2,23010,000200,-096.3247807,2504,55247816,-096.3326127,G5020,M,149
4727,53037975700,+46.8618276,23491225,53,9757,20790898313383,CT,S,+46.8620898,Census Tract 9757,79619,975700,-120.2293066,1912,1062419903,-120.2290825,G5020,M,037
1308,49043964103,+40.7562599,4294862,49,9641.03,2079015672791076,CT,S,+40.7583371,Census Tract 9641.03,4860,964103,-111.4153684,997,109568280,-111.4089096,G5020,M,043
3953,13149970200,+33.3786645,3551112,13,9702,20790437870735,CT,S,+33.3777340,Census Tract 9702,35040,970200,-085.1558378,1651,238838200,-085.1546145,G5020,R,149
3953,13149970200,+33.3786645,3551112,13,9702,20790437870735,CT,S,+33.3777340,Census Tract 9702,35040,970200,-085.1558378,1651,238838200,-085.1546145,G5020,R,149
3953,13149970200,+33.3786645,3551112,13,9702,20790437870735,CT,S,+33.3777340,Census Tract 9702,35040,970200,-085.1558378,1651,238838200,-085.1546145,G5020,R,149
4003,39011041100,+40.5189817,262687,39,411,20790380973642,CT,S,+40.5191936,Census Tract 411,44341,041100,-084.1659815,1669,237208033,-084.1666985,G5020,M,011
4060,19115450300,+41.1270026,9324404,19,4503,2079067611576,CT,S,+41.1378932,Census Tract 4503,78999,450300,-091.1548376,1746,256908433,-091.1653318,G5020,R,115
3609,36027190301,+41.5648447,3350372,36,1903.01,207903716601304,CT,S,+41.5639685,Census Tract 1903.01,83798,190301,-073.9524447,1782,8430912,-073.9530965,G5020,M,027
6103,36027300000,+41.5986312,239637,36,3000,20790694260414,CT,S,+41.5981561,Census Tract 3000,52111,300000,-073.9179517,2750,2925869,-073.9169449,G5020,U,027
3743,19019950500,+42.4695394,532767,19,9505,20790159912473,CT,S,+42.4691456,Census Tract 9505,84179,950500,-091.8741289,1712,15281904,-091.8738936,G5020,M,019
3402,27099001400,+43.7080536,11114,27,14,20790244373663,CT,S,+43.7083881,Census Tract 14,55491,001400,-092.5686054,1370,540950625,-092.5688052,G5020,R,099
6588,37045951400,+35.3254398,199708,37,9514,20790309557930,CT,S,+35.3271529,Census Tract 9514,55262,951400,-081.6620121,2797,113238335,-081.6656022,G5020,M,045
4892,41059950500,+45.6177509,0,41,9505,20790448396577,CT,S,+45.6177509,Census Tract 9505,55719,950500,-119.1129573,2051,1073211597,-119.1129573,G5020,M,059
2511,37081014406,+35.9810699,34088,37,144.06,20790320918790,CT,S,+35.9809620,Census Tract 144.06,49098,014406,-079.9609615,1018,4566420,-079.9628057,G5020,U,081
3822,13299950900,+31.0974667,2716585,13,9509,2079050033852,CT,S,+31.0545356,Census Tract 9509,44061,950900,-082.2849949,1833,342548099,-082.2878331,G5020,M,299
3822,13299950900,+31.0974667,2716585,13,9509,2079050033852,CT,S,+31.0545356,Census Tract 9509,44061,950900,-082.2849949,1833,342548099,-082.2878331,G5020,M,299
6295,25015820101,+42.2825671,14400672,25,8201.01,20790401253784,CT,S,+42.2746248,Census Tract 8201.01,61405,820101,-072.2881138,2864,81855297,-072.2911058,G5020,M,015
3306,45059920202,+34.3921868,4739115,45,9202.02,207903717260672,CT,S,+34.3871887,Census Tract 9202.02,70946,920202,-082.1562636,1897,142086963,-082.1544992,G5020,R,059
6478,25023545200,+41.7817255,3428997,25,5452,20790213682623,CT,S,+41.7811972,Census Tract 5452,14721,545200,-070.6792227,3071,41435186,-070.6796359,G5020,M,023
6844,25023545100,+41.7687565,2555575,25,5451,20790213682613,CT,S,+41.7687663,Census Tract 5451,55137,545100,-070.7540107,3171,28303368,-070.7545896,G5020,M,023
6306,06097154202,+38.7800596,15000917,06,1542.02,207903717105696,CT,S,+38.7861401,Census Tract 1542.02,72470,154202,-123.0988930,2567,174742216,-123.1049627,G5020,M,097
2622,41031940000,+44.7234694,8834853,41,9400,20790528234323,CT,S,+44.7215937,Census Tract 9400,59601,940000,-121.4973303,730,1052562497,-121.5154243,G5020,R,031
4091,26161402601,+42.2965375,0,26,4026.01,2079015682151340,CT,S,+42.2965375,Census Tract 4026.01,19331,402601,-083.7005269,887,2200772,-083.7005269,G5020,U,161
3427,42123970600,+41.8759537,1171111,42,9706,20790310861568,CT,S,+41.8883845,Census Tract 9706,56523,970600,-079.2082402,1589,77601580,-079.2159867,G5020,M,123
3865,51187020200,+38.9910717,2008830,51,202,20790751383723,CT,S,+38.9936780,Census Tract 202,49695,020200,-078.1826151,1422,120038885,-078.1851961,G5020,M,187
4606,34041031601,+40.8217747,1387592,34,316.01,20790702327233,CT,S,+40.8211975,Census Tract 316.01,1924,031601,-075.0414142,2317,70878257,-075.0305025,G5020,R,041
7933,55109121000,+44.9925459,1457975,55,1210,20790759414970,CT,S,+44.9964248,Census Tract 1210,77359,121000,-092.4967333,2973,177721758,-092.4850127,G5020,R,109
6451,10001040204,+39.2828515,194346,10,402.04,2079015482124688,CT,S,+39.2844730,Census Tract 402.04,4038,040204,-075.6177679,2269,6926052,-075.6213257,G5020,M,001
1154,37163970201,+35.2483455,127562,37,9702.01,2079015502446583,CT,S,+35.2558218,Census Tract 9702.01,12614,970201,-078.3639474,516,34341240,-078.3631439,G5020,R,163
3959,36113073000,+43.5053434,3400647,36,730,20790723349970,CT,S,+43.5029554,Census Tract 730,36799,073000,-073.7948389,2259,164426858,-073.7968656,G5020,R,113
3726,37185950300,+36.3884717,302155,37,9503,20790596506712,CT,S,+36.3767119,Census Tract 9503,41337,950300,-078.1588246,1952,104002173,-078.1493951,G5020,R,185
3726,37185950300,+36.3884717,302155,37,9503,20790596506712,CT,S,+36.3767119,Census Tract 9503,41337,950300,-078.1588246,1952,104002173,-078.1493951,G5020,R,185
3747,18173030501,+37.9949339,5629903,18,305.01,2079015501919927,CT,S,+37.9958218,Census Tract 305.01,394,030501,-087.3140711,1446,126569305,-087.3153726,G5020,M,173
4624,42061950301,+40.5516840,1237173,42,9503.01,2079015504119585,CT,S,+40.5459408,Census Tract 9503.01,32908,950301,-078.0685155,2212,164592633,-078.0543910,G5020,M,061
2562,37061090301,+34.9838417,161958,37,903.01,2079015501858354,CT,S,+34.9859289,Census Tract 903.01,9491,090301,-078.1115714,1366,65689941,-078.1110196,G5020,R,061
2282,37061090302,+35.0214916,530096,37,903.02,2079015501858463,CT,S,+35.0204323,Census Tract 903.02,9227,090302,-078.0719478,1130,59384365,-078.0698923,G5020,R,061
2282,37061090302,+35.0214916,530096,37,903.02,2079015501858463,CT,S,+35.0204323,Census Tract 903.02,9227,090302,-078.0719478,1130,59384365,-078.0698923,G5020,R,061
4445,27131070300,+44.2971677,27726304,27,703,20790400278435,CT,S,+44.2455781,Census Tract 703,22816,070300,-093.4301896,2277,244412091,-093.4698721,G5020,M,131
