STATEFP,COUNTYFP,TRACTCE,AFFGEOID,GEOID,GEOID_2020,COUNTY_x,StateDesc,STATEABBR,LOCATION,E_TOTPOP,M_TOTPOP,E_DAYPOP,SPL_EJI,RPL_EJI,SPL_SER,RPL_SER,SPL_EJI_CBM,RPL_EJI_CBM,E_MINRTY,EPL_MINRTY,SPL_SVM_DOM1,RPL_SVM_DOM1,E_POV200,EPL_POV200,E_NOHSDP,EPL_NOHSDP,E_UNEMP,EPL_UNEMP,E_RENTER,EPL_RENTER,E_HOUBDN,EPL_HOUBDN,E_UNINSUR,EPL_UNINSUR,E_NOINT,EPL_NOINT,SPL_SVM_DOM2,RPL_SVM_DOM2,E_AGE65,EPL_AGE65,E_AGE17,EPL_AGE17,E_DISABL,EPL_DISABL,E_LIMENG,EPL_LIMENG,SPL_SVM_DOM3,RPL_SVM_DOM3,E_MOBILE,EPL_MOBILE,E_GROUPQ,EPL_GROUPQ,SPL_SVM_DOM4,RPL_SVM_DOM4,SPL_SVM,RPL_SVM,E_OZONE,EPL_OZONE,E_PM,EPL_PM,E_DSLPM,EPL_DSLPM,E_TOTCR,EPL_TOTCR,SPL_EBM_DOM1,RPL_EBM_DOM1,E_NPL,EPL_NPL,E_TRI,EPL_TRI,E_TSD,EPL_TSD,E_RMP,EPL_RMP,E_COAL,EPL_COAL,E_LEAD,EPL_LEAD,SPL_EBM_DOM2,RPL_EBM_DOM2,E_PARK,EPL_PARK,E_HOUAGE,EPL_HOUAGE,E_WLKIND,EPL_WLKIND,SPL_EBM_DOM3,RPL_EBM_DOM3,E_RAIL,EPL_RAIL,E_ROAD,EPL_ROAD,E_AIRPRT,EPL_AIRPRT,SPL_EBM_DOM4,RPL_EBM_DOM4,E_IMPWTR,EPL_IMPWTR,F_IMPWTR,SPL_EBM_DOM5,RPL_EBM_DOM5,SPL_EBM,RPL_EBM,E_ASTHMA,EPL_ASTHMA,F_ASTHMA,E_CANCER,EPL_CANCER,F_CANCER,E_CHD,EPL_CHD,F_CHD,E_MHLTH,EPL_MHLTH,F_MHLTH,E_DIABETES,EPL_DIABETES,F_DIABETES,F_HVM,RPL_HVM,E_NEHD,EPL_NEHD,SPL_CBM_DOM1,RPL_CBM_DOM1,E_BURN,EPL_BURN,E_SMOKE,EPL_SMOKE,SPL_CBM_DOM2,RPL_CBM_DOM2,E_CFLD,EPL_CFLD,F_CFLD,E_DRGT,EPL_DRGT,F_DRGT,E_HRCN,EPL_HRCN,F_HRCN,E_RFLD,EPL_RFLD,F_RFLD,E_SWND,EPL_SWND,F_SWND,E_TRND,EPL_TRND,F_TRND,SPL_CBM_DOM3,RPL_CBM_DOM3,SPL_CBM,RPL_CBM,AFAM,E_AFAM,HISP,E_HISP,ASIAN,E_ASIAN,AIAN,E_AIAN,NHPI,E_NHPI,TWOMORE,E_TWOMORE,OTHERRACE,E_OTHERRACE,Tribe_PCT_Tract,Tribe_Names,Tribe_Flag,Unnamed: 0.1,Unnamed: 0,plant_name,Plant Code,State,Sector Name,Prime Movers,Fuel Types,Primary Technology,withdrawal_volume_million_gallons,discharge_volume_million_gallons,consumption_volume_million_gallons,energy_category,map_link,longitude,latitude,STATE,COUNTY_y,TRACT,contains_energy_source,Technology_Category,Category_Number,fossil_fuels,renewables,energy_category_numeric,IntPtLat,IntPtLon,Band,distance_to_plant,num_energy_sources,plant_names,within_1_km,within_5_km,within_10_km,within_20_km,natural_gas
24.0,15.0,31400.0,140000US24015031400,24015031400.0,24015031400.0,Cecil County,Maryland,MD,Census Tract 314; Cecil County; Maryland,3947.0,459.0,2090.0,1.332,0.5302,0.732,0.3016,1.9623,0.5876,10.4,0.1703,0.1703,0.1703,18.1633,0.286,11.7,0.6345,6.6,0.69,12.4,0.1684,20.5,0.3654,2.2,0.1314,9.2,0.4408,2.7165,0.3216,20.2,0.6996,18.5,0.3069,15.5,0.6721,0.0,0.0,1.6786,0.2565,12.4,0.8218,0.4,0.5495,1.3713,0.8196,5.9367,0.3548,0.183,0.4757,0.091,0.5886,0.168,0.3588,20.0,0.0434,1.4665,0.4965,0.0,0.0,0.0,0.0,18.9388,0.6001,0.0,0.0,0.0,0.0,0.0,0.0,0.6001,0.2687,93.4334,0.6296,30.4,0.2435,4.75,0.8933,1.7664,0.624,44.7513,0.5882,64.8388,0.4155,0.0,0.0,1.0037,0.4671,0.457,0.4853,0.0,0.4853,0.4853,5.322,0.3772,11.6,0.7701,1.0,9.3,0.6799,1.0,8.1,0.7008,1.0,17.7,0.5899,0.0,13.2,0.6346,0.0,3.0,0.6,6.6,0.1146,0.1146,0.1146,0.0,0.0,6.3,0.2945,0.2945,0.2919,0.01,0.036,9.0,7.3182,0.3724,9.0,0.076,0.5691,9.0,2.625,0.6608,9.0,7.4622,0.9596,9.0,0.0,0.0,0.0,2.5979,0.8406,3.007,0.6303,100.0,2.5,111.0,2.8,0.0,0.0,13.0,0.3,0.0,0.0,185.0,4.7,0.0,0.0,0.0,-999,,3632.0,3632.0,Essential Power Rock Springs LLC,7835.0,MD,IPP Non-CHP,GT,NG,Natural Gas Fired Combustion Turbine,,,,Natural Gas,"map/?center=-76.15976,39.71901&level=14",-76.15976,39.71901,24.0,15.0,31400.0,1,Natural Gas,2,1,0,2.0,39.69945,-76.16166,1,0.0,4,"Essential Power Rock Springs LLC, Wildcat Point Generation Facility",1,1,1,1,True
24.0,17.0,850904.0,140000US24017850904,24017850904.0,24017850904.0,Charles County,Maryland,MD,Census Tract 8509.04; Charles County; Maryland,12735.0,1085.0,5287.0,0.5513,0.0977,0.3513,0.0748,1.275,0.2116,83.1,0.8667,0.8667,0.8667,5.0412,0.0261,3.3,0.1775,8.2,0.7926,19.0,0.3072,15.7,0.1924,7.2,0.5242,1.8,0.0667,2.0867,0.1923,11.2,0.226,24.8,0.6962,9.3,0.2606,0.8,0.4212,1.604,0.212,0.0,0.0,0.1,0.3697,0.3697,0.1668,4.9271,0.2019,0.091,0.3188,0.0,0.0,0.1747,0.3784,30.0,0.4976,1.1948,0.3913,0.0,0.0,1.4487,0.3468,0.4701,0.4514,0.0,0.0,0.0,0.0,0.0,0.0,0.7982,0.3498,99.3021,0.5771,6.1,0.0634,5.8056,0.792,1.4325,0.2904,1.9401,0.3512,21.4013,0.2357,0.0,0.0,0.5869,0.2113,0.002,0.117,0.0,0.117,0.117,4.1294,0.1494,11.9,0.8252,1.0,4.8,0.1205,0.0,4.0,0.0573,0.0,15.8,0.3615,0.0,10.9,0.3611,0.0,1.0,0.2,9.0,0.2205,0.2205,0.2205,0.0,0.0,5.9,0.2563,0.2563,0.2543,0.0,0.0,0.0,3.8182,0.2403,9.0,0.0935,0.6127,9.0,1.2917,0.3048,9.0,5.9527,0.8703,9.0,0.0833,0.7114,9.0,2.7395,0.896,3.2163,0.7237,8600.0,67.5,412.0,3.2,391.0,3.1,17.0,0.1,0.0,0.0,763.0,6.0,403.0,3.2,0.0,-999,,1772.0,1772.0,CPV St Charles Energy Center,56846.0,MD,IPP Non-CHP,"CA, CT",NG,Natural Gas Fired Combined Cycle,917.0,168.0,749.0,Natural Gas,"map/?center=-76.8919,38.5686&level=14",-76.8919,38.5686,24.0,17.0,850904.0,1,Natural Gas,2,1,0,2.0,38.571728,-76.911565,1,0.0,4,"CPV St Charles Energy Center, Rockfish Solar LLC",1,1,1,1,True
24.0,25.0,306500.0,140000US24025306500,24025306500.0,24025306500.0,Harford County,Maryland,MD,Census Tract 3065; Harford County; Maryland,2919.0,605.0,5559.0,1.2607,0.49,1.2607,0.7059,2.2087,0.7148,53.3,0.6865,0.6865,0.6865,20.7801,0.346,4.7,0.2697,6.1,0.6501,98.8,0.9906,17.9,0.2697,1.5,0.077,2.5,0.0968,2.6999,0.3177,3.8,0.0229,33.3,0.9559,8.7,0.2201,1.0,0.46,1.6589,0.2435,0.0,0.0,3.4,0.8593,0.8593,0.5358,5.9046,0.3494,1.096,0.8546,0.0,0.0,0.2187,0.5011,20.0,0.0434,1.3991,0.473,4.9346,0.9451,7.7082,0.4469,18.0184,0.5964,8.7156,0.773,0.0,0.0,0.0,0.0,2.7614,0.9703,16.9149,0.8969,48.6,0.4232,9.9931,0.4242,1.7443,0.6036,29.2151,0.5235,6.7856,0.144,13.2851,0.9115,1.579,0.8928,0.962,0.8052,0.0,0.8052,0.8052,8.289,0.9113,10.6,0.5055,0.0,4.7,0.1105,0.0,3.8,0.0465,0.0,15.7,0.3497,0.0,9.4,0.1846,0.0,0.0,0.0,6.8,0.1226,0.1226,0.1226,0.0,0.0,6.6,0.3187,0.3187,0.3159,3.687,0.7374,9.0,7.0,0.3527,9.0,0.1465,0.7254,9.0,2.7083,0.6789,9.0,15.0059,0.9988,9.0,0.0278,0.0,2.0,3.4932,0.9897,3.9345,0.948,1111.0,38.1,344.0,11.8,17.0,0.6,10.0,0.3,0.0,0.0,75.0,2.6,0.0,0.0,0.0,-999,,160.0,160.0,APG Combined Heat and Power Plant,61282.0,MD,Commercial CHP,GT,NG,Natural Gas Fired Combustion Turbine,,,,Natural Gas,"map/?center=-76.2991,39.3975&level=14",-76.2991,39.3975,24.0,25.0,306500.0,1,Natural Gas,2,1,0,2.0,39.483405,-76.155437,1,0.0,9,"APG Combined Heat and Power Plant, APG New Chesapeake, APG Old Bayside",1,1,1,1,True
24.0,27.0,606901.0,140000US24027606901,24027606901.0,24027606901.0,Howard County,Maryland,MD,Census Tract 6069.01; Howard County; Maryland,7337.0,829.0,17469.0,1.5145,0.6306,1.5145,0.8441,2.1774,0.6992,64.4,0.7608,0.7608,0.7608,17.99,0.2821,14.5,0.7235,3.9,0.4147,32.2,0.5372,16.9,0.2338,10.8,0.7062,6.7,0.3137,3.2112,0.4347,10.6,0.2005,21.7,0.5038,11.9,0.4461,5.6,0.7876,1.938,0.4529,7.1,0.7451,6.2,0.9226,1.6677,0.9534,7.5777,0.6394,0.822,0.7854,0.0,0.0,0.3899,0.8203,30.0,0.4976,2.1033,0.7266,0.0,0.0,76.9323,0.7498,100.0,0.8446,67.0861,0.9286,0.0,0.0,0.0,0.0,2.523,0.9084,100.0,0.5514,17.1,0.1415,10.6667,0.3874,1.0803,0.0726,99.9941,0.81,100.0,0.6136,0.0,0.0,1.4236,0.7198,0.988,0.8383,0.0,0.8383,0.8383,7.9685,0.8751,11.0,0.6239,0.0,5.6,0.2095,0.0,4.8,0.1258,0.0,15.7,0.3497,0.0,11.1,0.3861,0.0,0.0,0.0,8.2,0.1849,0.1849,0.1849,0.0,0.0,6.3,0.2945,0.2945,0.2919,0.0,0.0,0.0,6.0455,0.3257,9.0,0.0937,0.643,9.0,2.6667,0.6659,9.0,7.4178,0.9589,9.0,0.0,0.0,0.0,2.5935,0.8388,3.0729,0.6629,2502.0,34.1,1202.0,16.4,795.0,10.8,0.0,0.0,0.0,0.0,194.0,2.6,30.0,0.4,0.0,-999,,6692.0,6692.0,Maryland Bioenergy Center (Jessup),64241.0,MD,Industrial CHP,GT,NG,Natural Gas Fired Combustion Turbine,,,,Natural Gas,"map/?center=-76.78042,39.1578&level=14",-76.78042,39.1578,24.0,27.0,606901.0,1,Natural Gas,2,1,0,2.0,39.156165,-76.806287,1,0.0,1,Maryland Bioenergy Center (Jessup),1,1,1,1,True
24.0,31.0,700500.0,140000US24031700500,24031700500.0,24031700500.0,Montgomery County,Maryland,MD,Census Tract 7005; Montgomery County; Maryland,7134.0,359.0,5312.0,0.6872,0.1544,0.6872,0.268,1.6699,0.4217,25.0,0.4057,0.4057,0.4057,9.2247,0.093,5.8,0.3411,4.9,0.5324,8.8,0.0982,14.3,0.1487,1.7,0.0922,3.1,0.1247,1.4303,0.0852,16.0,0.4802,22.1,0.53,8.9,0.2332,3.8,0.7179,1.9613,0.473,0.0,0.0,0.1,0.3697,0.3697,0.1668,4.167,0.1093,0.0,0.0,0.0,0.0,0.2042,0.462,30.0,0.4976,0.9596,0.2877,0.2821,0.9267,4.1427,0.4009,8.9341,0.5484,5.8248,0.7492,0.0,0.0,0.0,0.0,2.6252,0.9354,99.8037,0.565,47.9,0.4158,8.5556,0.5186,1.4994,0.3523,7.4076,0.3954,0.6213,0.1026,0.0,0.0,0.498,0.1654,0.761,0.663,0.0,0.663,0.663,6.2452,0.5779,10.0,0.3285,0.0,8.8,0.6013,0.0,5.1,0.1655,0.0,13.0,0.099,0.0,9.1,0.1557,0.0,0.0,0.0,11.2,0.3649,0.3649,0.3649,0.0,0.0,5.9,0.2563,0.2563,0.2543,0.0,0.0,0.0,4.1364,0.2516,9.0,0.0994,0.647,9.0,5.0,0.8964,9.0,7.9246,0.988,9.0,0.1944,0.9182,9.0,3.7012,0.9963,4.3224,0.9827,204.0,2.9,735.0,10.3,521.0,7.3,0.0,0.0,0.0,0.0,321.0,4.5,0.0,0.0,0.0,-999,,3106.0,3106.0,Dickerson Power,1572.0,MD,IPP Non-CHP,GT,NG,Natural Gas Fired Combustion Turbine,,,,Natural Gas,"map/?center=-77.4644,39.2097&level=14",-77.4644,39.2097,24.0,31.0,700500.0,1,Natural Gas,2,1,0,2.0,39.142361,-77.412356,1,0.0,4,"Dickerson Power, Montgomery County Resource Recovery",1,1,1,1,True
24.0,31.0,705000.0,140000US24031705000,24031705000.0,24031705000.0,Montgomery County,Maryland,MD,Census Tract 7050; Montgomery County; Maryland,4508.0,432.0,27959.0,0.7555,0.1881,0.7555,0.3197,1.0325,0.1132,27.6,0.4402,0.4402,0.4402,9.0218,0.0886,2.7,0.1385,5.5,0.5945,34.9,0.5758,15.6,0.1889,3.4,0.2323,6.2,0.2872,2.1058,0.1959,16.4,0.5019,22.5,0.5562,8.9,0.2332,0.0,0.0,1.2913,0.0922,0.0,0.0,3.6,0.8664,0.8664,0.542,4.7037,0.172,0.183,0.4757,0.0,0.0,0.4247,0.8596,30.0,0.4976,1.8329,0.6285,0.0,0.0,83.2632,0.7712,100.0,0.8446,0.0,0.0,0.0,0.0,0.0,0.0,1.6158,0.6718,100.0,0.5514,62.4,0.5774,13.1979,0.2285,1.3573,0.2264,0.0,0.0,100.0,0.6136,0.0,0.0,0.6136,0.2271,0.995,0.8524,0.0,0.8524,0.8524,6.272,0.5835,9.2,0.1418,0.0,7.9,0.477,0.0,4.5,0.0947,0.0,12.7,0.0814,0.0,7.0,0.0442,0.0,0.0,0.0,9.6,0.2579,0.2579,0.2579,0.0,0.0,6.2,0.2827,0.2827,0.2803,0.0,0.0,0.0,3.8182,0.2403,9.0,0.0994,0.647,9.0,0.0,0.0,0.0,7.9246,0.988,9.0,0.0,0.0,0.0,1.8753,0.5348,2.4159,0.277,211.0,4.7,398.0,8.8,293.0,6.5,13.0,0.3,2.0,0.0,328.0,7.3,0.0,0.0,0.0,-999,,7330.0,7330.0,NIH Cogeneration Facility,56668.0,MD,Commercial Non-CHP,GT,NG,Natural Gas Fired Combustion Turbine,,,,Natural Gas,"map/?center=-77.0939,39&level=14",-77.0939,39.0,24.0,31.0,705000.0,1,Natural Gas,2,1,0,2.0,38.995252,-77.088692,1,0.0,1,NIH Cogeneration Facility,1,1,1,1,True
24.0,33.0,801003.0,140000US24033801003,24033801003.0,24033801003.0,Prince George's County,Maryland,MD,Census Tract 8010.03; Prince George's County; Maryland,5662.0,559.0,5034.0,0.7507,0.1855,0.7507,0.3157,1.6541,0.4125,89.0,0.902,0.902,0.902,12.469,0.1591,4.8,0.2764,5.6,0.6044,5.8,0.0522,13.8,0.1349,2.5,0.1553,5.7,0.2606,1.6429,0.1158,11.8,0.2542,20.8,0.4473,9.1,0.2466,0.8,0.4212,1.3693,0.1137,6.2,0.7283,0.0,0.0,0.7283,0.4344,4.6425,0.1647,0.091,0.3188,0.0,0.0,0.2068,0.4692,30.0,0.4976,1.2856,0.4296,8.8802,0.952,11.449,0.4814,10.2043,0.5567,0.0,0.0,0.0,0.0,0.0,0.0,1.9901,0.7961,99.9997,0.5519,22.3,0.1786,7.1667,0.6506,1.3811,0.2453,47.6717,0.5995,28.9847,0.2742,0.0,0.0,0.8737,0.405,0.901,0.7528,0.0,0.7528,0.7528,6.2833,0.586,11.1,0.652,0.0,5.3,0.1751,0.0,4.5,0.0947,0.0,14.8,0.2508,0.0,12.2,0.5232,0.0,0.0,0.0,8.6,0.2039,0.2039,0.2039,0.0,0.0,6.1,0.2735,0.2735,0.2713,0.0,0.0,0.0,4.1364,0.2516,9.0,0.0935,0.6127,9.0,3.4583,0.7664,9.0,5.9527,0.8703,9.0,0.0833,0.7114,9.0,3.2124,0.9722,3.6898,0.9034,4398.0,77.7,361.0,6.4,29.0,0.5,0.0,0.0,0.0,0.0,213.0,3.8,38.0,0.7,0.0,-999,,1406.0,1406.0,Brandywine Power Facility,54832.0,MD,IPP CHP,"CA, CT",NG,Natural Gas Fired Combined Cycle,,,,Natural Gas,"map/?center=-76.8678,38.6681&level=14",-76.8678,38.6681,24.0,33.0,801003.0,1,Natural Gas,2,1,0,2.0,38.684669,-76.875959,1,0.0,4,"Brandywine Power Facility, Keys Energy Center",1,1,1,1,True
24.0,510.0,30200.0,140000US24510030200,24510030200.0,24510030200.0,Baltimore city,Maryland,MD,Census Tract 302; Baltimore city; Maryland,2715.0,338.0,11288.0,1.1456,0.4199,1.1456,0.6301,2.0671,0.6436,41.7,0.5921,0.5921,0.5921,23.0598,0.3965,6.3,0.3726,2.9,0.2837,51.6,0.7619,22.4,0.4344,1.3,0.0636,6.2,0.2872,2.5999,0.2966,13.3,0.332,7.0,0.0359,13.8,0.5722,0.0,0.0,0.9401,0.0343,0.0,0.0,8.6,0.9432,0.9432,0.6203,5.0753,0.2225,0.913,0.805,0.091,0.5886,0.4546,0.8834,30.0,0.4976,2.7746,0.895,0.0,0.0,100.0,0.8598,100.0,0.8446,23.7873,0.8377,0.0,0.0,0.0,0.0,2.5421,0.9133,100.0,0.5514,35.6,0.2895,19.0,0.0008,0.8417,0.0169,91.7541,0.7534,100.0,0.6136,0.0,0.0,1.367,0.6742,1.0,0.8863,0.0,0.8863,0.8863,8.4117,0.9231,10.6,0.5055,0.0,5.6,0.2095,0.0,4.6,0.1038,0.0,17.1,0.5194,0.0,9.3,0.1747,0.0,0.0,0.0,9.2,0.2303,0.2303,0.2303,0.0,0.0,6.3,0.2945,0.2945,0.2919,3.687,0.7374,9.0,7.0,0.3527,9.0,0.1052,0.6608,9.0,2.0417,0.515,9.0,7.8113,0.9807,9.0,0.0,0.0,0.0,3.2466,0.9747,3.7714,0.9215,611.0,22.5,195.0,7.2,220.0,8.1,0.0,0.0,0.0,0.0,88.0,3.2,18.0,0.7,0.0,-999,,5473.0,5473.0,Inner Harbor East Heating,56050.0,MD,Commercial CHP,IC,NG,Natural Gas Internal Combustion Engine,,,,Natural Gas,"map/?center=-76.59941,39.283677&level=14",-76.59941,39.283677,24.0,510.0,30200.0,1,Natural Gas,2,1,0,2.0,39.286868,-76.60184,1,0.0,1,Inner Harbor East Heating,1,1,1,1,True
24.0,510.0,240100.0,140000US24510240100,24510240100.0,24510240100.0,Baltimore city,Maryland,MD,Census Tract 2401; Baltimore city; Maryland,3457.0,464.0,5674.0,1.007,0.3331,1.007,0.5233,1.9665,0.5899,15.4,0.2595,0.2595,0.2595,6.7688,0.0499,2.9,0.1513,2.2,0.1939,33.6,0.5574,18.7,0.299,2.5,0.1553,3.0,0.1201,1.5269,0.0984,5.4,0.043,16.0,0.1902,4.5,0.032,0.4,0.3193,0.5845,0.0125,0.0,0.0,0.2,0.443,0.443,0.2021,2.8139,0.0168,0.913,0.805,0.091,0.5886,0.6882,0.9632,30.0,0.4976,2.8544,0.9099,0.0,0.0,100.0,0.8598,100.0,0.8446,91.9095,0.9642,0.0,0.0,0.0,0.0,2.6686,0.9498,100.0,0.5514,47.7,0.4138,15.7917,0.0512,1.0164,0.0513,100.0,0.8112,100.0,0.6136,49.1282,0.9604,2.3852,0.9908,1.0,0.8863,0.0,0.8863,0.8863,9.8109,0.9902,9.6,0.2258,0.0,5.5,0.1978,0.0,2.8,0.0172,0.0,15.8,0.3615,0.0,4.9,0.0139,0.0,0.0,0.0,9.2,0.2303,0.2303,0.2303,0.0,0.0,6.4,0.3039,0.3039,0.3013,3.687,0.7374,9.0,7.0,0.3527,9.0,0.2332,0.8787,9.0,2.0417,0.515,9.0,17.3193,0.9992,9.0,0.0278,0.0,2.0,3.483,0.9893,4.0172,0.9595,104.0,3.0,183.0,5.3,76.0,2.2,0.0,0.0,0.0,0.0,114.0,3.3,57.0,1.6,0.0,-999,,3160.0,3160.0,Domino Sugar Baltimore,54795.0,MD,Industrial CHP,ST,NG,Natural Gas Steam Turbine,,,,Natural Gas,"map/?center=-76.5956,39.2744&level=14",-76.5956,39.2744,24.0,510.0,240100.0,1,Natural Gas,2,1,0,2.0,39.269937,-76.592591,1,0.0,1,Domino Sugar Baltimore,1,1,1,1,True
