POP100,GEOID,CENTLAT,AREAWATER,STATE,BASENAME,OID,LSADC,FUNCSTAT,INTPTLAT,NAME,OBJECTID,TRACT,CENTLON,HU100,AREALAND,INTPTLON,MTFCC,UR,COUNTY
3957,06037900301,+34.7023557,10782,06,9003.01,2079015902970069,CT,S,+34.7006469,Census Tract 9003.01,20409,900301,-118.0645253,1038,6629836,-118.0672443,G5020,M,037
3361,42071010802,+40.1044737,10078514,42,108.02,20790274789315,CT,S,+40.1050742,Census Tract 108.02,31902,010802,-076.6675667,1326,37699071,-076.6670527,G5020,M,071
2951,06037900901,+34.7323029,510021,06,9009.01,2079015902970344,CT,S,+34.7258225,Census Tract 9009.01,11981,900901,-118.2437671,1051,94129763,-118.2459383,G5020,M,037
7827,06037911100,+34.6099554,808376,06,9111,2079015902970030,CT,S,+34.6140391,Census Tract 9111,12694,911100,-117.9789187,2084,161554271,-117.9778600,G5020,M,037
5805,06037900609,+34.7040799,0,06,9006.09,207903717305073,CT,S,+34.7040799,Census Tract 9006.09,68198,900609,-118.0992696,1765,2621752,-118.0992696,G5020,M,037
2951,06037900901,+34.7323029,510021,06,9009.01,2079015902970344,CT,S,+34.7258225,Census Tract 9009.01,11981,900901,-118.2437671,1051,94129763,-118.2459383,G5020,M,037
4846,13243790200,+31.7286346,1982258,13,7902,20790385868393,CT,S,+31.7310825,Census Tract 7902,58347,790200,-084.8221364,2535,574332175,-084.8217331,G5020,R,243
1674,06037900902,+34.7877904,1016945,06,9009.02,2079015902970346,CT,S,+34.7933571,Census Tract 9009.02,11679,900902,-118.2272485,705,117956135,-118.2199113,G5020,M,037
4609,42071012602,+40.1407277,304562,42,126.02,20790274789271,CT,S,+40.1393272,Census Tract 126.02,31861,012602,-075.9495550,1497,59457491,-075.9532098,G5020,R,071
2099,36111951600,+41.9085815,321380,36,9516,20790312250711,CT,S,+41.9075368,Census Tract 9516,81457,951600,-074.0344698,895,9651589,-074.0373937,G5020,M,111
2099,36111951600,+41.9085815,321380,36,9516,20790312250711,CT,S,+41.9075368,Census Tract 9516,81457,951600,-074.0344698,895,9651589,-074.0373937,G5020,M,111
7182,37159051600,+35.5511234,437790,37,516,20790164123859,CT,S,+35.5487465,Census Tract 516,82160,051600,-080.6248240,3182,23394032,-080.6241416,G5020,M,159
4536,45051070602,+33.7175439,5198264,45,706.02,207903717498218,CT,S,+33.7107240,Census Tract 706.02,55773,070602,-079.1186499,2090,175347198,-079.1159442,G5020,M,051
4735,25027725100,+42.2694967,1756793,25,7251,20790515417576,CT,S,+42.2675643,Census Tract 7251,45454,725100,-072.0779427,2123,55085933,-072.0668759,G5020,M,027
3717,37191001103,+35.3837842,758382,37,11.03,2079015496778559,CT,S,+35.3818717,Census Tract 11.03,54343,001103,-078.0985222,1211,53345878,-078.1024853,G5020,M,191
3717,37191001103,+35.3837842,758382,37,11.03,2079015496778559,CT,S,+35.3818717,Census Tract 11.03,54343,001103,-078.0985222,1211,53345878,-078.1024853,G5020,M,191
3072,27045960600,+43.6634550,981022,27,9606,20790187188912,CT,S,+43.6689716,Census Tract 9606,33801,960600,-091.8306923,1617,433461890,-091.8338990,G5020,R,045
5864,18061060500,+38.1911592,63997,18,605,20790112548924,CT,S,+38.1916916,Census Tract 605,14197,060500,-086.0285752,2437,167378222,-086.0341563,G5020,R,061
3209,37103920300,+35.0879707,841173,37,9203,2079047494839,CT,S,+35.0932320,Census Tract 9203,59307,920300,-077.5103043,1590,452320368,-077.5065297,G5020,R,103
1821,38019951100,+48.7723905,53513103,38,9511,207903691947007,CT,S,+48.7684388,Census Tract 9511,84984,951100,-098.4651353,1086,3841337274,-098.4637903,G5020,R,019
2751,37101041205,+35.4443819,127925,37,412.05,2079015504415813,CT,S,+35.4441761,Census Tract 412.05,23494,041205,-078.4399390,1223,18411191,-078.4425581,G5020,M,101
1821,38019951100,+48.7723905,53513103,38,9511,207903691947007,CT,S,+48.7684388,Census Tract 9511,84984,951100,-098.4651353,1086,3841337274,-098.4637903,G5020,R,019
1821,38019951100,+48.7723905,53513103,38,9511,207903691947007,CT,S,+48.7684388,Census Tract 9511,84984,951100,-098.4651353,1086,3841337274,-098.4637903,G5020,R,019
8657,46103011400,+44.1200571,24243,46,114,20790212058340,CT,S,+44.1217765,Census Tract 114,71049,011400,-103.2108675,3869,66483222,-103.2012181,G5020,M,103
5579,27109001800,+44.0353358,0,27,18,20790414923882,CT,S,+44.0353358,Census Tract 18,60835,001800,-092.6507543,2141,11559897,-092.6507543,G5020,M,109
2451,48413950300,+30.8975609,87401,48,9503,207903672154225,CT,S,+30.8962331,Census Tract 9503,3605,950300,-100.5385533,1285,3394546068,-100.5272161,G5020,R,413
5409,16075960400,+43.9087911,901550,16,9604,20790147077273,CT,S,+43.9073660,Census Tract 9604,56309,960400,-116.7960518,1960,234565571,-116.7936121,G5020,R,075
2602,37195001302,+35.8123647,439533,37,13.02,2079015503793374,CT,S,+35.8126338,Census Tract 13.02,9448,001302,-077.8068815,1171,75203513,-077.8061072,G5020,M,195
1829,37061090506,+34.8831132,299131,37,905.06,2079015501858628,CT,S,+34.8885531,Census Tract 905.06,9247,090506,-077.8071685,844,65475457,-077.8037812,G5020,R,061
3223,15003008933,+21.4256237,0,15,89.33,2079015504940496,CT,S,+21.4256237,Census Tract 89.33,45640,008933,-158.0198786,1100,4010652,-158.0198786,G5020,M,003
5588,55133203304,+43.0983147,240621,55,2033.04,207903704483029,CT,S,+43.0914817,Census Tract 2033.04,18983,203304,-088.2326575,2189,17529303,-088.2173794,G5020,M,133
2083,19005960100,+43.3472680,22286160,19,9601,20790692090375,CT,S,+43.3464049,Census Tract 9601,46533,960100,-091.2566854,1411,337816128,-091.2647941,G5020,R,005
3063,26065002000,+42.7168672,56547,26,20,20790181256969,CT,S,+42.7177836,Census Tract 20,20910,002000,-084.5476560,1546,1509014,-084.5466294,G5020,U,065
5505,36109002300,+42.5809430,19074296,36,23,20790699427760,CT,S,+42.5786235,Census Tract 23,15397,002300,-076.5128454,2529,169763397,-076.5103607,G5020,R,109
3666,12005000204,+30.2781715,94186948,12,2.04,2079015500795454,CT,S,+30.2933426,Census Tract 2.04,15005,000204,-085.7957535,1602,198022854,-085.7305604,G5020,M,005
2829,27127750400,+44.4654409,3478485,27,7504,20790688085437,CT,S,+44.4635974,Census Tract 7504,78646,750400,-095.2396367,1298,768721059,-095.2397315,G5020,R,127
2405,48003950100,+32.3588238,0,48,9501,20790210668017,CT,S,+32.3588238,Census Tract 9501,78975,950100,-102.7169364,833,2624013311,-102.7169364,G5020,M,003
1796,56031959402,+41.8591685,8216868,56,9594.02,2079015682063445,CT,S,+41.8595326,Census Tract 9594.02,2353,959402,-104.9079548,909,2105438648,-104.9006196,G5020,R,031
2915,48479001717,+27.5649535,146119,48,17.17,207903717229697,CT,S,+27.5545939,Census Tract 17.17,70701,001717,-099.5109397,925,7007603,-099.5142703,G5020,U,479
2435,13089022203,+33.7864692,0,13,222.03,207903717616461,CT,S,+33.7864692,Census Tract 222.03,52134,022203,-084.2743533,1369,2860110,-084.2743533,G5020,U,089
3702,06029003900,+35.5027069,0,06,39,207901065587054,CT,S,+35.5027069,Census Tract 39,52422,003900,-119.1781788,755,219964093,-119.1781788,G5020,M,029
3448,31011960100,+41.7072456,1745891,31,9601,20790309106687,CT,S,+41.7039345,Census Tract 9601,71311,960100,-098.0679884,1633,1750602762,-098.0704764,G5020,R,011
4582,06073010015,+32.5601548,0,06,100.15,207903717294634,CT,S,+32.5601548,Census Tract 100.15,46864,010015,-116.9530008,1049,40475325,-116.9530008,G5020,M,073
4805,20145970200,+38.1783876,247772,20,9702,2079051984287,CT,S,+38.1774409,Census Tract 9702,82646,970200,-099.0875663,2280,135851272,-099.0873258,G5020,M,145
4790,12105010300,+28.0437967,1117567,12,103,20790369672681,CT,S,+28.0436206,Census Tract 103,82230,010300,-081.9342112,2152,4927488,-081.9352749,G5020,U,105
2081,08011966701,+38.0617009,938237,08,9667.01,2079015682031856,CT,S,+38.0603478,Census Tract 9667.01,16931,966701,-103.2037707,347,11037200,-103.2000992,G5020,R,011
2567,48505950402,+27.0050172,128438936,48,9504.02,2079015486683910,CT,S,+26.9969806,Census Tract 9504.02,24993,950402,-099.1654691,1172,2522581406,-099.1826027,G5020,M,505
2399,48489950700,+26.4966108,377953649,48,9507,20790708049413,CT,S,+26.5154928,Census Tract 9507,12308,950700,-097.5728656,1115,1025456092,-097.5789448,G5020,R,489
4267,32003003626,+36.2446091,0,32,36.26,207903716480348,CT,S,+36.2446091,Census Tract 36.26,49627,003626,-115.1130517,1284,7989429,-115.1130517,G5020,U,003
3851,35047957200,+35.6398300,6424,35,9572,20790303872214,CT,S,+35.6473732,Census Tract 9572,57870,957200,-105.2143698,1863,15693181,-105.2211779,G5020,M,047
4499,32003005013,+36.1297893,0,32,50.13,207903716480113,CT,S,+36.1297893,Census Tract 50.13,20387,005013,-115.0361454,1378,2223835,-115.0361454,G5020,U,003
6044,06037800202,+34.1149963,2732,06,8002.02,2079015922219172,CT,S,+34.1150973,Census Tract 8002.02,10401,800202,-118.6839997,2185,27387119,-118.6856946,G5020,M,037
6044,06037800202,+34.1149963,2732,06,8002.02,2079015922219172,CT,S,+34.1150973,Census Tract 8002.02,10401,800202,-118.6839997,2185,27387119,-118.6856946,G5020,M,037
2307,27137013900,+47.5677472,9436286,27,139,20790464262703,CT,S,+47.5648426,Census Tract 139,18325,013900,-092.2166003,1298,433842518,-092.2084610,G5020,R,137
4124,16029960100,+42.7065819,13415312,16,9601,20790496295057,CT,S,+42.6943684,Census Tract 9601,55421,960100,-111.8640312,1729,1645447782,-111.8511424,G5020,R,029
5906,16083000300,+42.5731460,2847873,16,3,20790150013104,CT,S,+42.5747153,Census Tract 3,65810,000300,-114.8151586,2388,381182422,-114.8122296,G5020,R,083
3562,49037978100,+38.0916603,17931507,49,9781,207901350170892,CT,S,+38.1009569,Census Tract 9781,64595,978100,-109.3776541,1564,5773384256,-109.3743934,G5020,R,037
6156,47069950200,+35.3349029,753324,47,9502,20790153962838,CT,S,+35.3349965,Census Tract 9502,76352,950200,-089.1217191,1335,235630320,-089.1033847,G5020,R,069
5380,12011110600,+26.0806537,889644,12,1106,207903860008783,CT,S,+26.0813953,Census Tract 1106,67706,110600,-080.1807701,2775,10000254,-080.1807790,G5020,U,011
3922,31027977200,+42.4872795,172422,31,9772,20790320269837,CT,S,+42.4893441,Census Tract 9772,25214,977200,-097.2330983,1873,998105357,-097.2404403,G5020,R,027
2583,21125971101,+37.0240829,14720641,21,9711.01,207903716666319,CT,S,+37.0208165,Census Tract 9711.01,42621,971101,-084.2506463,1135,211408099,-084.2664486,G5020,R,125
2193,42081010100,+41.4811845,4750223,42,101,20790278862523,CT,S,+41.4821357,Census Tract 101,39184,010100,-077.1147056,1379,678202419,-077.1141255,G5020,R,081
3492,54001965800,+39.0194096,670179,54,9658,20790225524998,CT,S,+39.0201282,Census Tract 9658,48293,965800,-079.9203325,1565,77792359,-079.9173484,G5020,R,001
2781,12057013100,+27.9060788,6742872,12,131,20790382308969,CT,S,+27.9078918,Census Tract 131,33375,013100,-082.1157843,990,66015141,-082.0853161,G5020,R,057
4118,21125971001,+37.0359160,285871,21,9710.01,207903716666350,CT,S,+37.0352506,Census Tract 9710.01,42538,971001,-084.0644178,1509,39224612,-084.0717895,G5020,M,125
5154,27171101300,+45.0657033,5694211,27,1013,207903679605501,CT,S,+45.0661009,Census Tract 1013,21652,101300,-094.1951516,1899,178927089,-094.1926540,G5020,R,171
3384,19127950300,+41.9337511,325445,19,9503,20790494794981,CT,S,+41.9274591,Census Tract 9503,63347,950300,-093.0538077,1387,427423070,-093.0482463,G5020,R,127
1916,19151780100,+42.8598162,47291,19,7801,20790281986965,CT,S,+42.8565946,Census Tract 7801,56679,780100,-094.7341586,1057,332384972,-094.7299686,G5020,R,151
4145,37165010300,+34.7537471,308536,37,103,2079019673750,CT,S,+34.7525875,Census Tract 103,51129,010300,-079.4455933,1718,24092918,-079.4447996,G5020,M,165
4145,37165010300,+34.7537471,308536,37,103,2079019673750,CT,S,+34.7525875,Census Tract 103,51129,010300,-079.4455933,1718,24092918,-079.4447996,G5020,M,165
3040,37155962001,+34.7190473,753272,37,9620.01,207903717418572,CT,S,+34.7193641,Census Tract 9620.01,76777,962001,-079.3237766,1471,39395893,-079.3213385,G5020,R,155
1812,40059952200,+36.7735881,2824041,40,9522,20790132238310,CT,S,+36.7679627,Census Tract 9522,11833,952200,-099.8519813,932,1168124161,-099.8462145,G5020,R,059
4941,06097150800,+38.2087678,0,06,1508,20790691222802,CT,S,+38.2087678,Census Tract 1508,24130,150800,-122.6647282,2079,13816446,-122.6647282,G5020,M,097
5434,50015953500,+44.5482277,1366597,50,9535,20790488861239,CT,S,+44.5469642,Census Tract 9535,51647,953500,-072.6376370,2751,131694101,-072.6422000,G5020,R,015
3589,18093951201,+38.7564399,2832443,18,9512.01,2079015486623189,CT,S,+38.7572057,Census Tract 9512.01,65794,951201,-086.3798285,1587,213312300,-086.3833510,G5020,R,093
4170,27025110700,+45.4660225,3490753,27,1107,20790191879543,CT,S,+45.4662220,Census Tract 1107,10871,110700,-092.7389703,1697,166010742,-092.7434923,G5020,R,025
2383,20045001500,+39.0263052,4364892,20,15,20790140460441,CT,S,+39.0146160,Census Tract 15,5824,001500,-095.3897333,1021,103047673,-095.3779524,G5020,M,045
7275,25009251500,+42.6906764,310621,25,2515,20790206512215,CT,S,+42.6905116,Census Tract 2515,22609,251500,-071.1753130,2567,2286506,-071.1763565,G5020,U,009
3149,18029080301,+39.1037931,619115,18,803.01,2079015484702870,CT,S,+39.1037843,Census Tract 803.01,51454,080301,-084.8767479,1434,14012196,-084.8760107,G5020,M,029
3910,01021060300,+32.9800500,9127090,01,603,20790336516555,CT,S,+32.9709197,Census Tract 603,36678,060300,-086.6056999,1938,272143269,-086.6061792,G5020,R,021
2289,06025011901,+32.6958857,0,06,119.01,2079015504268589,CT,S,+32.6958857,Census Tract 119.01,24223,011901,-115.5677114,679,138562389,-115.5677114,G5020,M,025
3666,27079950400,+44.2381890,16868337,27,9504,20790228305072,CT,S,+44.2427297,Census Tract 9504,64949,950400,-093.6264637,2039,141740235,-093.6392311,G5020,R,079
3629,28111950102,+31.2652482,3488552,28,9501.02,207903692796414,CT,S,+31.2634649,Census Tract 9501.02,9710,950102,-089.0044089,1664,368822409,-088.9956543,G5020,R,111
1995,41021960100,+45.3776833,46914702,41,9601,20790527310632,CT,S,+45.3829550,Census Tract 9601,20989,960100,-120.2104980,1095,3120213943,-120.2762460,G5020,R,021
1995,41021960100,+45.3776833,46914702,41,9601,20790527310632,CT,S,+45.3829550,Census Tract 9601,20989,960100,-120.2104980,1095,3120213943,-120.2762460,G5020,R,021
4693,36103169706,+40.9181435,1088834,36,1697.06,2079015799542426,CT,S,+40.9199403,Census Tract 1697.06,78353,169706,-072.7749902,2565,55989805,-072.7733697,G5020,M,103
7142,09011870100,+41.6312679,2986571,09,8701,20790350078840,CT,S,+41.6329550,Census Tract 8701,74793,870100,-072.2401765,3147,140113258,-072.2400896,G5020,M,011
4232,34019010202,+40.7153750,349342,34,102.02,2079015682181023,CT,S,+40.7121662,Census Tract 102.02,333,010202,-074.8676359,1774,38709857,-074.8744138,G5020,M,019
4967,29105960600,+37.6663166,96896,29,9606,20790276947492,CT,S,+37.6661377,Census Tract 9606,57496,960600,-092.6848137,2161,15686183,-092.6849023,G5020,M,105
4735,25027725100,+42.2694967,1756793,25,7251,20790515417576,CT,S,+42.2675643,Census Tract 7251,45454,725100,-072.0779427,2123,55085933,-072.0668759,G5020,M,027
6172,36087012600,+41.0690972,8332,36,126,20790697050108,CT,S,+41.0691854,Census Tract 126,17334,012600,-074.0230204,2252,5579441,-074.0228900,G5020,U,087
2236,19109950100,+43.3904882,3197151,19,9501,20790130539452,CT,S,+43.4096577,Census Tract 9501,59948,950100,-094.1857809,1161,897298939,-094.1781603,G5020,R,109
4391,37191000901,+35.3409118,3327781,37,9.01,207903717469678,CT,S,+35.3466046,Census Tract 9.01,26188,000901,-078.0820449,2035,54369996,-078.0814298,G5020,M,191
4350,45061920302,+34.1534281,218258,45,9203.02,207903717494752,CT,S,+34.1505544,Census Tract 9203.02,75110,920302,-080.2184469,1626,148124854,-080.2166106,G5020,R,061
5310,12071040123,+26.6556795,572050,12,401.23,207903717475646,CT,S,+26.6414356,Census Tract 401.23,69177,040123,-081.7625810,2480,43106223,-081.7591715,G5020,M,071
4032,05033020207,+35.4995875,669126,05,202.07,2079015482203479,CT,S,+35.5022250,Census Tract 202.07,9825,020207,-094.4084407,1569,60332971,-094.4300716,G5020,M,033
3227,17103000200,+41.8242011,913351,17,2,20790137730353,CT,S,+41.8265596,Census Tract 2,49957,000200,-089.3893083,1421,251748008,-089.3867277,G5020,M,103
5788,25003914100,+42.3019987,2251034,25,9141,20790225531988,CT,S,+42.3031741,Census Tract 9141,36261,914100,-073.2341230,3398,67718745,-073.2339236,G5020,M,003
3604,51031020600,+37.1551079,2874926,51,206,20790746246276,CT,S,+37.1623187,Census Tract 206,59602,020600,-079.2935676,1807,171246028,-079.2897639,G5020,M,031
1750,37065020700,+36.0549324,224406,37,207,20790148944356,CT,S,+36.0588496,Census Tract 207,72042,020700,-077.6145642,901,220503599,-077.6029528,G5020,R,065
4047,12105014005,+27.9877909,5355402,12,140.05,207903717476743,CT,S,+27.9790385,Census Tract 140.05,29746,014005,-081.7056419,1845,5435485,-081.7140320,G5020,U,105
4442,25027735200,+42.2376875,1427515,25,7352,20790515417419,CT,S,+42.2385639,Census Tract 7352,58314,735200,-071.8898987,1762,23852325,-071.8906231,G5020,M,027
2778,38057961800,+47.3094555,180390203,38,9618,207903690859940,CT,S,+47.3071473,Census Tract 9618,47573,961800,-101.8348120,1835,2621875906,-101.8333279,G5020,R,057
3103,41019100000,+43.3029767,16731802,41,1000,20790710972859,CT,S,+43.3251132,Census Tract 1000,45398,100000,-122.5599707,1484,2972506997,-122.5428476,G5020,R,019
3103,41019100000,+43.3029767,16731802,41,1000,20790710972859,CT,S,+43.3251132,Census Tract 1000,45398,100000,-122.5599707,1484,2972506997,-122.5428476,G5020,R,019
5148,02110000400,+58.3820043,7249823,02,4,2079045059744,CT,S,+58.3871584,Census Tract 4,36230,000400,-134.4471058,1912,142561382,-134.4578423,G5020,M,110
2832,27147960500,+43.9847223,1374144,27,9605,20790257274399,CT,S,+43.9954943,Census Tract 9605,51230,960500,-093.2766794,1200,457424857,-093.2773883,G5020,M,147
4186,55057100700,+43.7042110,6379965,55,1007,20790451171521,CT,S,+43.6999705,Census Tract 1007,55032,100700,-089.9857480,2179,387780150,-089.9886111,G5020,R,057
6299,06031000402,+36.2970055,0,06,4.02,20790680083094,CT,S,+36.2769538,Census Tract 4.02,3607,000402,-119.7923695,2190,66372839,-119.7693570,G5020,M,031
3106,33019975500,+43.2202813,6405484,33,9755,20790307060450,CT,S,+43.2193441,Census Tract 9755,84223,975500,-072.1242165,2131,260284246,-072.1244183,G5020,R,019
2733,17177000400,+42.2855306,23705,17,4,207901158762361,CT,S,+42.2882424,Census Tract 4,76506,000400,-089.8352106,1163,279620250,-089.8310011,G5020,R,177
5585,18097360602,+39.7846477,1208,18,3606.02,2079066962618,CT,S,+39.7835678,Census Tract 3606.02,22100,360602,-086.0357807,2638,4408763,-086.0365859,G5020,U,097
5694,26155030100,+43.0578456,693757,26,301,2079061218754,CT,S,+43.0571676,Census Tract 301,69786,030100,-084.0279466,2434,285723173,-084.0288611,G5020,R,155
3810,37107011002,+35.3223770,58837,37,110.02,207903717390298,CT,S,+35.3233271,Census Tract 110.02,75143,011002,-077.7066530,1752,73644961,-077.7078440,G5020,M,107
4520,37107010100,+35.3506209,780263,37,101,20790155942676,CT,S,+35.3572404,Census Tract 101,23769,010100,-077.4966828,2113,118195410,-077.4994816,G5020,M,107
2168,19173180100,+40.8154303,1277541,19,1801,2079067735140,CT,S,+40.8189723,Census Tract 1801,59411,180100,-094.5796158,1073,348595044,-094.5747533,G5020,R,173
3405,36053030200,+43.1171076,46792,36,302,20790737116272,CT,S,+43.1170389,Census Tract 302,5049,030200,-075.7583050,1609,79435468,-075.7631608,G5020,M,053
3221,27101900200,+43.9237541,3868066,27,9002,20790245548037,CT,S,+43.9263750,Census Tract 9002,62092,900200,-095.8713781,1431,557818249,-095.8667550,G5020,R,101
6187,25027709502,+42.5569528,4716,25,7095.02,207903709722712,CT,S,+42.5573788,Census Tract 7095.02,23894,709502,-071.7399049,2568,6097321,-071.7415180,G5020,U,027
4274,25009254301,+42.6267115,412277,25,2543.01,20790206510417,CT,S,+42.6279810,Census Tract 2543.01,52648,254301,-071.1467259,1356,11955137,-071.1464585,G5020,U,009
3474,48029161000,+29.3440056,40596,48,1610,20790513290362,CT,S,+29.3425496,Census Tract 1610,42325,161000,-098.5727763,1291,7390356,-098.5700238,G5020,U,029
5323,48231961402,+33.1121754,179793,48,9614.02,2079015506704762,CT,S,+33.1159762,Census Tract 9614.02,28188,961402,-096.2571058,1834,129179116,-096.2594176,G5020,R,231
