STATEFP,COUNTYFP,TRACTCE,AFFGEOID,GEOID,GEOID_2020,COUNTY_x,StateDesc,STATEABBR,LOCATION,E_TOTPOP,M_TOTPOP,E_DAYPOP,SPL_EJI,RPL_EJI,SPL_SER,RPL_SER,SPL_EJI_CBM,RPL_EJI_CBM,E_MINRTY,EPL_MINRTY,SPL_SVM_DOM1,RPL_SVM_DOM1,E_POV200,EPL_POV200,E_NOHSDP,EPL_NOHSDP,E_UNEMP,EPL_UNEMP,E_RENTER,EPL_RENTER,E_HOUBDN,EPL_HOUBDN,E_UNINSUR,EPL_UNINSUR,E_NOINT,EPL_NOINT,SPL_SVM_DOM2,RPL_SVM_DOM2,E_AGE65,EPL_AGE65,E_AGE17,EPL_AGE17,E_DISABL,EPL_DISABL,E_LIMENG,EPL_LIMENG,SPL_SVM_DOM3,RPL_SVM_DOM3,E_MOBILE,EPL_MOBILE,E_GROUPQ,EPL_GROUPQ,SPL_SVM_DOM4,RPL_SVM_DOM4,SPL_SVM,RPL_SVM,E_OZONE,EPL_OZONE,E_PM,EPL_PM,E_DSLPM,EPL_DSLPM,E_TOTCR,EPL_TOTCR,SPL_EBM_DOM1,RPL_EBM_DOM1,E_NPL,EPL_NPL,E_TRI,EPL_TRI,E_TSD,EPL_TSD,E_RMP,EPL_RMP,E_COAL,EPL_COAL,E_LEAD,EPL_LEAD,SPL_EBM_DOM2,RPL_EBM_DOM2,E_PARK,EPL_PARK,E_HOUAGE,EPL_HOUAGE,E_WLKIND,EPL_WLKIND,SPL_EBM_DOM3,RPL_EBM_DOM3,E_RAIL,EPL_RAIL,E_ROAD,EPL_ROAD,E_AIRPRT,EPL_AIRPRT,SPL_EBM_DOM4,RPL_EBM_DOM4,E_IMPWTR,EPL_IMPWTR,F_IMPWTR,SPL_EBM_DOM5,RPL_EBM_DOM5,SPL_EBM,RPL_EBM,E_ASTHMA,EPL_ASTHMA,F_ASTHMA,E_CANCER,EPL_CANCER,F_CANCER,E_CHD,EPL_CHD,F_CHD,E_MHLTH,EPL_MHLTH,F_MHLTH,E_DIABETES,EPL_DIABETES,F_DIABETES,F_HVM,RPL_HVM,E_NEHD,EPL_NEHD,SPL_CBM_DOM1,RPL_CBM_DOM1,E_BURN,EPL_BURN,E_SMOKE,EPL_SMOKE,SPL_CBM_DOM2,RPL_CBM_DOM2,E_CFLD,EPL_CFLD,F_CFLD,E_DRGT,EPL_DRGT,F_DRGT,E_HRCN,EPL_HRCN,F_HRCN,E_RFLD,EPL_RFLD,F_RFLD,E_SWND,EPL_SWND,F_SWND,E_TRND,EPL_TRND,F_TRND,SPL_CBM_DOM3,RPL_CBM_DOM3,SPL_CBM,RPL_CBM,AFAM,E_AFAM,HISP,E_HISP,ASIAN,E_ASIAN,AIAN,E_AIAN,NHPI,E_NHPI,TWOMORE,E_TWOMORE,OTHERRACE,E_OTHERRACE,Tribe_PCT_Tract,Tribe_Names,Tribe_Flag,Unnamed: 0.1,Unnamed: 0,plant_name,Plant Code,State,Sector Name,Prime Movers,Fuel Types,Primary Technology,withdrawal_volume_million_gallons,discharge_volume_million_gallons,consumption_volume_million_gallons,energy_category,map_link,longitude,latitude,STATE,COUNTY_y,TRACT,contains_energy_source,Technology_Category,Category_Number,fossil_fuels,renewables,energy_category_numeric,Power Plant,Owner,Description,Latitude,Longitude,IntPtLat,IntPtLon,proposed_location,Band,distance_to_plant,num_energy_sources,plant_names,natural_gas,within_one_km,within_5_km,within_10_km,within_1_km,within_20_km
24.0,17.0,850902.0,140000US24017850902,24017850902.0,24017850902.0,Charles County,Maryland,MD,Census Tract 8509.02; Charles County; Maryland,5607.0,728.0,4924.0,0.879,0.2558,0.679,0.2625,1.1782,0.1696,68.2,0.7834,0.7834,0.7834,16.5538,0.2501,4.9,0.2829,3.2,0.325,14.7,0.2165,17.6,0.2591,5.5,0.406,8.1,0.3859,2.1255,0.1996,14.6,0.4026,22.5,0.5562,11.3,0.4044,0.4,0.3193,1.6825,0.2592,0.0,0.0,2.8,0.8318,0.8318,0.5119,5.4232,0.2747,0.091,0.3188,0.0,0.0,0.1956,0.4386,30.0,0.4976,1.255,0.417,0.0,0.0,36.0991,0.61,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.61,0.2717,100.0,0.5514,80.1,0.7802,6.6111,0.7076,2.0392,0.8246,96.2823,0.7743,82.3452,0.4835,0.0,0.0,1.2578,0.6004,0.185,0.2871,0.0,0.2871,0.2871,5.4491,0.4043,11.6,0.7701,1.0,6.8,0.3445,0.0,5.9,0.3064,0.0,16.1,0.3979,0.0,12.5,0.5577,0.0,1.0,0.2,8.8,0.2129,0.2129,0.2129,0.0,0.0,5.9,0.2563,0.2563,0.2543,0.0,0.0,0.0,3.5,0.2012,9.0,0.0935,0.6127,9.0,1.2917,0.3048,9.0,5.9527,0.8703,9.0,0.0278,0.0,2.0,1.989,0.5908,2.4582,0.2992,2827.0,50.4,432.0,7.7,74.0,1.3,0.0,0.0,0.0,0.0,482.0,8.6,10.0,0.2,0.0,-999,,,,,,,,,,,,,,,,,,,,,0,,0,0,0,0.0,,,,,,38.598418,-76.921065,0,2,4.629791702660313,0,,False,False,1,1,0,1
24.0,17.0,850904.0,140000US24017850904,24017850904.0,24017850904.0,Charles County,Maryland,MD,Census Tract 8509.04; Charles County; Maryland,12735.0,1085.0,5287.0,0.5513,0.0977,0.3513,0.0748,1.275,0.2116,83.1,0.8667,0.8667,0.8667,5.0412,0.0261,3.3,0.1775,8.2,0.7926,19.0,0.3072,15.7,0.1924,7.2,0.5242,1.8,0.0667,2.0867,0.1923,11.2,0.226,24.8,0.6962,9.3,0.2606,0.8,0.4212,1.604,0.212,0.0,0.0,0.1,0.3697,0.3697,0.1668,4.9271,0.2019,0.091,0.3188,0.0,0.0,0.1747,0.3784,30.0,0.4976,1.1948,0.3913,0.0,0.0,1.4487,0.3468,0.4701,0.4514,0.0,0.0,0.0,0.0,0.0,0.0,0.7982,0.3498,99.3021,0.5771,6.1,0.0634,5.8056,0.792,1.4325,0.2904,1.9401,0.3512,21.4013,0.2357,0.0,0.0,0.5869,0.2113,0.002,0.117,0.0,0.117,0.117,4.1294,0.1494,11.9,0.8252,1.0,4.8,0.1205,0.0,4.0,0.0573,0.0,15.8,0.3615,0.0,10.9,0.3611,0.0,1.0,0.2,9.0,0.2205,0.2205,0.2205,0.0,0.0,5.9,0.2563,0.2563,0.2543,0.0,0.0,0.0,3.8182,0.2403,9.0,0.0935,0.6127,9.0,1.2917,0.3048,9.0,5.9527,0.8703,9.0,0.0833,0.7114,9.0,2.7395,0.896,3.2163,0.7237,8600.0,67.5,412.0,3.2,391.0,3.1,17.0,0.1,0.0,0.0,763.0,6.0,403.0,3.2,0.0,-999,,1772.0,1772.0,CPV St Charles Energy Center,56846.0,MD,IPP Non-CHP,"CA, CT",NG,Natural Gas Fired Combined Cycle,917,168,749,Natural Gas,"map/?center=-76.8919,38.5686&level=14",-76.8919,38.5686,24.0,17.0,850904.0,1,Natural Gas,2,1,0,2.0,St. Charles Energy Center ,CPV Group LP,"745 MW, gas",38.56995334,-76.89343154,38.571728,-76.911565,1,1,,4,"CPV St Charles Energy Center, Rockfish Solar LLC",True,True,1,1,1,1
24.0,17.0,850905.0,140000US24017850905,24017850905.0,24017850905.0,Charles County,Maryland,MD,Census Tract 8509.05; Charles County; Maryland,3615.0,408.0,1147.0,0.5125,0.0835,0.3125,0.0602,1.1246,0.1479,69.1,0.7886,0.7886,0.7886,14.5504,0.2061,3.5,0.19,11.1,0.8986,17.0,0.2647,28.3,0.6192,4.2,0.3017,2.6,0.1015,2.5818,0.2926,7.9,0.1014,22.4,0.5498,11.2,0.3968,0.3,0.2859,1.3339,0.1037,0.0,0.0,0.7,0.6382,0.6382,0.3593,5.3425,0.2619,0.091,0.3188,0.0,0.0,0.1986,0.4469,30.0,0.4976,1.2633,0.4203,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.5514,21.6,0.1738,5.9167,0.7815,1.5067,0.3597,0.0,0.0,90.2162,0.518,0.0,0.0,0.518,0.1752,0.0,0.0,0.0,0.0,0.0,3.288,0.0506,12.0,0.8415,1.0,5.2,0.1641,0.0,4.5,0.0947,0.0,16.5,0.4471,0.0,11.8,0.4746,0.0,1.0,0.2,8.6,0.2039,0.2039,0.2039,0.0,0.0,5.9,0.2563,0.2563,0.2543,0.0,0.0,0.0,3.5,0.2012,9.0,0.0935,0.6127,9.0,1.2917,0.3048,9.0,5.9527,0.8703,9.0,0.0556,0.5198,9.0,2.5088,0.8039,2.969,0.6121,2232.0,61.7,108.0,3.0,16.0,0.4,0.0,0.0,0.0,0.0,141.0,3.9,0.0,0.0,0.0,-999,,,,,,,,,,,,,,,,,,,,,0,,0,0,0,0.0,,,,,,38.602703,-76.884747,0,2,3.867804545446156,0,,False,False,1,1,0,1
24.0,17.0,850906.0,140000US24017850906,24017850906.0,24017850906.0,Charles County,Maryland,MD,Census Tract 8509.06; Charles County; Maryland,5129.0,762.0,3180.0,1.2935,0.5089,0.6935,0.2725,1.578,0.3707,87.6,0.8931,0.8931,0.8931,29.1552,0.5274,7.6,0.4483,2.1,0.1819,54.8,0.7908,29.9,0.661,4.2,0.3017,17.1,0.7505,3.6616,0.5417,11.5,0.2402,23.1,0.5938,15.5,0.6721,8.8,0.8599,2.366,0.7908,0.0,0.0,0.1,0.3697,0.3697,0.1668,7.2904,0.5903,0.091,0.3188,0.0,0.0,0.2129,0.4861,30.0,0.4976,1.3025,0.4365,0.0,0.0,3.5378,0.3908,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3908,0.1909,100.0,0.5514,65.3,0.6098,10.4444,0.3994,1.5606,0.4164,4.1741,0.3711,10.6991,0.1691,0.0,0.0,0.5402,0.1859,0.0,0.0,0.0,0.0,0.0,3.7941,0.1032,13.2,0.9499,1.0,5.3,0.1751,0.0,5.5,0.2297,0.0,18.8,0.7053,1.0,13.9,0.7014,1.0,3.0,0.6,8.6,0.2039,0.2039,0.2039,0.0,0.0,5.9,0.2563,0.2563,0.2543,0.0,0.0,0.0,3.1818,0.1831,9.0,0.0935,0.6127,9.0,1.2917,0.3048,9.0,5.9527,0.8703,9.0,0.0278,0.0,2.0,1.9709,0.5828,2.4311,0.2845,2989.0,58.3,796.0,15.5,219.0,4.3,4.0,0.1,0.0,0.0,409.0,8.0,78.0,1.5,0.0,-999,,,,,,,,,,,,,,,,,,,,,0,,0,0,0,0.0,,,,,,38.597783,-76.900885,0,2,3.3893695304865,0,,False,False,1,1,0,1
24.0,25.0,301302.0,140000US24025301302,24025301302.0,24025301302.0,Harford County,Maryland,MD,Census Tract 3013.02; Harford County; Maryland,7919.0,993.0,3275.0,1.5577,0.6526,1.1577,0.6388,2.2427,0.7309,73.5,0.8127,0.8127,0.8127,35.9136,0.6579,6.6,0.3908,4.9,0.5324,39.8,0.638,30.2,0.6691,9.9,0.6674,7.5,0.3552,3.9108,0.6002,7.4,0.0869,33.2,0.9547,11.4,0.4114,0.4,0.3193,1.7723,0.3205,0.0,0.0,0.0,0.0,0.0,0.0,6.4958,0.4492,1.096,0.8546,0.0,0.0,0.2942,0.6713,30.0,0.4976,2.0235,0.6957,0.0,0.0,86.4987,0.7825,99.8781,0.84,0.0,0.0,0.0,0.0,0.0,0.0,1.6225,0.6745,100.0,0.5514,26.1,0.2078,12.4583,0.2822,1.0414,0.0591,94.1556,0.764,100.0,0.6136,0.0,0.0,1.3776,0.682,0.99,0.8414,0.0,0.8414,0.8414,6.9064,0.7085,13.2,0.9499,1.0,5.1,0.153,0.0,5.1,0.1655,0.0,20.7,0.8505,1.0,13.1,0.6239,0.0,2.0,0.4,7.6,0.1541,0.1541,0.1541,0.0,0.0,6.1,0.2735,0.2735,0.2713,0.012,0.142,9.0,7.0,0.3527,9.0,0.0758,0.5691,9.0,2.7083,0.6789,9.0,7.2904,0.9496,9.0,0.0,0.0,0.0,2.6923,0.8797,3.1199,0.685,4836.0,61.1,351.0,4.4,129.0,1.6,0.0,0.0,0.0,0.0,506.0,6.4,0.0,0.0,0.0,-999,,,,,,,,,,,,,,,,,,,,,0,,0,0,0,0.0,,,,,,39.429547,-76.31949,0,2,4.216191932205053,0,,False,False,1,1,0,1
24.0,25.0,301402.0,140000US24025301402,24025301402.0,24025301402.0,Harford County,Maryland,MD,Census Tract 3014.02; Harford County; Maryland,2533.0,316.0,2839.0,1.1364,0.414,0.9364,0.4652,2.0674,0.6437,31.7,0.4895,0.4895,0.4895,21.5159,0.3623,3.9,0.2172,2.0,0.1698,16.4,0.2523,17.0,0.2373,7.1,0.5176,7.8,0.371,2.1275,0.1999,15.3,0.4415,25.2,0.7175,11.6,0.4255,0.7,0.3993,1.9838,0.4926,0.0,0.0,0.0,0.0,0.0,0.0,4.6008,0.1596,1.096,0.8546,0.091,0.5886,0.168,0.3588,30.0,0.4976,2.2996,0.7933,0.0,0.0,26.2301,0.5682,50.603,0.7002,0.0,0.0,0.0,0.0,0.0,0.0,1.2684,0.5292,100.0,0.5514,71.5,0.6808,5.4167,0.8322,2.0644,0.8402,100.0,0.8112,0.6432,0.1028,0.0,0.0,0.914,0.4199,0.91,0.7579,0.0,0.7579,0.7579,7.3043,0.7768,11.3,0.7042,1.0,8.0,0.4897,0.0,6.4,0.4043,0.0,16.3,0.4226,0.0,12.3,0.5352,0.0,1.0,0.2,8.2,0.1849,0.1849,0.1849,0.0,0.0,6.1,0.2735,0.2735,0.2713,3.687,0.7374,9.0,7.0,0.3527,9.0,0.0925,0.6121,9.0,2.7083,0.6789,9.0,7.7501,0.9801,9.0,0.0,0.0,0.0,3.3612,0.9824,3.8196,0.931,507.0,20.0,234.0,9.2,8.0,0.3,0.0,0.0,0.0,0.0,53.0,2.1,0.0,0.0,0.0,-999,,,,,,,,,,,,,,,,,,,,,0,,0,0,0,0.0,,,,,,39.405033,-76.335159,0,2,4.088956720237837,0,,False,False,1,1,0,1
24.0,25.0,301601.0,140000US24025301601,24025301601.0,24025301601.0,Harford County,Maryland,MD,Census Tract 3016.01; Harford County; Maryland,6176.0,894.0,4488.0,1.92,0.8171,1.52,0.8468,2.5293,0.8492,55.2,0.6998,0.6998,0.6998,22.2909,0.3798,3.2,0.1712,8.8,0.8219,37.7,0.6121,23.1,0.4585,6.9,0.5047,12.7,0.5941,3.5423,0.5124,10.7,0.2044,25.5,0.7341,15.2,0.6558,3.7,0.7132,2.3075,0.7533,0.9,0.5341,0.6,0.6153,1.1494,0.7266,7.699,0.659,1.096,0.8546,0.0,0.0,0.2285,0.5253,30.0,0.4976,1.8775,0.6442,0.0,0.0,86.3358,0.7818,100.0,0.8446,0.0,0.0,0.0,0.0,0.0,0.0,1.6264,0.6765,100.0,0.5514,54.5,0.4878,11.2667,0.3539,1.3931,0.255,90.4008,0.748,98.6095,0.5741,1.8807,0.8511,2.1732,0.9633,0.936,0.7834,0.0,0.7834,0.7834,7.8536,0.861,12.1,0.8555,1.0,6.0,0.2545,0.0,5.2,0.1801,0.0,18.6,0.6862,1.0,11.8,0.4746,0.0,2.0,0.4,7.6,0.1541,0.1541,0.1541,0.0,0.0,6.1,0.2735,0.2735,0.2713,0.0,0.0,0.0,7.0,0.3527,9.0,0.0701,0.5571,9.0,2.7083,0.6789,9.0,7.1893,0.9475,9.0,0.0,0.0,0.0,2.5362,0.8161,2.9638,0.6093,2474.0,40.1,465.0,7.5,70.0,1.1,0.0,0.0,0.0,0.0,402.0,6.5,0.0,0.0,0.0,-999,,,,,,,,,,,,,,,,,,,,,0,,0,0,0,0.0,,,,,,39.420764,-76.310857,0,2,2.893335345089541,0,,False,False,1,1,0,1
24.0,25.0,301602.0,140000US24025301602,24025301602.0,24025301602.0,Harford County,Maryland,MD,Census Tract 3016.02; Harford County; Maryland,8210.0,759.0,6231.0,0.9279,0.2848,0.9279,0.4583,1.8538,0.5275,70.1,0.7942,0.7942,0.7942,21.9658,0.3722,5.8,0.3411,9.2,0.8387,8.9,0.1001,20.9,0.38,3.9,0.2758,4.9,0.2188,2.5267,0.2811,13.7,0.353,19.0,0.335,14.5,0.6156,0.2,0.2539,1.5575,0.1885,0.9,0.5341,0.4,0.5495,1.0836,0.7068,5.962,0.3591,1.096,0.8546,0.0,0.0,0.222,0.509,30.0,0.4976,1.8612,0.6388,0.0,0.0,1.042,0.3355,39.9868,0.6708,0.0,0.0,0.0,0.0,0.0,0.0,1.0063,0.443,100.0,0.5514,41.5,0.3487,11.5556,0.338,1.2381,0.1474,99.994,0.81,60.4858,0.3997,0.0,0.0,1.2097,0.5726,1.0,0.8863,0.0,0.8863,0.8863,6.2016,0.5688,11.0,0.6239,0.0,7.2,0.3903,0.0,5.6,0.2485,0.0,15.1,0.2822,0.0,12.2,0.5232,0.0,0.0,0.0,7.6,0.1541,0.1541,0.1541,0.0,0.0,6.1,0.2735,0.2735,0.2713,3.687,0.7374,9.0,7.0,0.3527,9.0,0.0853,0.601,9.0,2.7083,0.6789,9.0,8.7467,0.9952,9.0,0.0,0.0,0.0,3.3652,0.9825,3.7928,0.9259,3596.0,43.8,879.0,10.7,168.0,2.0,0.0,0.0,0.0,0.0,1112.0,13.5,0.0,0.0,0.0,-999,,,,,,,,,,,,,,,,,,,,,0,,0,0,0,0.0,,,,,,39.429947,-76.278319,0,2,4.276969532761238,0,,False,False,1,1,0,1
24.0,25.0,306500.0,140000US24025306500,24025306500.0,24025306500.0,Harford County,Maryland,MD,Census Tract 3065; Harford County; Maryland,2919.0,605.0,5559.0,1.2607,0.49,1.2607,0.7059,2.2087,0.7148,53.3,0.6865,0.6865,0.6865,20.7801,0.346,4.7,0.2697,6.1,0.6501,98.8,0.9906,17.9,0.2697,1.5,0.077,2.5,0.0968,2.6999,0.3177,3.8,0.0229,33.3,0.9559,8.7,0.2201,1.0,0.46,1.6589,0.2435,0.0,0.0,3.4,0.8593,0.8593,0.5358,5.9046,0.3494,1.096,0.8546,0.0,0.0,0.2187,0.5011,20.0,0.0434,1.3991,0.473,4.9346,0.9451,7.7082,0.4469,18.0184,0.5964,8.7156,0.773,0.0,0.0,0.0,0.0,2.7614,0.9703,16.9149,0.8969,48.6,0.4232,9.9931,0.4242,1.7443,0.6036,29.2151,0.5235,6.7856,0.144,13.2851,0.9115,1.579,0.8928,0.962,0.8052,0.0,0.8052,0.8052,8.289,0.9113,10.6,0.5055,0.0,4.7,0.1105,0.0,3.8,0.0465,0.0,15.7,0.3497,0.0,9.4,0.1846,0.0,0.0,0.0,6.8,0.1226,0.1226,0.1226,0.0,0.0,6.6,0.3187,0.3187,0.3159,3.687,0.7374,9.0,7.0,0.3527,9.0,0.1465,0.7254,9.0,2.7083,0.6789,9.0,15.0059,0.9988,9.0,0.0278,0.0,2.0,3.4932,0.9897,3.9345,0.948,1111.0,38.1,344.0,11.8,17.0,0.6,10.0,0.3,0.0,0.0,75.0,2.6,0.0,0.0,0.0,-999,,160.0,160.0,APG Combined Heat and Power Plant,61282.0,MD,Commercial CHP,GT,NG,Natural Gas Fired Combustion Turbine,,,,Natural Gas,"map/?center=-76.2991,39.3975&level=14",-76.2991,39.3975,24.0,25.0,306500.0,1,Natural Gas,2,1,0,2.0,,,,,,39.483405,-76.155437,0,1,,9,"APG Combined Heat and Power Plant, APG New Chesapeake, APG Old Bayside",True,True,1,1,1,1
24.0,27.0,601107.0,140000US24027601107,24027601107.0,24027601107.0,Howard County,Maryland,MD,Census Tract 6011.07; Howard County; Maryland,5265.0,739.0,2249.0,1.4232,0.5812,1.4232,0.7974,2.0903,0.656,71.9,0.8041,0.8041,0.8041,34.056,0.6251,10.1,0.5707,5.1,0.5537,54.8,0.7908,36.6,0.8002,11.3,0.7256,6.6,0.3083,4.3744,0.7055,5.2,0.04,25.6,0.739,4.3,0.0279,8.7,0.8581,1.665,0.2477,30.9,0.9525,0.0,0.0,0.9525,0.6296,7.796,0.6749,0.639,0.727,0.0,0.0,0.4005,0.8333,40.0,0.9248,2.4851,0.8415,0.0,0.0,30.2688,0.5866,82.8347,0.7768,0.0756,0.6439,0.0,0.0,0.0,0.0,2.0073,0.7988,100.0,0.5514,2.4,0.0294,13.3333,0.2201,0.8009,0.0123,0.7263,0.3366,100.0,0.6136,0.0,0.0,0.9502,0.4382,1.0,0.8863,0.0,0.8863,0.8863,7.1298,0.7483,10.6,0.5055,0.0,4.8,0.1205,0.0,3.9,0.0515,0.0,17.7,0.5899,0.0,9.0,0.1464,0.0,0.0,0.0,8.2,0.1849,0.1849,0.1849,0.0,0.0,6.1,0.2735,0.2735,0.2713,0.0,0.0,0.0,5.7273,0.3153,9.0,0.1052,0.6608,9.0,2.6667,0.6659,9.0,7.8113,0.9807,9.0,0.0,0.0,0.0,2.6227,0.85,3.0811,0.6671,488.0,9.3,2089.0,39.7,923.0,17.5,0.0,0.0,0.0,0.0,238.0,4.5,47.0,0.9,0.0,-999,,,,,,,,,,,,,,,,,,,,,0,,0,0,0,0.0,,,,,,39.189377,-76.786044,0,2,3.560205052227129,0,,False,False,1,1,0,1
24.0,27.0,601203.0,140000US24027601203,24027601203.0,24027601203.0,Howard County,Maryland,MD,Census Tract 6012.03; Howard County; Maryland,9247.0,1510.0,11738.0,1.3452,0.5381,1.3452,0.755,2.0244,0.6208,81.6,0.8586,0.8586,0.8586,24.4094,0.4258,7.5,0.4425,5.0,0.5426,49.8,0.7459,28.7,0.63,4.0,0.2851,2.5,0.0968,3.1687,0.4245,4.9,0.0354,28.0,0.8416,4.1,0.0242,1.6,0.5499,1.4511,0.1416,0.0,0.0,8.5,0.9426,0.9426,0.6198,6.421,0.4357,0.913,0.805,0.0,0.0,0.3778,0.8073,40.0,0.9248,2.5371,0.8504,0.0,0.0,94.0904,0.8125,99.7317,0.8377,37.346,0.874,0.0,0.0,0.0,0.0,2.5242,0.9088,100.0,0.5514,7.9,0.0777,11.3056,0.3521,0.9812,0.0419,84.9631,0.7275,100.0,0.6136,0.0,0.0,1.3411,0.6549,1.0,0.8863,0.0,0.8863,0.8863,8.2699,0.9095,10.2,0.3849,0.0,3.4,0.0224,0.0,3.1,0.0234,0.0,16.0,0.3855,0.0,8.4,0.101,0.0,0.0,0.0,8.4,0.1951,0.1951,0.1951,0.0,0.0,6.2,0.2827,0.2827,0.2803,0.0,0.0,0.0,6.0455,0.3257,9.0,0.1024,0.6596,9.0,2.6667,0.6659,9.0,7.7142,0.9765,9.0,0.0,0.0,0.0,2.6277,0.8517,3.1055,0.6792,4736.0,51.2,606.0,6.6,1891.0,20.4,58.0,0.6,0.0,0.0,230.0,2.5,28.0,0.3,0.0,-999,,,,,,,,,,,,,,,,,,,,,0,,0,0,0,0.0,,,,,,39.176754,-76.776999,0,2,2.137888115780999,0,,False,False,1,1,0,1
24.0,27.0,606706.0,140000US24027606706,24027606706.0,24027606706.0,Howard County,Maryland,MD,Census Tract 6067.06; Howard County; Maryland,4909.0,537.0,6677.0,0.7794,0.2001,0.7794,0.3376,1.4505,0.3025,43.1,0.6055,0.6055,0.6055,16.452,0.2477,2.1,0.101,4.8,0.5218,27.3,0.461,17.0,0.2373,2.6,0.1634,4.4,0.1921,1.9243,0.1631,16.5,0.5075,20.0,0.3963,8.3,0.1948,2.6,0.6442,1.7428,0.3,0.0,0.0,0.0,0.0,0.0,0.0,4.2726,0.1208,0.639,0.727,0.0,0.0,0.3801,0.81,30.0,0.4976,2.0346,0.7033,0.0,0.0,45.6562,0.6459,61.3868,0.7262,1.2904,0.6818,0.0,0.0,0.0,0.0,2.0539,0.807,100.0,0.5514,7.3,0.0728,14.7222,0.1124,0.7366,0.0072,2.7935,0.3591,100.0,0.6136,0.0,0.0,0.9727,0.4516,0.988,0.8383,0.0,0.8383,0.8383,6.6361,0.6586,9.9,0.3015,0.0,7.7,0.4507,0.0,5.2,0.1801,0.0,12.6,0.0759,0.0,10.9,0.3611,0.0,0.0,0.0,8.2,0.1849,0.1849,0.1849,0.0,0.0,6.2,0.2827,0.2827,0.2803,0.0,0.0,0.0,5.7273,0.3153,9.0,0.1052,0.6608,9.0,2.6667,0.6659,9.0,7.8113,0.9807,9.0,0.0,0.0,0.0,2.6227,0.85,3.0903,0.6711,936.0,19.1,157.0,3.2,826.0,16.8,0.0,0.0,0.0,0.0,198.0,4.0,0.0,0.0,0.0,-999,,,,,,,,,,,,,,,,,,,,,0,,0,0,0,0.0,,,,,,39.194171,-76.801926,0,2,4.6901377312725705,0,,False,False,1,1,0,1
24.0,27.0,606901.0,140000US24027606901,24027606901.0,24027606901.0,Howard County,Maryland,MD,Census Tract 6069.01; Howard County; Maryland,7337.0,829.0,17469.0,1.5145,0.6306,1.5145,0.8441,2.1774,0.6992,64.4,0.7608,0.7608,0.7608,17.99,0.2821,14.5,0.7235,3.9,0.4147,32.2,0.5372,16.9,0.2338,10.8,0.7062,6.7,0.3137,3.2112,0.4347,10.6,0.2005,21.7,0.5038,11.9,0.4461,5.6,0.7876,1.938,0.4529,7.1,0.7451,6.2,0.9226,1.6677,0.9534,7.5777,0.6394,0.822,0.7854,0.0,0.0,0.3899,0.8203,30.0,0.4976,2.1033,0.7266,0.0,0.0,76.9323,0.7498,100.0,0.8446,67.0861,0.9286,0.0,0.0,0.0,0.0,2.523,0.9084,100.0,0.5514,17.1,0.1415,10.6667,0.3874,1.0803,0.0726,99.9941,0.81,100.0,0.6136,0.0,0.0,1.4236,0.7198,0.988,0.8383,0.0,0.8383,0.8383,7.9685,0.8751,11.0,0.6239,0.0,5.6,0.2095,0.0,4.8,0.1258,0.0,15.7,0.3497,0.0,11.1,0.3861,0.0,0.0,0.0,8.2,0.1849,0.1849,0.1849,0.0,0.0,6.3,0.2945,0.2945,0.2919,0.0,0.0,0.0,6.0455,0.3257,9.0,0.0937,0.643,9.0,2.6667,0.6659,9.0,7.4178,0.9589,9.0,0.0,0.0,0.0,2.5935,0.8388,3.0729,0.6629,2502.0,34.1,1202.0,16.4,795.0,10.8,0.0,0.0,0.0,0.0,194.0,2.6,30.0,0.4,0.0,-999,,6692.0,6692.0,Maryland Bioenergy Center (Jessup),64241.0,MD,Industrial CHP,GT,NG,Natural Gas Fired Combustion Turbine,,,,Natural Gas,"map/?center=-76.78042,39.1578&level=14",-76.78042,39.1578,24.0,27.0,606901.0,1,Natural Gas,2,1,0,2.0,,,,,,39.156165,-76.806287,0,1,,1,Maryland Bioenergy Center (Jessup),True,True,1,1,1,1
