POP100,GEOID,CENTLAT,AREAWATER,STATE,BASENAME,OID,LSADC,FUNCSTAT,INTPTLAT,NAME,OBJECTID,TRACT,CENTLON,HU100,AREALAND,INTPTLON,MTFCC,UR,COUNTY
5459,17099963700,+41.2029499,10098457,17,9637,20790348749973,CT,S,+41.1997248,Census Tract 9637,35139,963700,-088.6907694,2350,377903166,-088.6913869,G5020,M,099
5459,17099963700,+41.2029499,10098457,17,9637,20790348749973,CT,S,+41.1997248,Census Tract 9637,35139,963700,-088.6907694,2350,377903166,-088.6913869,G5020,M,099
5563,26037010300,+42.8134322,553837,26,103,20790174950987,CT,S,+42.8161815,Census Tract 103,32676,010300,-084.6612670,2125,91968113,-084.6535442,G5020,M,037
6608,41053020400,+44.8906382,2057904,41,204,20790447363371,CT,S,+44.8909959,Census Tract 204,66705,020400,-123.5473920,2622,1090628447,-123.5621229,G5020,R,053
2759,17077010300,+37.7292977,21321427,17,103,20790266062358,CT,S,+37.7314251,Census Tract 103,61059,010300,-089.4888141,1347,544237592,-089.4865726,G5020,R,077
7267,26139024502,+42.9626988,113694,26,245.02,2079015503953330,CT,S,+42.9623902,Census Tract 245.02,5234,024502,-085.8916434,1567,4461706,-085.8917924,G5020,M,139
3792,16073950200,+42.5679601,69581656,16,9502,20790388297485,CT,S,+42.5728508,Census Tract 9502,8632,950200,-116.1580366,1752,19610254952,-116.1896903,G5020,R,073
1510,31089974000,+42.6704592,4752469,31,9740,20790269642629,CT,S,+42.6728617,Census Tract 9740,76238,974000,-098.7623261,764,2521873731,-098.7584147,G5020,R,089
3845,55069960700,+45.2778043,6808260,55,9607,20790228668576,CT,S,+45.2791552,Census Tract 9607,14565,960700,-089.6746912,1921,286556786,-089.6724060,G5020,M,069
2223,48065950100,+35.3997082,5208537,48,9501,20790509950945,CT,S,+35.4005703,Census Tract 9501,34843,950100,-101.1972375,1169,986830337,-101.1944209,G5020,R,065
2639,37053110404,+36.1537906,113296524,37,1104.04,2079015486667242,CT,S,+36.2072316,Census Tract 1104.04,10909,110404,-075.8757722,1205,74796376,-075.8891664,G5020,R,053
2063,12057013907,+27.7015909,1258332,12,139.07,20790382308827,CT,S,+27.7002411,Census Tract 139.07,34738,013907,-082.2202094,758,185372863,-082.2198482,G5020,R,057
2519,49035110106,+40.6042018,570124,49,1101.06,2079015504165141,CT,S,+40.6169806,Census Tract 1101.06,15245,110106,-111.6836605,1770,223061292,-111.6868121,G5020,M,035
2289,17119404000,+38.6978828,14926,17,4040,207903714718955,CT,S,+38.6956110,Census Tract 4040,52526,404000,-090.1452229,1239,4414709,-090.1476414,G5020,U,119
2047,27023950300,+44.9012190,1848501,27,9503,20790186177089,CT,S,+44.8974318,Census Tract 9503,64767,950300,-095.5657725,990,261108116,-095.5669269,G5020,M,023
2999,27173970100,+44.8060618,1743546,27,9701,20790682386784,CT,S,+44.8125461,Census Tract 9701,23245,970100,-095.6660250,1418,382213623,-095.6751783,G5020,R,173
4394,37027031301,+35.7916923,2480634,37,313.01,2079015482428263,CT,S,+35.8004323,Census Tract 313.01,9240,031301,-081.3781852,1797,22515438,-081.3788142,G5020,M,027
4527,49021110300,+37.8628384,4490103,49,1103,20790225402862,CT,S,+37.8599009,Census Tract 1103,55533,110300,-113.6413810,1586,4274439054,-113.6153902,G5020,M,021
4527,49021110300,+37.8628384,4490103,49,1103,20790225402862,CT,S,+37.8599009,Census Tract 1103,55533,110300,-113.6413810,1586,4274439054,-113.6153902,G5020,M,021
2646,49001100200,+38.3612462,4468088,49,1002,20790225402879,CT,S,+38.3601337,Census Tract 1002,70403,100200,-113.4018565,1059,5331838094,-113.4015527,G5020,R,001
2040,33007950300,+44.7198489,37153689,33,9503,20790298522606,CT,S,+44.7411003,Census Tract 9503,56441,950300,-071.1756330,1764,1182916890,-071.2005885,G5020,R,007
5892,33015003703,+42.9157359,165333,33,37.03,207903708874923,CT,S,+42.9096413,Census Tract 37.03,73673,003703,-071.3844471,2296,36505608,-071.3776926,G5020,M,015
4168,48053960501,+30.5836405,4489595,48,9605.01,2079015503699681,CT,S,+30.5835324,Census Tract 9605.01,33107,960501,-098.3621286,1750,12821419,-098.3622582,G5020,R,053
6729,06069000200,+36.8328838,349899,06,2,20790336995449,CT,S,+36.8258065,Census Tract 2,56425,000200,-121.5223810,2506,172688795,-121.5185645,G5020,M,069
1946,13245011000,+33.4756753,289219,13,110,207903717342417,CT,S,+33.4753038,Census Tract 110,44353,011000,-081.9741331,1521,2960339,-081.9743473,G5020,U,245
2764,27051070200,+45.8731159,27244506,27,702,20790196877867,CT,S,+45.8747818,Census Tract 702,66391,070200,-096.0338926,1387,903072704,-096.0237702,G5020,R,051
2726,40053956500,+36.8367869,3770451,40,9565,20790206795905,CT,S,+36.8324254,Census Tract 9565,72789,956500,-097.7323305,1473,1899925453,-097.7412995,G5020,R,053
3359,54049021500,+39.5625094,1028748,54,215,20790781801647,CT,S,+39.5788714,Census Tract 215,28495,021500,-080.1456679,1507,64972048,-080.1439890,G5020,M,049
2726,40053956500,+36.8367869,3770451,40,9565,20790206795905,CT,S,+36.8324254,Census Tract 9565,72789,956500,-097.7323305,1473,1899925453,-097.7412995,G5020,R,053
5278,35006974201,+35.1344420,0,35,9742.01,207901359719952,CT,S,+35.1344420,Census Tract 9742.01,46667,974201,-107.8132282,2044,27406559,-107.8132282,G5020,M,006
3036,55013970900,+45.8394424,12871764,55,9709,20790688787448,CT,S,+45.8325158,Census Tract 9709,2430,970900,-092.6451295,1602,294806392,-092.6277958,G5020,R,013
4918,37077970101,+36.4742705,2485699,37,9701.01,207903716736048,CT,S,+36.4765759,Census Tract 9701.01,73812,970101,-078.6147938,2331,339529558,-078.6229596,G5020,R,077
5918,06071002207,+34.0931826,0,06,22.07,207903716835845,CT,S,+34.0931826,Census Tract 22.07,65296,002207,-117.5314707,1000,7977000,-117.5314707,G5020,U,071
6045,13245010706,+33.3575234,184083,13,107.06,20790389383398,CT,S,+33.3575257,Census Tract 107.06,74634,010706,-081.9953509,2593,30721364,-081.9950620,G5020,M,245
3236,49007000100,+39.5792651,0,49,1,20790475037852,CT,S,+39.5792651,Census Tract 1,84687,000100,-110.7259531,1231,73635820,-110.7259531,G5020,M,007
6705,51550021200,+36.6108743,357287,51,212,20790606606145,CT,S,+36.6110670,Census Tract 212,73883,021200,-076.3031606,2249,193588169,-076.3073530,G5020,R,550
2349,51117930401,+36.8057615,119903,51,9304.01,2079015500908353,CT,S,+36.8065757,Census Tract 9304.01,17611,930401,-078.4143504,1259,163360546,-078.4220304,G5020,R,117
4678,06113010401,+38.4333057,8188502,06,104.01,207903717236072,CT,S,+38.4284581,Census Tract 104.01,52500,010401,-121.6165997,1851,348856897,-121.6491713,G5020,M,113
4678,06113010401,+38.4333057,8188502,06,104.01,207903717236072,CT,S,+38.4284581,Census Tract 104.01,52500,010401,-121.6165997,1851,348856897,-121.6491713,G5020,M,113
3128,26057000700,+43.3789252,38961,26,7,20790178641629,CT,S,+43.3766537,Census Tract 7,84732,000700,-084.4291537,1393,186174762,-084.4229460,G5020,R,057
9542,26117971000,+43.1721494,823643,26,9710,20790191949141,CT,S,+43.1703843,Census Tract 9710,79347,971000,-084.9432912,1866,209477391,-084.9428764,G5020,R,117
4970,26057000200,+43.3778085,1253695,26,2,20790178641509,CT,S,+43.3747708,Census Tract 2,84712,000200,-084.6051243,2107,329290924,-084.6042172,G5020,M,057
4706,13297110102,+33.8775209,315162,13,1101.02,2079015503896057,CT,S,+33.8799831,Census Tract 1101.02,68791,110102,-083.6874339,1796,71888641,-083.6940281,G5020,R,297
3059,51181860100,+37.1718832,79557493,51,8601,20790307482513,CT,S,+37.1840120,Census Tract 8601,70234,860100,-076.8269753,1697,230302914,-076.8319908,G5020,R,181
2884,20069962700,+37.6501269,885066,20,9627,20790105950634,CT,S,+37.6573653,Census Tract 9627,20107,962700,-100.4436253,1149,1490400609,-100.4453792,G5020,R,069
4345,04015950708,+35.3883773,39801,04,9507.08,2079015482149061,CT,S,+35.3785609,Census Tract 9507.08,1073,950708,-113.9707135,2164,263312876,-113.9659852,G5020,M,015
3924,50021962700,+43.6237559,460746,50,9627,20790249978118,CT,S,+43.6446502,Census Tract 9627,41398,962700,-072.9782774,1938,49730073,-072.9530419,G5020,M,021
3818,26039960300,+44.6763977,1461648,26,9603,20790282050754,CT,S,+44.6760720,Census Tract 9603,13361,960300,-084.6521756,2266,211821142,-084.6576445,G5020,R,039
5102,42101001302,+39.9433938,60583,42,13.02,2079015664739467,CT,S,+39.9435771,Census Tract 13.02,26548,001302,-075.1852417,2612,556886,-075.1851119,G5020,U,101
4740,53027000700,+46.8829643,4381913,53,7,20790479425151,CT,S,+46.8838437,Census Tract 7,45000,000700,-123.4645143,1903,979887278,-123.4719192,G5020,M,027
5952,06037301601,+34.1643272,1299,06,3016.01,207901115298591,CT,S,+34.1623874,Census Tract 3016.01,52289,301601,-118.2893047,2405,2257505,-118.2865467,G5020,U,037
2591,08041003910,+39.0200860,42066,08,39.10,2079015502952715,CT,S,+39.0263588,Census Tract 39.10,28098,003910,-104.2209511,1020,469232378,-104.2562977,G5020,R,041
4821,48371950500,+30.6831197,171946,48,9505,20790362502464,CT,S,+30.6781932,Census Tract 9505,31676,950500,-102.8025090,1513,8817329748,-102.7986785,G5020,M,371
3977,24039930102,+38.2296304,12766465,24,9301.02,20790161920892,CT,S,+38.2299037,Census Tract 9301.02,17253,930102,-075.7491750,1868,130639398,-075.7378056,G5020,M,039
1512,20009971200,+38.5164240,958945,20,9712,2079051495723,CT,S,+38.5163034,Census Tract 9712,69691,971200,-098.9124112,792,919246470,-098.9125337,G5020,R,009
4799,42057960100,+39.9175385,967450,42,9601,20790262115840,CT,S,+39.9139872,Census Tract 9601,30758,960100,-078.0016946,2330,195646325,-077.9991794,G5020,R,057
5969,42055011500,+39.8728783,111230,42,115,20790262115420,CT,S,+39.8774765,Census Tract 115,34193,011500,-077.8853374,2634,146877599,-077.8917930,G5020,R,055
5916,30049000200,+46.8139208,817012,30,2,20790420139330,CT,S,+46.8113536,Census Tract 2,64341,000200,-112.2793133,2372,1132033499,-112.2840307,G5020,M,049
2162,45023021000,+34.5745797,2371390,45,210,20790217680484,CT,S,+34.5721311,Census Tract 210,34941,021000,-080.9033909,1058,19400241,-080.9053042,G5020,R,023
3132,47177930201,+35.7912578,1396663,47,9302.01,2079015482336280,CT,S,+35.7859999,Census Tract 9302.01,16387,930201,-085.7336164,1362,125351684,-085.7253874,G5020,R,177
2558,50005957200,+44.5390752,498174,50,9572,20790485309849,CT,S,+44.5295346,Census Tract 9572,45499,957200,-071.9720942,1261,43913538,-071.9747529,G5020,R,005
3181,34031181800,+40.9153712,22980,34,1818,20790707831036,CT,S,+40.9157595,Census Tract 1818,2891,181800,-074.1766929,1172,421765,-074.1762561,G5020,U,031
4114,23019030000,+45.6473814,2888978,23,300,20790105061029,CT,S,+45.6431715,Census Tract 300,26066,030000,-068.7042631,2525,28391898,-068.7134770,G5020,M,019
2419,36045060203,+44.2080322,32686,36,602.03,2079015482476077,CT,S,+44.2093901,Census Tract 602.03,21470,060203,-076.0158412,1077,117499721,-076.0243976,G5020,M,045
1844,19079960500,+42.2915944,69831,19,9605,20790355822397,CT,S,+42.2873220,Census Tract 9605,29643,960500,-093.8224769,883,322665492,-093.8253755,G5020,R,079
1644,48195950100,+36.3321567,852095,48,9501,20790131887992,CT,S,+36.3281309,Census Tract 9501,61532,950100,-101.4144315,723,1547455185,-101.4337355,G5020,R,195
1644,48195950100,+36.3321567,852095,48,9501,20790131887992,CT,S,+36.3281309,Census Tract 9501,61532,950100,-101.4144315,723,1547455185,-101.4337355,G5020,R,195
6506,06019008200,+36.5590127,5549878,06,82,2079015504479078,CT,S,+36.5557769,Census Tract 82,48503,008200,-120.2409866,1761,815307839,-120.2346470,G5020,R,019
4867,40153953200,+36.3437220,7086032,40,9532,20790136666364,CT,S,+36.3419148,Census Tract 9532,54769,953200,-099.3746749,1806,1704564495,-099.3820879,G5020,R,153
5390,19153010804,+41.5683080,1384127,19,108.04,207903692259033,CT,S,+41.5683143,Census Tract 108.04,49016,010804,-093.4738381,2046,43033916,-093.4743510,G5020,M,153
5250,25005653102,+41.6847935,457124,25,6531.02,20790406272439,CT,S,+41.6888597,Census Tract 6531.02,34056,653102,-071.0127873,1639,45259774,-071.0097419,G5020,M,005
1696,08003960000,+37.6128219,652350,08,9600,2079086216003,CT,S,+37.5917311,Census Tract 9600,68988,960000,-105.7413541,859,1391578446,-105.7534696,G5020,R,003
2341,27105105300,+43.5449154,8937413,27,1053,20790290483869,CT,S,+43.5507804,Census Tract 1053,32070,105300,-095.7492797,1032,470457732,-095.7436822,G5020,R,105
3730,06067009900,+38.2714328,13027176,06,99,20790753119610,CT,S,+38.2710059,Census Tract 99,42703,009900,-121.5392602,1566,253729261,-121.5387474,G5020,M,067
3730,06067009900,+38.2714328,13027176,06,99,20790753119610,CT,S,+38.2710059,Census Tract 99,42703,009900,-121.5392602,1566,253729261,-121.5387474,G5020,M,067
2011,06037901300,+34.7161592,130971,06,9013,2079015902970584,CT,S,+34.7122504,Census Tract 9013,11736,901300,-117.9817066,757,269735201,-117.9785573,G5020,R,037
7827,06037911100,+34.6099554,808376,06,9111,2079015902970030,CT,S,+34.6140391,Census Tract 9111,12694,911100,-117.9789187,2084,161554271,-117.9778600,G5020,M,037
0,06037980004,+34.6324372,83850,06,9800.04,207903717303611,CT,S,+34.6384747,Census Tract 9800.04,27340,980004,-118.0907526,0,35787632,-118.0723227,G5020,M,037
3169,21209040400,+38.3581286,1448837,21,404,20790106084478,CT,S,+38.3691757,Census Tract 404,42899,040400,-084.5170383,1313,184557561,-084.5244622,G5020,R,209
9430,40143006708,+35.9783484,2069781,40,67.08,207903710417435,CT,S,+35.9779154,Census Tract 67.08,7743,006708,-095.9486107,3171,21304960,-095.9462284,G5020,M,143
3740,18039001302,+41.5656337,79291,18,13.02,2079015483245852,CT,S,+41.5751806,Census Tract 13.02,31306,001302,-085.9429707,1217,94459560,-085.9336294,G5020,M,039
2433,19029190100,+41.4308573,1116939,19,1901,20790340049763,CT,S,+41.4324677,Census Tract 1901,76465,190100,-094.8963368,1143,573661958,-094.9039344,G5020,M,029
2813,37117970600,+35.8259160,0,37,9706,20790416018015,CT,S,+35.8259160,Census Tract 9706,43785,970600,-077.2570433,1455,109755032,-077.2570433,G5020,R,117
2934,36001013100,+42.7474029,482922,36,131,20790735739916,CT,S,+42.7479043,Census Tract 131,21356,013100,-073.6925952,1816,1941182,-073.6924663,G5020,U,001
6263,42095015500,+40.8184895,577552,42,155,20790286140915,CT,S,+40.8187855,Census Tract 155,22399,015500,-075.2608816,2567,64112622,-075.2604817,G5020,M,095
3230,02220000100,+57.1760378,5005105505,02,1,20790500631039,CT,S,+57.1932044,Census Tract 1,44993,000100,-135.2980905,1712,7416286305,-135.3673965,G5020,M,220
3927,26089970601,+44.8178411,4389840,26,9706.01,2079015501462995,CT,S,+44.8139874,Census Tract 9706.01,18336,970601,-085.6818488,1936,44718571,-085.6789930,G5020,M,089
1563,36067015602,+43.0343422,105649,36,156.02,2079015504338551,CT,S,+43.0387080,Census Tract 156.02,30634,015602,-075.9361693,636,32043699,-075.9391853,G5020,M,067
4415,30049000501,+46.6799577,0,30,5.01,207903716922178,CT,S,+46.6799577,Census Tract 5.01,55009,000501,-112.0385289,1731,20715258,-112.0385289,G5020,M,049
6203,25001013600,+41.7007606,944532,25,136,20790203629219,CT,S,+41.7037578,Census Tract 136,47223,013600,-070.4952276,2424,18725179,-070.4902898,G5020,M,001
1354,08117000103,+39.7821585,10249271,08,1.03,2079015482439437,CT,S,+39.7466315,Census Tract 1.03,8680,000103,-106.2364204,1586,636305044,-106.2705296,G5020,M,117
2562,42111021500,+39.8346309,85204,42,215,20790305510601,CT,S,+39.8339201,Census Tract 215,35911,021500,-079.0609840,1124,118447324,-079.0571067,G5020,R,111
2062,48023950302,+33.6168917,86558858,48,9503.02,2079015503611495,CT,S,+33.7266167,Census Tract 9503.02,8957,950302,-099.2130370,1392,2184649094,-099.0217819,G5020,R,023
1614,48275950100,+33.6374214,12450243,48,9501,20790425739211,CT,S,+33.6218968,Census Tract 9501,5766,950100,-099.7777146,899,1754215021,-099.7825399,G5020,R,275
2505,41043030300,+44.4460589,21791547,41,303,20790270135056,CT,S,+44.4390077,Census Tract 303,22506,030300,-122.2721983,1029,3066409837,-122.2782779,G5020,R,043
2674,48167726200,+29.3593019,4808663,48,7262,207903717249858,CT,S,+29.3590201,Census Tract 7262,820,726200,-094.9122904,1169,38430855,-094.9128392,G5020,M,167
2368,06065044405,+33.7946442,39213,06,444.05,207903717224349,CT,S,+33.8038178,Census Tract 444.05,18138,044405,-116.6943057,2429,326059831,-116.6792727,G5020,R,065
4571,44007000101,+41.7927627,1583607,44,1.01,20790251201731,CT,S,+41.7929314,Census Tract 1.01,81978,000101,-071.3886006,1430,2444129,-071.3882921,G5020,U,007
4571,44007000101,+41.7927627,1583607,44,1.01,20790251201731,CT,S,+41.7929314,Census Tract 1.01,81978,000101,-071.3886006,1430,2444129,-071.3882921,G5020,U,007
1809,17103000700,+41.6884333,3285648,17,7,20790137730354,CT,S,+41.6933612,Census Tract 7,49647,000700,-089.5210244,879,436982137,-089.5260167,G5020,M,103
2435,41031960304,+44.4743972,690525,41,9603.04,2079015502001437,CT,S,+44.5234928,Census Tract 9603.04,10705,960304,-121.2212221,898,98021910,-121.2604714,G5020,R,031
2716,41029002500,+42.2217844,11786207,41,25,20790261397606,CT,S,+42.1900163,Census Tract 25,51830,002500,-122.5017119,1319,1475612871,-122.5645355,G5020,M,029
5647,21089040400,+38.4654974,3524446,21,404,20790159967657,CT,S,+38.4604327,Census Tract 404,65983,040400,-082.8079941,2521,166291204,-082.8041430,G5020,M,089
1624,27117460400,+43.9318459,944476,27,4604,20790249078183,CT,S,+43.9325719,Census Tract 4604,84434,460400,-096.3262933,747,373325499,-096.3210585,G5020,R,117
2199,01063060200,+32.6880255,17802695,01,602,2079065089078,CT,S,+32.6861323,Census Tract 602,64639,060200,-087.9387912,1266,570825023,-087.9472665,G5020,R,063
3969,36039080502,+42.2832071,201630,36,805.02,207903694825072,CT,S,+42.2820184,Census Tract 805.02,40856,080502,-074.0472345,2122,96340945,-074.0329130,G5020,M,039
2273,13133950200,+33.6358011,464466,13,9502,20790449963213,CT,S,+33.6417395,Census Tract 9502,14752,950200,-083.0338005,1012,121628386,-083.0378250,G5020,R,133
6258,17043846304,+41.7426753,178557,17,8463.04,20790198972881,CT,S,+41.7450601,Census Tract 8463.04,42062,846304,-088.0828157,2226,10854631,-088.0820056,G5020,M,043
3483,25011041000,+42.6204013,267686,25,410,20790245080761,CT,S,+42.6203334,Census Tract 410,38447,041000,-072.6139611,1460,28040529,-072.6132243,G5020,M,011
8152,18059410302,+39.7785352,75890,18,4103.02,2079015488628081,CT,S,+39.7691871,Census Tract 4103.02,68807,410302,-085.7817188,3244,34602807,-085.8120003,G5020,M,059
3109,19001960300,+41.2975066,375146,19,9603,20790328763079,CT,S,+41.2964752,Census Tract 9603,37018,960300,-094.5025205,1481,100416281,-094.5071226,G5020,R,001
1941,30099000100,+47.8783582,3036826,30,1,20790263520048,CT,S,+47.8844827,Census Tract 1,76078,000100,-111.8696213,823,2338139615,-111.8638768,G5020,R,099
2259,36123150102,+42.6600919,45042319,36,1501.02,2079015503975051,CT,S,+42.6596833,Census Tract 1501.02,19347,150102,-076.9557742,1397,101552536,-076.9524768,G5020,M,123
15930,12031014423,+30.1644490,781060,12,144.23,2079015481983740,CT,S,+30.1753273,Census Tract 144.23,1958,014423,-081.4791147,6874,115492159,-081.4719515,G5020,M,031
2237,06101051000,+39.0289448,2190239,06,510,20790358216643,CT,S,+39.0342246,Census Tract 510,55323,051000,-121.6668643,827,215533614,-121.6633133,G5020,R,101
6325,06101050501,+39.1343016,0,06,505.01,20790358216500,CT,S,+39.1343016,Census Tract 505.01,55738,050501,-121.6664514,2000,8752810,-121.6664514,G5020,M,101
6195,41047002701,+44.8510423,46746,41,27.01,2079015503756048,CT,S,+44.8545572,Census Tract 27.01,15486,002701,-122.9528031,2416,54682502,-122.9503972,G5020,M,047
2583,36103170101,+41.1014595,1834418,36,1701.01,20790498691707,CT,S,+41.1008620,Census Tract 1701.01,60825,170101,-072.3633612,1277,2469239,-072.3635667,G5020,M,103
5832,48201232405,+29.8196608,75809,48,2324.05,2079015701784456,CT,S,+29.8210792,Census Tract 2324.05,54254,232405,-095.1958547,1883,10676245,-095.1921157,G5020,U,201
2460,20097969100,+37.5582336,596764,20,9691,20790109051766,CT,S,+37.5612311,Census Tract 9691,60890,969100,-099.2860459,1153,1871627807,-099.2865389,G5020,R,097
3741,26023950300,+41.9299410,3707741,26,9503,20790161639890,CT,S,+41.9291053,Census Tract 9503,3304,950300,-085.2018573,1771,229631842,-085.1980770,G5020,M,023
4117,51081880101,+36.7813698,2251859,51,8801.01,207903716770695,CT,S,+36.7836335,Census Tract 8801.01,48900,880101,-077.5642824,1913,295138100,-077.5615704,G5020,M,081
4175,51081880200,+36.6089864,1834249,51,8802,20790362438437,CT,S,+36.6109080,Census Tract 8802,56257,880200,-077.5566602,2088,469102487,-077.5603362,G5020,M,081
3233,21089040501,+38.6586669,9006772,21,405.01,207903718008952,CT,S,+38.6651951,Census Tract 405.01,60199,040501,-082.8964398,1377,96064585,-082.8902441,G5020,M,089
3409,13199970801,+33.0291998,3172981,13,9708.01,2079015482504355,CT,S,+33.0292666,Census Tract 9708.01,33314,970801,-084.6394180,1587,228949006,-084.6670579,G5020,R,199
4689,36071011701,+41.3740108,1254792,36,117.01,207903716982481,CT,S,+41.3737470,Census Tract 117.01,27214,011701,-074.5945196,1725,77791380,-074.5982015,G5020,R,071
3715,39037555102,+40.0879181,98307,39,5551.02,20790463143366,CT,S,+40.0832193,Census Tract 5551.02,48158,555102,-084.6108121,1927,10791396,-084.6106388,G5020,M,037
2646,49001100200,+38.3612462,4468088,49,1002,20790225402879,CT,S,+38.3601337,Census Tract 1002,70403,100200,-113.4018565,1059,5331838094,-113.4015527,G5020,R,001
