STATEFP,COUNTYFP,TRACTCE,AFFGEOID,GEOID,GEOID_2020,COUNTY_x,StateDesc,STATEABBR,LOCATION,E_TOTPOP,M_TOTPOP,E_DAYPOP,SPL_EJI,RPL_EJI,SPL_SER,RPL_SER,SPL_EJI_CBM,RPL_EJI_CBM,E_MINRTY,EPL_MINRTY,SPL_SVM_DOM1,RPL_SVM_DOM1,E_POV200,EPL_POV200,E_NOHSDP,EPL_NOHSDP,E_UNEMP,EPL_UNEMP,E_RENTER,EPL_RENTER,E_HOUBDN,EPL_HOUBDN,E_UNINSUR,EPL_UNINSUR,E_NOINT,EPL_NOINT,SPL_SVM_DOM2,RPL_SVM_DOM2,E_AGE65,EPL_AGE65,E_AGE17,EPL_AGE17,E_DISABL,EPL_DISABL,E_LIMENG,EPL_LIMENG,SPL_SVM_DOM3,RPL_SVM_DOM3,E_MOBILE,EPL_MOBILE,E_GROUPQ,EPL_GROUPQ,SPL_SVM_DOM4,RPL_SVM_DOM4,SPL_SVM,RPL_SVM,E_OZONE,EPL_OZONE,E_PM,EPL_PM,E_DSLPM,EPL_DSLPM,E_TOTCR,EPL_TOTCR,SPL_EBM_DOM1,RPL_EBM_DOM1,E_NPL,EPL_NPL,E_TRI,EPL_TRI,E_TSD,EPL_TSD,E_RMP,EPL_RMP,E_COAL,EPL_COAL,E_LEAD,EPL_LEAD,SPL_EBM_DOM2,RPL_EBM_DOM2,E_PARK,EPL_PARK,E_HOUAGE,EPL_HOUAGE,E_WLKIND,EPL_WLKIND,SPL_EBM_DOM3,RPL_EBM_DOM3,E_RAIL,EPL_RAIL,E_ROAD,EPL_ROAD,E_AIRPRT,EPL_AIRPRT,SPL_EBM_DOM4,RPL_EBM_DOM4,E_IMPWTR,EPL_IMPWTR,F_IMPWTR,SPL_EBM_DOM5,RPL_EBM_DOM5,SPL_EBM,RPL_EBM,E_ASTHMA,EPL_ASTHMA,F_ASTHMA,E_CANCER,EPL_CANCER,F_CANCER,E_CHD,EPL_CHD,F_CHD,E_MHLTH,EPL_MHLTH,F_MHLTH,E_DIABETES,EPL_DIABETES,F_DIABETES,F_HVM,RPL_HVM,E_NEHD,EPL_NEHD,SPL_CBM_DOM1,RPL_CBM_DOM1,E_BURN,EPL_BURN,E_SMOKE,EPL_SMOKE,SPL_CBM_DOM2,RPL_CBM_DOM2,E_CFLD,EPL_CFLD,F_CFLD,E_DRGT,EPL_DRGT,F_DRGT,E_HRCN,EPL_HRCN,F_HRCN,E_RFLD,EPL_RFLD,F_RFLD,E_SWND,EPL_SWND,F_SWND,E_TRND,EPL_TRND,F_TRND,SPL_CBM_DOM3,RPL_CBM_DOM3,SPL_CBM,RPL_CBM,AFAM,E_AFAM,HISP,E_HISP,ASIAN,E_ASIAN,AIAN,E_AIAN,NHPI,E_NHPI,TWOMORE,E_TWOMORE,OTHERRACE,E_OTHERRACE,Tribe_PCT_Tract,Tribe_Names,Tribe_Flag,Unnamed: 0.1,Unnamed: 0,plant_name,Plant Code,State,Sector Name,Prime Movers,Fuel Types,Primary Technology,withdrawal_volume_million_gallons,discharge_volume_million_gallons,consumption_volume_million_gallons,energy_category,map_link,longitude,latitude,STATE,COUNTY_y,TRACT,contains_energy_source,Technology_Category,Category_Number,fossil_fuels,renewables,energy_category_numeric,IntPtLat,IntPtLon,Band,distance_to_plant,within_one_km,within_5_km,within_10_km,within_5_km_bands,county,natural_gas,within_10_km_bands
24.0,31.0,701201.0,140000US24031701201,24031701201.0,24031701201.0,Montgomery County,Maryland,MD,Census Tract 7012.01; Montgomery County; Maryland,6946.0,1105.0,3601.0,1.0948,0.3883,1.0948,0.5934,1.8608,0.5315,58.8,0.7242,0.7242,0.7242,25.6809,0.4529,14.7,0.7286,2.7,0.2576,46.4,0.7116,18.3,0.2845,9.6,0.6535,4.5,0.1974,3.2861,0.4526,10.8,0.2089,19.5,0.3644,8.0,0.176,11.4,0.8956,1.6449,0.2352,0.0,0.0,0.1,0.3697,0.3697,0.1668,6.0249,0.3687,0.183,0.4757,0.0,0.0,0.4084,0.8425,30.0,0.4976,1.8158,0.6229,0.0,0.0,4.04,0.3994,88.0091,0.79,0.0,0.0,0.0,0.0,0.0,0.0,1.1894,0.5025,100.0,0.5514,85.8,0.8489,12.3889,0.2871,1.6874,0.5496,100.0,0.8112,100.0,0.6136,0.0,0.0,1.4248,0.7208,1.0,0.8863,0.0,0.8863,0.8863,7.0037,0.7261,10.0,0.3285,0.0,6.2,0.2765,0.0,4.8,0.1258,0.0,15.0,0.271,0.0,10.3,0.2855,0.0,0.0,0.0,9.2,0.2303,0.2303,0.2303,0.0,0.0,6.3,0.2945,0.2945,0.2919,0.0,0.0,0.0,4.1364,0.2516,9.0,0.0994,0.647,9.0,5.0,0.8964,9.0,7.9246,0.988,9.0,0.0,0.0,0.0,2.783,0.9084,3.3078,0.766,624.0,9.0,2319.0,33.4,634.0,9.1,0.0,0.0,0.0,0.0,463.0,6.7,47.0,0.7,0.0,-999,,,,,,,,,,,,,,,,,,,,,0,,0,0,0,0.0,39.050317,-77.097468,5,5.5992113590462695,False,False,True,,Montgomery County,False,5.0
24.0,31.0,701202.0,140000US24031701202,24031701202.0,24031701202.0,Montgomery County,Maryland,MD,Census Tract 7012.02; Montgomery County; Maryland,2566.0,277.0,2613.0,0.8898,0.2619,0.6898,0.2699,1.1641,0.1641,23.0,0.3773,0.3773,0.3773,5.2221,0.0284,0.3,0.015,1.8,0.1463,8.5,0.0929,9.2,0.0395,0.1,0.0092,1.4,0.0508,0.3821,0.003,21.3,0.7477,21.0,0.4592,6.9,0.1162,0.5,0.3503,1.6734,0.253,0.0,0.0,0.0,0.0,0.0,0.0,2.4328,0.0072,0.091,0.3188,0.0,0.0,0.4309,0.8651,30.0,0.4976,1.6815,0.5718,0.0,0.0,1.2074,0.3403,68.7257,0.7434,0.0,0.0,0.0,0.0,0.0,0.0,1.0837,0.4671,100.0,0.5514,88.6,0.8834,12.875,0.2527,1.6875,0.5497,100.0,0.8112,100.0,0.6136,0.0,0.0,1.4248,0.7208,1.0,0.8863,0.0,0.8863,0.8863,6.7638,0.6826,9.1,0.1242,0.0,10.4,0.8434,1.0,5.5,0.2297,0.0,10.5,0.0105,0.0,8.9,0.1378,0.0,1.0,0.2,9.2,0.2303,0.2303,0.2303,0.0,0.0,6.3,0.2945,0.2945,0.2919,0.0,0.0,0.0,4.1364,0.2516,9.0,0.0994,0.647,9.0,0.0,0.0,0.0,7.9246,0.988,9.0,0.0,0.0,0.0,1.8866,0.5418,2.4114,0.2743,9.0,0.4,191.0,7.4,203.0,7.9,0.0,0.0,0.0,0.0,186.0,7.2,0.0,0.0,0.0,-999,,,,,,,,,,,,,,,,,,,,,0,,0,0,0,0.0,39.037505,-77.099069,4,4.202407205770064,False,True,True,4.0,Montgomery County,False,4.0
24.0,31.0,701205.0,140000US24031701205,24031701205.0,24031701205.0,Montgomery County,Maryland,MD,Census Tract 7012.05; Montgomery County; Maryland,7319.0,834.0,25574.0,0.8236,0.2244,0.6236,0.2241,1.5896,0.3766,32.0,0.4931,0.4931,0.4931,5.2617,0.0287,2.8,0.1448,1.8,0.1463,22.2,0.3708,9.5,0.0436,1.7,0.0922,1.7,0.0623,0.8887,0.0269,20.2,0.6996,26.0,0.7586,9.2,0.2533,1.8,0.5723,2.2838,0.7365,0.0,0.0,0.2,0.443,0.443,0.2021,4.1086,0.1035,0.091,0.3188,0.0,0.0,0.4101,0.8442,30.0,0.4976,1.6606,0.5642,0.0,0.0,1.279,0.3423,51.2116,0.7018,0.0,0.0,0.0,0.0,0.0,0.0,1.0441,0.455,100.0,0.5514,63.4,0.5885,13.3072,0.2205,1.3604,0.2286,9.4455,0.4098,100.0,0.6136,0.0,0.0,1.0234,0.4775,1.0,0.8863,0.0,0.8863,0.8863,5.9748,0.5201,8.9,0.0946,0.0,9.6,0.7294,1.0,5.0,0.1516,0.0,10.4,0.0092,0.0,8.5,0.1074,0.0,1.0,0.2,9.2,0.2303,0.2303,0.2303,0.0,0.0,6.3,0.2945,0.2945,0.2919,0.0,0.0,0.0,4.1364,0.2516,9.0,0.0994,0.647,9.0,5.0,0.8964,9.0,7.9246,0.988,9.0,0.0,0.0,0.0,2.783,0.9084,3.3078,0.766,767.0,10.5,460.0,6.3,820.0,11.2,0.0,0.0,0.0,0.0,284.0,3.9,14.0,0.2,0.0,-999,,,,,,,,,,,,,,,,,,,,,0,,0,0,0,0.0,39.042208,-77.136468,5,6.654030971526838,False,False,True,,Montgomery County,False,5.0
24.0,31.0,701206.0,140000US24031701206,24031701206.0,24031701206.0,Montgomery County,Maryland,MD,Census Tract 7012.06; Montgomery County; Maryland,6314.0,644.0,9816.0,0.6765,0.1496,0.4765,0.1345,1.4557,0.3052,42.8,0.6023,0.6023,0.6023,3.0529,0.009,2.9,0.1513,4.7,0.5103,11.1,0.1411,6.4,0.0142,1.9,0.1075,2.0,0.0746,1.008,0.0375,17.9,0.5854,25.9,0.754,7.4,0.1414,1.9,0.5828,2.0636,0.5637,0.0,0.0,0.5,0.5859,0.5859,0.3154,4.2598,0.1194,0.091,0.3188,0.0,0.0,0.354,0.7766,30.0,0.4976,1.593,0.5396,0.0,0.0,0.0,0.0,67.1053,0.7399,0.0,0.0,0.0,0.0,0.0,0.0,0.7399,0.3251,100.0,0.5514,79.7,0.7757,12.7083,0.2647,1.5918,0.4504,0.0,0.0,65.7948,0.4191,0.0,0.0,0.4191,0.1323,1.0,0.8863,0.0,0.8863,0.8863,5.2301,0.3571,8.3,0.0351,0.0,9.3,0.6799,1.0,5.0,0.1516,0.0,9.9,0.005,0.0,9.1,0.1557,0.0,1.0,0.2,9.6,0.2579,0.2579,0.2579,0.0,0.0,6.3,0.2945,0.2945,0.2919,0.0,0.0,0.0,4.1364,0.2516,9.0,0.0994,0.647,9.0,5.0,0.8964,9.0,7.9246,0.988,9.0,0.0,0.0,0.0,2.783,0.9084,3.3354,0.7792,34.0,0.5,950.0,15.0,1338.0,21.2,0.0,0.0,0.0,0.0,380.0,6.0,0.0,0.0,0.0,-999,,,,,,,,,,,,,,,,,,,,,0,,0,0,0,0.0,39.049111,-77.168351,5,9.900081053039886,False,False,True,,Montgomery County,False,5.0
24.0,31.0,701214.0,140000US24031701214,24031701214.0,24031701214.0,Montgomery County,Maryland,MD,Census Tract 7012.14; Montgomery County; Maryland,4031.0,596.0,3405.0,0.6882,0.1549,0.6882,0.2686,1.4504,0.3024,46.5,0.6345,0.6345,0.6345,15.0831,0.2178,2.8,0.1448,1.8,0.1463,58.5,0.8206,22.3,0.4305,0.4,0.0162,1.2,0.0436,1.8198,0.1447,11.9,0.2592,16.0,0.1902,6.4,0.0936,2.6,0.6442,1.1872,0.0689,0.0,0.0,0.6,0.6153,0.6153,0.3409,4.2568,0.119,0.091,0.3188,0.0,0.0,0.4309,0.8651,30.0,0.4976,1.6815,0.5718,0.0,0.0,1.5777,0.3499,91.9207,0.8011,0.0,0.0,0.0,0.0,0.0,0.0,1.151,0.4893,100.0,0.5514,36.4,0.297,12.875,0.2527,1.1011,0.0809,95.4057,0.7698,100.0,0.6136,0.0,0.0,1.3834,0.6865,1.0,0.8863,0.0,0.8863,0.8863,6.2033,0.5692,9.3,0.1604,0.0,6.1,0.2652,0.0,3.5,0.0346,0.0,13.0,0.099,0.0,6.8,0.0392,0.0,0.0,0.0,9.0,0.2205,0.2205,0.2205,0.0,0.0,6.3,0.2945,0.2945,0.2919,0.0,0.0,0.0,4.1364,0.2516,9.0,0.0994,0.647,9.0,5.0,0.8964,9.0,7.9246,0.988,9.0,0.0,0.0,0.0,2.783,0.9084,3.298,0.7622,332.0,8.2,684.0,17.0,683.0,16.9,0.0,0.0,0.0,0.0,110.0,2.7,66.0,1.6,0.0,-999,,,,,,,,,,,,,,,,,,,,,0,,0,0,0,0.0,39.028734,-77.099018,4,3.239672781976525,False,True,True,4.0,Montgomery County,False,4.0
24.0,31.0,701215.0,140000US24031701215,24031701215.0,24031701215.0,Montgomery County,Maryland,MD,Census Tract 7012.15; Montgomery County; Maryland,4892.0,1110.0,1792.0,0.893,0.2639,0.893,0.4304,1.6722,0.4228,38.7,0.5635,0.5635,0.5635,20.1743,0.3319,6.0,0.3534,5.9,0.633,53.9,0.783,25.3,0.5309,1.5,0.077,14.1,0.6503,3.3595,0.4699,16.5,0.5075,13.0,0.1054,11.8,0.4392,1.4,0.5234,1.5755,0.1974,0.0,0.0,1.5,0.7423,0.7423,0.4431,6.2408,0.4049,0.091,0.3188,0.0,0.0,0.4347,0.8683,30.0,0.4976,1.6847,0.5731,0.0,0.0,0.0,0.0,100.0,0.8446,0.0,0.0,0.0,0.0,0.0,0.0,0.8446,0.3699,100.0,0.5514,58.7,0.5352,12.0833,0.3073,1.3939,0.2557,8.733,0.4045,100.0,0.6136,0.0,0.0,1.0181,0.4749,1.0,0.8863,0.0,0.8863,0.8863,5.8276,0.4881,9.8,0.2758,0.0,8.3,0.5302,0.0,5.0,0.1516,0.0,13.1,0.1052,0.0,8.9,0.1378,0.0,0.0,0.0,9.6,0.2579,0.2579,0.2579,0.0,0.0,6.3,0.2945,0.2945,0.2919,0.0,0.0,0.0,4.1364,0.2516,9.0,0.0994,0.647,9.0,5.0,0.8964,9.0,7.9246,0.988,9.0,0.0,0.0,0.0,2.783,0.9084,3.3354,0.7792,206.0,4.2,482.0,9.9,962.0,19.7,36.0,0.7,0.0,0.0,205.0,4.2,0.0,0.0,0.0,-999,,,,,,,,,,,,,,,,,,,,,0,,0,0,0,0.0,39.027793,-77.109489,4,3.537170959137895,False,True,True,4.0,Montgomery County,False,4.0
24.0,31.0,701216.0,140000US24031701216,24031701216.0,24031701216.0,Montgomery County,Maryland,MD,Census Tract 7012.16; Montgomery County; Maryland,5545.0,493.0,11080.0,1.0386,0.3534,1.0386,0.5487,1.3129,0.2298,58.0,0.719,0.719,0.719,15.958,0.2369,4.4,0.2501,5.2,0.5644,74.9,0.9183,31.7,0.7039,3.9,0.2758,2.7,0.1062,3.0556,0.3979,19.2,0.6525,12.8,0.1013,7.4,0.1414,5.5,0.7846,1.6798,0.2574,0.1,0.4612,2.0,0.7834,1.2446,0.7613,6.699,0.485,0.091,0.3188,0.0,0.0,0.4065,0.8403,30.0,0.4976,1.6567,0.5628,0.0,0.0,20.6759,0.54,100.0,0.8446,0.0,0.0,0.0,0.0,0.0,0.0,1.3846,0.5722,100.0,0.5514,8.8,0.0844,14.2917,0.1429,0.7787,0.0104,100.0,0.8112,100.0,0.6136,0.0,0.0,1.4248,0.7208,1.0,0.8863,0.0,0.8863,0.8863,6.1311,0.5536,9.2,0.1418,0.0,7.2,0.3903,0.0,4.8,0.1258,0.0,12.2,0.0567,0.0,8.4,0.101,0.0,0.0,0.0,9.2,0.2303,0.2303,0.2303,0.0,0.0,6.3,0.2945,0.2945,0.2919,0.0,0.0,0.0,4.1364,0.2516,9.0,0.0994,0.647,9.0,0.0,0.0,0.0,7.9246,0.988,9.0,0.0,0.0,0.0,1.8866,0.5418,2.4114,0.2743,879.0,15.9,553.0,10.0,1499.0,27.0,0.0,0.0,0.0,0.0,267.0,4.8,20.0,0.4,0.0,-999,,,,,,,,,,,,,,,,,,,,,0,,0,0,0,0.0,39.049115,-77.114274,5,5.902218835947747,False,False,True,,Montgomery County,False,5.0
24.0,31.0,701218.0,140000US24031701218,24031701218.0,24031701218.0,Montgomery County,Maryland,MD,Census Tract 7012.18; Montgomery County; Maryland,2738.0,216.0,7927.0,1.4212,0.58,1.2212,0.6801,1.6955,0.4364,49.3,0.6569,0.6569,0.6569,18.9213,0.3031,6.5,0.3846,2.9,0.2837,79.4,0.938,31.9,0.7087,1.4,0.0703,4.9,0.2188,2.9072,0.3634,33.1,0.9586,9.1,0.0513,18.1,0.7919,3.4,0.6973,2.4991,0.8636,0.0,0.0,17.4,0.9681,0.9681,0.6482,7.0313,0.5443,0.091,0.3188,0.0,0.0,0.3975,0.8294,30.0,0.4976,1.6458,0.5585,0.0,0.0,99.9655,0.8567,100.0,0.8446,0.0,0.0,0.0,0.0,0.0,0.0,1.7013,0.708,100.0,0.5514,34.3,0.2777,13.0,0.2444,1.0735,0.0698,100.0,0.8112,100.0,0.6136,0.0,0.0,1.4248,0.7208,1.0,0.8863,0.0,0.8863,0.8863,6.7317,0.6769,9.3,0.1604,0.0,9.6,0.7294,1.0,6.6,0.4422,0.0,12.2,0.0567,0.0,10.6,0.3217,0.0,1.0,0.2,9.2,0.2303,0.2303,0.2303,0.0,0.0,6.3,0.2945,0.2945,0.2919,0.0,0.0,0.0,4.1364,0.2516,9.0,0.0994,0.647,9.0,0.0,0.0,0.0,7.9246,0.988,9.0,0.0,0.0,0.0,1.8866,0.5418,2.4114,0.2743,539.0,19.7,145.0,5.3,565.0,20.6,0.0,0.0,0.0,0.0,100.0,3.7,0.0,0.0,0.0,-999,,,,,,,,,,,,,,,,,,,,,0,,0,0,0,0.0,39.05452,-77.122382,5,6.827767560073874,False,False,True,,Montgomery County,False,5.0
24.0,31.0,701219.0,140000US24031701219,24031701219.0,24031701219.0,Montgomery County,Maryland,MD,Census Tract 7012.19; Montgomery County; Maryland,4404.0,786.0,7910.0,1.4466,0.5941,1.4466,0.8099,1.7209,0.4507,81.2,0.8562,0.8562,0.8562,37.4344,0.6841,16.6,0.7745,2.8,0.2701,99.5,0.9921,49.1,0.943,16.4,0.8664,15.3,0.6927,5.2229,0.8645,2.9,0.0167,22.9,0.5811,10.9,0.3752,10.6,0.8859,1.8589,0.387,0.0,0.0,1.5,0.7423,0.7423,0.4431,8.6803,0.8082,0.091,0.3188,0.0,0.0,0.3944,0.8255,30.0,0.4976,1.6419,0.557,0.0,0.0,75.7436,0.7457,100.0,0.8446,0.0,0.0,0.0,0.0,0.0,0.0,1.5903,0.6602,100.0,0.5514,28.9,0.2308,13.5,0.2064,0.9886,0.0437,100.0,0.8112,100.0,0.6136,0.0,0.0,1.4248,0.7208,1.0,0.8863,0.0,0.8863,0.8863,6.5319,0.6384,10.3,0.4145,0.0,3.4,0.0224,0.0,3.3,0.0285,0.0,17.2,0.5318,0.0,8.6,0.1142,0.0,0.0,0.0,9.2,0.2303,0.2303,0.2303,0.0,0.0,6.3,0.2945,0.2945,0.2919,0.0,0.0,0.0,4.1364,0.2516,9.0,0.0994,0.647,9.0,0.0,0.0,0.0,7.9246,0.988,9.0,0.0,0.0,0.0,1.8866,0.5418,2.4114,0.2743,849.0,19.3,1833.0,41.6,578.0,13.1,0.0,0.0,0.0,0.0,312.0,7.1,6.0,0.1,0.0,-999,,,,,,,,,,,,,,,,,,,,,0,,0,0,0,0.0,39.063368,-77.111934,5,7.313146848940977,False,False,True,,Montgomery County,False,5.0
24.0,31.0,701222.0,140000US24031701222,24031701222.0,24031701222.0,Montgomery County,Maryland,MD,Census Tract 7012.22; Montgomery County; Maryland,3469.0,419.0,6629.0,0.7292,0.1745,0.5292,0.1647,1.0035,0.1037,40.9,0.5844,0.5844,0.5844,8.7056,0.0825,1.1,0.0458,4.4,0.4759,35.2,0.5797,17.6,0.2591,2.3,0.139,2.9,0.1158,1.6978,0.1242,23.1,0.8115,17.8,0.2697,7.5,0.1469,4.3,0.741,1.9691,0.4797,0.0,0.0,0.0,0.0,0.0,0.0,4.2513,0.1185,0.091,0.3188,0.0,0.0,0.4302,0.8645,30.0,0.4976,1.6809,0.5715,0.0,0.0,0.0,0.0,100.0,0.8446,0.0,0.0,0.0,0.0,0.0,0.0,0.8446,0.3699,100.0,0.5514,15.4,0.1297,14.3,0.1421,0.8232,0.0147,64.9833,0.6598,100.0,0.6136,0.0,0.0,1.2734,0.6099,0.995,0.8524,0.0,0.8524,0.8524,5.4745,0.4107,9.1,0.1242,0.0,10.3,0.8311,1.0,5.5,0.2297,0.0,10.9,0.0173,0.0,9.4,0.1846,0.0,1.0,0.2,9.2,0.2303,0.2303,0.2303,0.0,0.0,6.3,0.2945,0.2945,0.2919,0.0,0.0,0.0,4.1364,0.2516,9.0,0.0994,0.647,9.0,0.0,0.0,0.0,7.9246,0.988,9.0,0.0,0.0,0.0,1.8866,0.5418,2.4114,0.2743,490.0,14.1,83.0,2.4,648.0,18.7,0.0,0.0,0.0,0.0,198.0,5.7,0.0,0.0,0.0,-999,,,,,,,,,,,,,,,,,,,,,0,,0,0,0,0.0,39.040609,-77.116441,5,5.155454194481775,False,False,True,,Montgomery County,False,5.0
24.0,31.0,701223.0,140000US24031701223,24031701223.0,24031701223.0,Montgomery County,Maryland,MD,Census Tract 7012.23; Montgomery County; Maryland,2973.0,493.0,1244.0,0.438,0.0599,0.438,0.1152,0.7123,0.0341,40.6,0.5815,0.5815,0.5815,4.1765,0.0172,3.0,0.1576,2.5,0.2311,64.5,0.8616,14.2,0.1458,2.7,0.171,0.6,0.0249,1.6092,0.1109,11.3,0.2309,13.6,0.1186,6.8,0.1114,0.0,0.0,0.4609,0.008,0.0,0.0,1.3,0.7233,0.7233,0.4285,3.3749,0.0431,0.091,0.3188,0.0,0.0,0.4302,0.8645,30.0,0.4976,1.6809,0.5715,0.0,0.0,0.0,0.0,100.0,0.8446,0.0,0.0,0.0,0.0,0.0,0.0,0.8446,0.3699,100.0,0.5514,9.0,0.0858,14.3,0.1421,0.7793,0.0104,48.0132,0.6007,100.0,0.6136,0.0,0.0,1.2143,0.575,1.0,0.8863,0.0,0.8863,0.8863,5.4054,0.3949,9.5,0.2032,0.0,6.1,0.2652,0.0,3.3,0.0285,0.0,12.9,0.0929,0.0,6.7,0.0372,0.0,0.0,0.0,9.2,0.2303,0.2303,0.2303,0.0,0.0,6.3,0.2945,0.2945,0.2919,0.0,0.0,0.0,4.1364,0.2516,9.0,0.0994,0.647,9.0,0.0,0.0,0.0,7.9246,0.988,9.0,0.0,0.0,0.0,1.8866,0.5418,2.4114,0.2743,356.0,12.0,434.0,14.6,301.0,10.1,6.0,0.2,0.0,0.0,100.0,3.4,9.0,0.3,0.0,-999,,,,,,,,,,,,,,,,,,,,,0,,0,0,0,0.0,39.033292,-77.11284,4,4.251576569385378,False,True,True,4.0,Montgomery County,False,4.0
24.0,31.0,701701.0,140000US24031701701,24031701701.0,24031701701.0,Montgomery County,Maryland,MD,Census Tract 7017.01; Montgomery County; Maryland,3726.0,392.0,2399.0,1.2988,0.5117,1.2988,0.7275,1.4828,0.3197,46.3,0.6329,0.6329,0.6329,23.8134,0.4126,7.3,0.4314,6.4,0.675,48.8,0.736,27.4,0.5937,5.3,0.3909,11.4,0.541,3.7806,0.5696,21.3,0.7477,23.0,0.5876,12.3,0.4741,3.9,0.7227,2.5321,0.8787,0.0,0.0,2.3,0.8043,0.8043,0.4901,7.7499,0.6672,0.274,0.5463,0.0,0.0,0.397,0.8287,30.0,0.4976,1.8726,0.6425,0.0,0.0,0.0,0.0,100.0,0.8446,0.0,0.0,0.0,0.0,0.0,0.0,0.8446,0.3699,100.0,0.5514,93.8,0.9449,14.8889,0.1008,1.5971,0.4559,97.3649,0.781,100.0,0.6136,0.0,0.0,1.3946,0.6954,0.946,0.7898,0.0,0.7898,0.7898,6.4987,0.6316,10.8,0.5656,0.0,8.3,0.5302,0.0,6.0,0.3257,0.0,13.8,0.1567,0.0,11.7,0.4619,0.0,0.0,0.0,7.6,0.1541,0.1541,0.1541,0.0,0.0,6.2,0.2827,0.2827,0.2803,0.0,0.0,0.0,3.8182,0.2403,9.0,0.0935,0.6127,9.0,0.0,0.0,0.0,7.4121,0.9528,9.0,0.0,0.0,0.0,1.8058,0.4973,2.2426,0.184,799.0,21.4,399.0,10.7,193.0,5.2,58.0,1.6,0.0,0.0,262.0,7.0,14.0,0.4,0.0,-999,,,,,,,,,,,,,,,,,,,,,0,,0,0,0,0.0,38.977331,-77.007226,5,9.831098409696716,False,False,True,,Montgomery County,False,5.0
24.0,31.0,701800.0,140000US24031701800,24031701800.0,24031701800.0,Montgomery County,Maryland,MD,Census Tract 7018; Montgomery County; Maryland,4755.0,670.0,6595.0,1.1683,0.4339,1.1683,0.6459,1.862,0.5322,60.4,0.7351,0.7351,0.7351,25.0893,0.4401,6.0,0.3534,3.9,0.4147,49.4,0.7421,31.3,0.6944,6.8,0.498,8.1,0.3859,3.5286,0.5093,15.0,0.4251,29.1,0.8768,7.8,0.1641,3.6,0.7082,2.1742,0.6553,0.0,0.0,0.4,0.5495,0.5495,0.2855,6.9874,0.5365,0.274,0.5463,0.0,0.0,0.4034,0.8369,30.0,0.4976,1.8808,0.6455,0.0,0.0,0.0,0.0,100.0,0.8446,0.0,0.0,0.0,0.0,0.0,0.0,0.8446,0.3699,100.0,0.5514,89.8,0.8983,14.3125,0.1416,1.5913,0.4498,98.9436,0.7923,99.8839,0.6012,0.0,0.0,1.3935,0.6945,0.946,0.7898,0.0,0.7898,0.7898,6.5,0.6318,11.0,0.6239,0.0,7.9,0.477,0.0,6.1,0.3455,0.0,13.6,0.1409,0.0,13.0,0.6132,0.0,0.0,0.0,7.6,0.1541,0.1541,0.1541,0.0,0.0,6.2,0.2827,0.2827,0.2803,0.0,0.0,0.0,3.8182,0.2403,9.0,0.0935,0.6127,9.0,5.0,0.8964,9.0,7.4121,0.9528,9.0,0.0,0.0,0.0,2.7022,0.8834,3.139,0.6937,2128.0,44.8,240.0,5.0,237.0,5.0,14.0,0.3,0.0,0.0,252.0,5.3,0.0,0.0,0.0,-999,,,,,,,,,,,,,,,,,,,,,0,,0,0,0,0.0,38.983132,-77.010661,5,9.427331710243276,False,False,True,,Montgomery County,False,5.0
24.0,31.0,702200.0,140000US24031702200,24031702200.0,24031702200.0,Montgomery County,Maryland,MD,Census Tract 7022; Montgomery County; Maryland,4128.0,407.0,2395.0,0.6108,0.1215,0.6108,0.2156,0.8017,0.0505,45.8,0.6286,0.6286,0.6286,13.154,0.1746,6.9,0.4083,3.1,0.3112,10.2,0.1238,12.9,0.1116,3.5,0.2412,0.6,0.0249,1.3956,0.0803,14.0,0.3689,23.1,0.5938,7.8,0.1641,6.3,0.8074,1.9342,0.4491,0.0,0.0,0.4,0.5495,0.5495,0.2855,4.5079,0.1487,0.274,0.5463,0.0,0.0,0.4354,0.8689,30.0,0.4976,1.9128,0.6563,0.0,0.0,0.0,0.0,73.2681,0.7544,0.0,0.0,0.0,0.0,0.0,0.0,0.7544,0.331,100.0,0.5514,91.3,0.916,13.9167,0.1721,1.6395,0.5001,0.0,0.0,100.0,0.6136,0.0,0.0,0.6136,0.2271,0.946,0.7898,0.0,0.7898,0.7898,5.7101,0.4621,9.7,0.2505,0.0,7.7,0.4507,0.0,4.8,0.1258,0.0,12.3,0.0611,0.0,9.6,0.2057,0.0,0.0,0.0,7.6,0.1541,0.1541,0.1541,0.0,0.0,6.3,0.2945,0.2945,0.2919,0.0,0.0,0.0,3.8182,0.2403,9.0,0.0935,0.6127,9.0,0.0,0.0,0.0,7.4121,0.9528,9.0,0.0,0.0,0.0,1.8058,0.4973,2.2544,0.1909,605.0,14.7,640.0,15.5,232.0,5.6,15.0,0.4,0.0,0.0,400.0,9.7,0.0,0.0,0.0,-999,,,,,,,,,,,,,,,,,,,,,0,,0,0,0,0.0,39.008704,-77.005955,5,9.809588585652907,False,False,True,,Montgomery County,False,5.0
