POP100,GEOID,CENTLAT,AREAWATER,STATE,BASENAME,OID,LSADC,FUNCSTAT,INTPTLAT,NAME,OBJECTID,TRACT,CENTLON,HU100,AREALAND,INTPTLON,MTFCC,UR,COUNTY,error,lat,lng
4744.0,25005642500.0,41.7253497,8384854.0,25.0,6425.0,20790406288061.0,CT,S,41.7258761,Census Tract 6425,67169.0,642500.0,-71.0725471,1996.0,55475441.0,-71.0706159,G5020,M,5.0,,,
7349.0,25027712101.0,42.6047519,1736156.0,25.0,7121.01,20790515417432.0,CT,S,42.6025718,Census Tract 7121.01,41024.0,712101.0,-71.7437517,3136.0,34151685.0,-71.7409295,G5020,M,27.0,,,
5435.0,25001013700.0,41.7622734,3233247.0,25.0,137.0,20790203629021.0,CT,S,41.764263,Census Tract 137,48821.0,13700.0,-70.5960937,2267.0,13702860.0,-70.5943904,G5020,M,1.0,,,
7744.0,24027601204.0,39.1933206,18528.0,24.0,6012.04,207903716989993.0,CT,S,39.191697,Census Tract 6012.04,54471.0,601204.0,-76.7429931,2800.0,6930120.0,-76.7426225,G5020,U,27.0,,,
2699.0,36111952700.0,41.8684329,1147056.0,36.0,9527.0,20790312250612.0,CT,S,41.8692084,Census Tract 9527,80838.0,952700.0,-74.072856,1441.0,26519420.0,-74.0737953,G5020,M,111.0,,,
5526.0,34021004314.0,40.3138584,310559.0,34.0,43.14,2079015682286939.0,CT,S,40.3136898,Census Tract 43.14,28997.0,4314.0,-74.6523837,2257.0,15702645.0,-74.6545735,G5020,M,21.0,,,
6844.0,25023545100.0,41.7687565,2555575.0,25.0,5451.0,20790213682613.0,CT,S,41.7687663,Census Tract 5451,55137.0,545100.0,-70.7540107,3171.0,28303368.0,-70.7545896,G5020,M,23.0,,,
3604.0,11001010300.0,38.9761556,0.0,11.0,103.0,20790331303028.0,CT,S,38.9761556,Census Tract 103,84103.0,10300.0,-77.0271875,1483.0,1084591.0,-77.0271875,G5020,U,1.0,,,
5321.0,24003751200.0,39.1920016,95429.0,24.0,7512.0,207903716999409.0,CT,S,39.1924169,Census Tract 7512,59541.0,751200.0,-76.6958414,2516.0,25678154.0,-76.6953868,G5020,U,3.0,,,
3146.0,36061013201.0,40.7683668,92932.0,36.0,132.01,2079015681794621.0,CT,S,40.7686024,Census Tract 132.01,64203.0,13201.0,-73.9496265,1994.0,78040.0,-73.9508486,G5020,U,61.0,,,
6478.0,25023545200.0,41.7817255,3428997.0,25.0,5452.0,20790213682623.0,CT,S,41.7811972,Census Tract 5452,14721.0,545200.0,-70.6792227,3071.0,41435186.0,-70.6796359,G5020,M,23.0,,,
5542.0,34017019900.0,40.7807308,501378.0,34.0,199.0,207903716664568.0,CT,S,40.781958,Census Tract 199,55931.0,19900.0,-74.0667411,2550.0,5337524.0,-74.0676485,G5020,U,17.0,,,
2557.0,6029006012.0,35.0284337,196833.0,6.0,60.12,2079015504612075.0,CT,S,35.0288241,Census Tract 60.12,16434.0,6012.0,-118.4097006,1152.0,573538703.0,-118.4085856,G5020,M,29.0,,,
2557.0,6029006012.0,35.0284337,196833.0,6.0,60.12,2079015504612075.0,CT,S,35.0288241,Census Tract 60.12,16434.0,6012.0,-118.4097006,1152.0,573538703.0,-118.4085856,G5020,M,29.0,,,
5414.0,6037117302.0,34.238143,0.0,6.0,1173.02,207901115295582.0,CT,S,34.238143,Census Tract 1173.02,26470.0,117302.0,-118.4987424,1811.0,2051819.0,-118.4987424,G5020,U,37.0,,,
4066.0,6071002111.0,34.0881445,0.0,6.0,21.11,2079015504322311.0,CT,S,34.0881445,Census Tract 21.11,70297.0,2111.0,-117.5831129,1710.0,3484013.0,-117.5831129,G5020,U,71.0,,,
2989.0,36081008600.0,40.677092,0.0,36.0,86.0,20790307896712.0,CT,S,40.677092,Census Tract 86,1732.0,8600.0,-73.8411415,1009.0,332712.0,-73.8411415,G5020,U,81.0,,,
3035.0,45021970403.0,35.0809165,1302271.0,45.0,9704.03,2079015482177205.0,CT,S,35.0815851,Census Tract 9704.03,68076.0,970403.0,-81.5187428,1334.0,42763194.0,-81.5145561,G5020,R,21.0,,,
5860.0,18129040400.0,37.9501243,1754017.0,18.0,404.0,20790331749684.0,CT,S,37.9565477,Census Tract 404,84335.0,40400.0,-87.7583575,2300.0,140457853.0,-87.7641677,G5020,M,129.0,,,
4081.0,6039000102.0,37.3898601,20823461.0,6.0,1.02,20790361399992.0,CT,S,37.3965946,Census Tract 1.02,40344.0,102.0,-119.3792356,2739.0,1771266587.0,-119.3767852,G5020,R,39.0,,,
4444.0,9009175400.0,41.47138,310632.0,9.0,1754.0,20790338970178.0,CT,S,41.4726268,Census Tract 1754,50295.0,175400.0,-72.8222594,2096.0,10522379.0,-72.8221055,G5020,U,9.0,,,
7445.0,44007012200.0,41.8283089,1575178.0,44.0,122.0,20790251210845.0,CT,S,41.8317258,Census Tract 122,81534.0,12200.0,-71.5376265,2918.0,35350862.0,-71.5454334,G5020,M,7.0,,,
7445.0,44007012200.0,41.8283089,1575178.0,44.0,122.0,20790251210845.0,CT,S,41.8317258,Census Tract 122,81534.0,12200.0,-71.5376265,2918.0,35350862.0,-71.5454334,G5020,M,7.0,,,
