POP100,GEOID,CENTLAT,AREAWATER,STATE,BASENAME,OID,LSADC,FUNCSTAT,INTPTLAT,NAME,OBJECTID,TRACT,CENTLON,HU100,AREALAND,INTPTLON,MTFCC,UR,COUNTY
3160,36037950302,+43.0675453,1206024,36,9503.02,2079015503272342,CT,S,+43.0590567,Census Tract 9503.02,65950,950302,-078.3829614,1373,149634591,-078.3838715,G5020,R,037
3160,36037950302,+43.0675453,1206024,36,9503.02,2079015503272342,CT,S,+43.0590567,Census Tract 9503.02,65950,950302,-078.3829614,1373,149634591,-078.3838715,G5020,R,037
5340,27017070100,+46.7412789,1575104,27,701,20790501519975,CT,S,+46.7427777,Census Tract 701,54018,070100,-092.4542369,2300,22518036,-092.4548050,G5020,M,017
5294,42041012701,+40.1005553,577511,42,127.01,207903716990276,CT,S,+40.0911825,Census Tract 127.01,40296,012701,-077.2466340,2136,118668286,-077.2642520,G5020,M,041
2492,48183010501,+32.3846345,3745841,48,105.01,2079015503719616,CT,S,+32.3833994,Census Tract 105.01,9114,010501,-094.6421045,1222,35558485,-094.6425358,G5020,M,183
3758,19125030402,+41.3323108,15962390,19,304.02,20790363124824,CT,S,+41.3355171,Census Tract 304.02,32952,030402,-093.0495816,1636,139167292,-093.0474053,G5020,M,125
3758,19125030402,+41.3323108,15962390,19,304.02,20790363124824,CT,S,+41.3355171,Census Tract 304.02,32952,030402,-093.0495816,1636,139167292,-093.0474053,G5020,M,125
2711,27139080500,+44.7948117,115487,27,805,20790466677968,CT,S,+44.7938129,Census Tract 805,71651,080500,-093.5377580,897,2938227,-093.5384765,G5020,M,139
952,02150000400,+57.7802590,4988800,02,4,2079045754993,CT,S,+57.7797541,Census Tract 4,40448,000400,-152.4061969,523,2189393,-152.4039786,G5020,M,150
9192,55117010700,+43.7685771,1523419,55,107,20790240881521,CT,S,+43.7779673,Census Tract 107,9960,010700,-087.7713239,3742,38151580,-087.7842968,G5020,M,117
4,06071980100,+34.0978713,0,06,9801,207901321957820,CT,S,+34.0978713,Census Tract 9801,30105,980100,-117.2397765,1,8043194,-117.2397765,G5020,M,071
4605,37127011400,+35.7956910,429171,37,114,20790504902648,CT,S,+35.7975201,Census Tract 114,35826,011400,-078.1158530,1881,81271833,-078.1064620,G5020,R,127
4015,18067000900,+40.4761565,0,18,9,2079066577283,CT,S,+40.4761565,Census Tract 9,3110,000900,-086.1378166,2219,2963044,-086.1378166,G5020,U,067
2304,53073010103,+48.8101995,105473658,53,101.03,2079015692406167,CT,S,+48.8211210,Census Tract 101.03,1186,010103,-121.4263965,1627,3783901223,-121.3126395,G5020,R,073
5448,27013170100,+44.1834246,15030982,27,1701,20790204788506,CT,S,+44.1804946,Census Tract 1701,26327,170100,-093.8306147,2360,111771106,-093.8354930,G5020,R,013
1405,56007968100,+41.9651859,75208411,56,9681,20790229506413,CT,S,+41.9723619,Census Tract 9681,47816,968100,-106.4610992,1094,6906937314,-106.4609674,G5020,R,007
2407,19109950200,+43.0814261,594084,19,9502,20790130539436,CT,S,+43.0744984,Census Tract 9502,59951,950200,-094.0834984,1176,702953173,-094.0791112,G5020,R,109
2407,19109950200,+43.0814261,594084,19,9502,20790130539436,CT,S,+43.0744984,Census Tract 9502,59951,950200,-094.0834984,1176,702953173,-094.0791112,G5020,R,109
1245,36049950601,+43.6130324,1913181,36,9506.01,2079015681773982,CT,S,+43.6123151,Census Tract 9506.01,12340,950601,-075.3175818,668,85899764,-075.3144396,G5020,R,049
8368,02158000100,+62.1569503,6686187054,02,1,2079064048180,CT,S,+62.2835878,Census Tract 1,76387,000100,-163.5405823,2342,44229388640,-163.1901714,G5020,R,158
3102,02188000200,+66.7092228,1891511205,02,2,2079051359167,CT,S,+66.6682856,Census Tract 2,49985,000200,-162.0740964,1021,662662364,-162.1049473,G5020,R,188
3656,16047960102,+43.0321060,5819895,16,9601.02,2079015482577881,CT,S,+43.0325366,Census Tract 9601.02,46781,960102,-114.8285463,1352,1458196500,-114.8256001,G5020,R,047
6140,02180000100,+64.8470421,13216724543,02,1,2079051329058,CT,S,+64.7836858,Census Tract 1,28941,000100,-164.2082823,2295,57583438151,-164.1889119,G5020,R,180
2614,27129790100,+44.8044711,8900433,27,7901,20790250776875,CT,S,+44.7973476,Census Tract 7901,66069,790100,-094.6250359,1303,382556120,-094.6151999,G5020,R,129
2642,27129790400,+44.6576380,480060,27,7904,20790250776799,CT,S,+44.6505783,Census Tract 7904,65990,790400,-095.0778144,1186,454881499,-095.0835406,G5020,R,129
3702,06059001304,+33.9244375,0,06,13.04,207901136827007,CT,S,+33.9244375,Census Tract 13.04,85455,001304,-117.9455411,1190,1252716,-117.9455411,G5020,U,059
6280,15009031405,+20.8804215,13209,15,314.05,207903716739766,CT,S,+20.8776569,Census Tract 314.05,72357,031405,-156.6392605,1509,17195381,-156.6412086,G5020,M,009
2613,06073021102,+32.7367043,120671,06,211.02,2079015682043655,CT,S,+32.7398041,Census Tract 211.02,25432,021102,-116.3279179,1168,563193333,-116.3278053,G5020,R,073
4498,39053953500,+38.9379281,3225897,39,9535,20790757506551,CT,S,+38.9383695,Census Tract 9535,63099,953500,-082.1919486,2033,200044066,-082.1865664,G5020,M,053
5480,06073008511,+32.8259845,0,06,85.11,20790676341905,CT,S,+32.8259845,Census Tract 85.11,69030,008511,-117.1415890,2746,15213058,-117.1415890,G5020,U,073
2258,04013319908,+33.3564517,27782,04,3199.08,207901230775532,CT,S,+33.3533622,Census Tract 3199.08,77878,319908,-111.9371759,997,2561269,-111.9341876,G5020,U,013
955,28027950600,+34.1947465,0,28,9506,2079050865412,CT,S,+34.1947465,Census Tract 9506,27992,950600,-090.5684835,511,1948314,-090.5684835,G5020,U,027
3657,37129011503,+34.3130344,12376560,37,115.03,2079015503259065,CT,S,+34.3206504,Census Tract 115.03,26280,011503,-077.9663809,1569,72769081,-077.9786241,G5020,M,129
3237,34005704600,+39.9908407,96448,34,7046,207903716968777,CT,S,+39.9862511,Census Tract 7046,38233,704600,-074.7888935,1429,3771242,-074.7753713,G5020,M,005
3717,42071013102,+40.0812810,53883,42,131.02,20790274788629,CT,S,+40.0813375,Census Tract 131.02,83201,013102,-076.1536968,1298,18808987,-076.1575481,G5020,M,071
4129,34035053405,+40.4789740,249850,34,534.05,2079015692381898,CT,S,+40.4768719,Census Tract 534.05,489,053405,-074.5456295,1474,25109536,-074.5504471,G5020,M,035
5669,34023008502,+40.3738809,812200,34,85.02,20790423994784,CT,S,+40.3757088,Census Tract 85.02,59036,008502,-074.4986902,1841,54738465,-074.4871985,G5020,M,023
2259,34023000603,+40.5496751,43267,34,6.03,20790423992061,CT,S,+40.5474560,Census Tract 6.03,58299,000603,-074.4585320,766,10652202,-074.4505026,G5020,U,023
2747,21117063607,+38.9870816,42712,21,636.07,2079015489608825,CT,S,+38.9868336,Census Tract 636.07,762,063607,-084.6015818,1046,4165127,-084.6021237,G5020,U,117
7827,06037911100,+34.6099554,808376,06,9111,2079015902970030,CT,S,+34.6140391,Census Tract 9111,12694,911100,-117.9789187,2084,161554271,-117.9778600,G5020,M,037
3169,22121020302,+30.4596527,1008678,22,203.02,2079015482981521,CT,S,+30.4626810,Census Tract 203.02,4106,020302,-091.3588259,1345,225309117,-091.3566536,G5020,M,121
1767,55113100700,+45.7649484,8408723,55,1007,20790457613334,CT,S,+45.7579904,Census Tract 1007,32609,100700,-091.2069131,1333,468833978,-091.2109751,G5020,R,113
5391,06059052410,+33.6379692,73214,06,524.10,207901136827776,CT,S,+33.6380407,Census Tract 524.10,34517,052410,-117.7194058,2143,5229302,-117.7185089,G5020,U,059
4796,35025001100,+33.1193383,7237122,35,11,20790699147012,CT,S,+33.1263976,Census Tract 11,50512,001100,-103.4510470,1867,6315087350,-103.4038893,G5020,M,025
2577,39035152502,+41.5887917,0,39,1525.02,20790387080614,CT,S,+41.5887917,Census Tract 1525.02,24978,152502,-081.5246535,1243,3592112,-081.5246535,G5020,U,035
2912,22101040300,+29.6906575,866561,22,403,20790326683914,CT,S,+29.6903342,Census Tract 403,59858,040300,-091.1877327,1497,4765102,-091.1876105,G5020,M,101
3696,21211040503,+38.2282341,794046,21,405.03,2079015489537280,CT,S,+38.2304146,Census Tract 405.03,7787,040503,-085.3506249,1445,38231511,-085.3401858,G5020,R,211
5798,12105012001,+28.0632118,563883,12,120.01,20790369673069,CT,S,+28.0594355,Census Tract 120.01,83391,012001,-082.0283162,2120,23229043,-082.0281050,G5020,M,105
4768,09011696200,+41.5621584,454438,09,6962,20790350078996,CT,S,+41.5694320,Census Tract 6962,74791,696200,-072.1074069,2244,27348330,-072.1074042,G5020,M,011
1865,36063022715,+43.1135703,0,36,227.15,2079015503636974,CT,S,+43.1135703,Census Tract 227.15,73520,022715,-078.9143822,787,17442670,-078.9143822,G5020,M,063
3446,53053073119,+46.9719430,3798921,53,731.19,207901446675974,CT,S,+46.9720036,Census Tract 731.19,78159,073119,-122.2166862,1405,95414437,-122.2137899,G5020,R,053
2845,05083950600,+35.0851316,9025109,05,9506,20790322545148,CT,S,+35.0721638,Census Tract 9506,61204,950600,-093.9162484,1208,494791204,-093.9008578,G5020,R,083
3045,36097950300,+42.3768002,7035659,36,9503,20790106782304,CT,S,+42.3748912,Census Tract 9503,72485,950300,-077.0398471,1954,236633986,-077.0350237,G5020,R,097
2398,36025970601,+42.1255761,1111789,36,9706.01,2079015482582842,CT,S,+42.1375566,Census Tract 9706.01,15979,970601,-075.1067296,1398,84628716,-075.1270097,G5020,R,025
8101,27163071400,+44.7974929,12033368,27,714,207903673901368,CT,S,+44.7953203,Census Tract 714,33803,071400,-092.9582284,3153,40575127,-092.9540693,G5020,M,163
6844,55055101600,+42.8816352,1407876,55,1016,207901916514152,CT,S,+42.8822778,Census Tract 1016,73987,101600,-088.6498800,2360,157333819,-088.6394968,G5020,M,055
5647,22033002801,+30.4128706,577503,22,28.01,207903709686604,CT,S,+30.4146763,Census Tract 28.01,43053,002801,-091.1898840,1390,2990687,-091.1920106,G5020,M,033
5641,34009021804,+39.0153629,574506,34,218.04,20790418821418,CT,S,+39.0137385,Census Tract 218.04,5516,021804,-074.9238407,3190,12689986,-074.9261612,G5020,M,009
1458,48061010102,+26.2898972,109886167,48,101.02,2079015692404307,CT,S,+26.2752469,Census Tract 101.02,17749,010102,-097.4097565,1167,262402055,-097.4064708,G5020,R,061
2956,20165972300,+38.5231337,544720,20,9723,2079015482558742,CT,S,+38.5235962,Census Tract 9723,28463,972300,-099.3092403,1663,1858997559,-099.3091835,G5020,R,165
2595,20107955102,+38.3350853,13800123,20,9551.02,2079015503539484,CT,S,+38.3342913,Census Tract 9551.02,74223,955102,-094.6921845,1407,159939295,-094.6939942,G5020,R,107
4319,55123960200,+43.6403957,953730,55,9602,20790696519638,CT,S,+43.6528407,Census Tract 9602,36383,960200,-090.6577823,1807,358814411,-090.6540067,G5020,R,123
4990,06099002901,+37.5992471,13846924,06,29.01,20790156519178,CT,S,+37.6014201,Census Tract 29.01,39442,002901,-120.6535317,1741,310481228,-120.6513244,G5020,M,099
4363,06019001800,+36.6556100,27727,06,18,20790148951023,CT,S,+36.6523126,Census Tract 18,82617,001800,-119.8121471,1393,57100700,-119.8133073,G5020,M,019
5914,35057963601,+34.7912554,1585780,35,9636.01,2079015692374606,CT,S,+34.8062702,Census Tract 9636.01,21876,963601,-105.9940813,2839,2837181109,-105.9552063,G5020,R,057
1960,35061971301,+34.7278407,664710,35,9713.01,2079015504129665,CT,S,+34.6981994,Census Tract 9713.01,16669,971301,-107.0317467,881,1152420289,-107.0052988,G5020,M,061
3732,06029003304,+35.2658498,6934593,06,33.04,207901065599770,CT,S,+35.2582904,Census Tract 33.04,52157,003304,-119.5016695,878,1600690598,-119.5019126,G5020,M,029
2244,29121960100,+39.9432885,1207307,29,9601,20790281171438,CT,S,+39.9469964,Census Tract 9601,24462,960100,-092.4088761,1148,315185623,-092.4104570,G5020,R,121
3854,19013002902,+42.3500731,3979901,19,29.02,20790331301262,CT,S,+42.3532551,Census Tract 29.02,11116,002902,-092.2326057,1714,133096691,-092.2326471,G5020,M,013
4117,04015950705,+35.2457168,0,04,9507.05,207903716864311,CT,S,+35.2457168,Census Tract 9507.05,48296,950705,-114.0037300,1853,8555099,-114.0037300,G5020,M,015
3908,01017954002,+32.8881093,1768474,01,9540.02,2079015497346467,CT,S,+32.8888896,Census Tract 9540.02,18672,954002,-085.3865542,1828,278564184,-085.3844111,G5020,R,017
6418,53053073200,+46.8413886,11807979,53,732,207901446676287,CT,S,+46.8389981,Census Tract 732,78874,073200,-122.1296739,2914,547504633,-122.1303032,G5020,R,053
3091,22047952702,+30.3091974,5292836,22,9527.02,2079015707503413,CT,S,+30.3207680,Census Tract 9527.02,69931,952702,-091.2278456,1426,17684638,-091.2224555,G5020,M,047
5459,17099963700,+41.2029499,10098457,17,9637,20790348749973,CT,S,+41.1997248,Census Tract 9637,35139,963700,-088.6907694,2350,377903166,-088.6913869,G5020,M,099
4297,34035050600,+40.5741944,88603,34,506,20790311659094,CT,S,+40.5713440,Census Tract 506,48601,050600,-074.6465222,1630,3996894,-074.6460263,G5020,M,035
2065,29071800102,+38.5632061,3715051,29,8001.02,2079015504375418,CT,S,+38.5643271,Census Tract 8001.02,4585,800102,-090.7944215,919,74510310,-090.7910702,G5020,R,071
3767,26077002907,+42.2826818,0,26,29.07,2079015678795014,CT,S,+42.2826818,Census Tract 29.07,23571,002907,-085.6534053,2190,2855463,-085.6534053,G5020,U,077
3151,34023007301,+40.4598290,3662,34,73.01,20790423994290,CT,S,+40.4585837,Census Tract 73.01,50738,007301,-074.3166734,1089,3030414,-074.3229924,G5020,U,023
3151,34023007301,+40.4598290,3662,34,73.01,20790423994290,CT,S,+40.4585837,Census Tract 73.01,50738,007301,-074.3166734,1089,3030414,-074.3229924,G5020,U,023
5500,06075030102,+37.7583610,14870,06,301.02,20790355757955,CT,S,+37.7586056,Census Tract 301.02,41390,030102,-122.4569150,2417,1260212,-122.4578068,G5020,U,075
1803,45039960100,+34.4315215,34307655,45,9601,20790221488478,CT,S,+34.4273558,Census Tract 9601,60891,960100,-081.3335663,972,359570316,-081.3174179,G5020,R,039
1803,45039960100,+34.4315215,34307655,45,9601,20790221488478,CT,S,+34.4273558,Census Tract 9601,60891,960100,-081.3335663,972,359570316,-081.3174179,G5020,R,039
1618,37171930902,+36.2912161,515638,37,9309.02,207903716731377,CT,S,+36.3014527,Census Tract 9309.02,72967,930902,-080.8172505,762,43328284,-080.8227531,G5020,R,171
8777,25027756102,+42.1305415,3272015,25,7561.02,20790515417458,CT,S,+42.1249698,Census Tract 7561.02,59610,756102,-071.9504085,3289,74237520,-071.9513754,G5020,M,027
4515,25027703100,+42.5766182,280078,25,7031,20790515417605,CT,S,+42.5759263,Census Tract 7031,45525,703100,-072.2414517,2020,10807150,-072.2295891,G5020,M,027
0,48201324102,+29.7278496,2826153,48,3241.02,2079020009693423,CT,S,+29.7313641,Census Tract 3241.02,49745,324102,-095.1800402,0,17128618,-095.1790857,G5020,U,201
3581,12101031808,+28.3721974,1600017,12,318.08,207903717578953,CT,S,+28.3752642,Census Tract 318.08,73191,031808,-082.5691727,1382,24114277,-082.5702800,G5020,M,101
7412,37139960600,+36.2687495,117199,37,9606,20790695860723,CT,S,+36.2717213,Census Tract 9606,10564,960600,-076.3037357,3036,87720342,-076.2946332,G5020,M,139
1885,23009965100,+44.8890098,155118012,23,9651,20790100936714,CT,S,+44.9539498,Census Tract 9651,39016,965100,-068.2190891,2162,1942866121,-068.1650816,G5020,R,009
7966,34031223802,+40.9043316,117548,34,2238.02,207903717028697,CT,S,+40.9055976,Census Tract 2238.02,50429,223802,-074.2236259,2885,7993877,-074.2243488,G5020,U,031
4446,18021040400,+39.5186353,1614405,18,404,20790261753875,CT,S,+39.5158923,Census Tract 404,35585,040400,-087.1777862,1875,119976377,-087.1774012,G5020,M,021
2968,36107020701,+42.2145554,822423,36,207.01,20790740757441,CT,S,+42.2219335,Census Tract 207.01,1818,020701,-076.4793241,1366,127206992,-076.4692623,G5020,R,107
3508,06029006011,+34.9732507,1526014,06,60.11,2079015504612044,CT,S,+34.9695908,Census Tract 60.11,16432,006011,-118.7229346,1469,1190429944,-118.7251827,G5020,R,029
3283,37155960301,+34.8131318,53513,37,9603.01,2079015483576573,CT,S,+34.8128109,Census Tract 9603.01,5878,960301,-079.2042160,1505,25820565,-079.2098707,G5020,R,155
3542,72109290100,+18.0588745,942730,72,2901,20790494122961,CT,S,+18.0686586,Census Tract 2901,19675,290100,-066.0396549,1822,63382828,-066.0289225,G5020,M,109
2679,48355006000,+27.6425544,152370,48,60,20790484853513,CT,S,+27.6310278,Census Tract 60,69533,006000,-097.6653039,1000,396924190,-097.6623703,G5020,M,355
7319,34035051000,+40.5629486,620006,34,510,20790311658857,CT,S,+40.5635512,Census Tract 510,83128,051000,-074.5716894,2702,11276319,-074.5704087,G5020,U,035
350,48261950100,+26.9268237,866385074,48,9501,20790708724129,CT,S,+26.8956159,Census Tract 9501,61488,950100,-097.6630907,196,3777657843,-097.6895042,G5020,R,261
3584,48065950200,+35.4059072,4818067,48,9502,20790509950936,CT,S,+35.4058127,Census Tract 9502,34844,950200,-101.4652933,1607,1396566890,-101.4606596,G5020,R,065
2223,48065950100,+35.3997082,5208537,48,9501,20790509950945,CT,S,+35.4005703,Census Tract 9501,34843,950100,-101.1972375,1169,986830337,-101.1944209,G5020,R,065
5176,72133953600,+17.9580239,18678307,72,9536,20790495722665,CT,S,+17.9553348,Census Tract 9536,32567,953600,-066.3780440,2305,22911423,-066.3781218,G5020,M,133
3662,42021012400,+40.5905440,17025,42,124,20790216672006,CT,S,+40.5893670,Census Tract 124,52292,012400,-078.7055078,1662,94125867,-078.7012672,G5020,R,021
5736,32001950600,+39.7811064,14960975,32,9506,20790489243865,CT,S,+39.7934997,Census Tract 9506,33338,950600,-118.9617336,2201,1813277006,-118.9516281,G5020,M,001
4049,39125960300,+41.0723592,34884,39,9603,2079046634350,CT,S,+41.0699686,Census Tract 9603,65860,960300,-084.6952687,1721,349258376,-084.6953779,G5020,R,125
4049,39125960300,+41.0723592,34884,39,9603,2079046634350,CT,S,+41.0699686,Census Tract 9603,65860,960300,-084.6952687,1721,349258376,-084.6953779,G5020,R,125
4917,34015500500,+39.8299792,7893078,34,5005,20790414198412,CT,S,+39.8347300,Census Tract 5005,40060,500500,-075.2896082,2102,23262860,-075.2884822,G5020,M,015
3987,27079950600,+44.2991362,12789615,27,9506,20790228305040,CT,S,+44.3053829,Census Tract 9506,64948,950600,-093.8982915,1855,177637405,-093.9072501,G5020,M,079
5017,49027974300,+38.8934539,4778364,49,9743,20790476650917,CT,S,+38.9027524,Census Tract 9743,81750,974300,-112.6006949,1952,5151929847,-112.7160188,G5020,R,027
5017,49027974300,+38.8934539,4778364,49,9743,20790476650917,CT,S,+38.9027524,Census Tract 9743,81750,974300,-112.6006949,1952,5151929847,-112.7160188,G5020,R,027
5017,49027974300,+38.8934539,4778364,49,9743,20790476650917,CT,S,+38.9027524,Census Tract 9743,81750,974300,-112.6006949,1952,5151929847,-112.7160188,G5020,R,027
2195,40113940013,+36.6633364,219340,40,9400.13,2079015503963121,CT,S,+36.6633896,Census Tract 9400.13,17558,940013,-096.3333076,1107,13695372,-096.3325231,G5020,R,113
1836,08087000800,+40.1521422,314014,08,8,20790364487098,CT,S,+40.1541924,Census Tract 8,33669,000800,-103.6153120,793,873975850,-103.6512305,G5020,M,087
1900,13269950301,+32.4999102,1792585,13,9503.01,2079015482647550,CT,S,+32.4858923,Census Tract 9503.01,43995,950301,-084.3266203,1031,393280157,-084.3278467,G5020,R,269
3746,42043020100,+40.2579939,2287145,42,201,20790470052374,CT,S,+40.2575579,Census Tract 201,16610,020100,-076.8841921,2764,2290375,-076.8817265,G5020,U,043
